,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
component_11,0.0019932639688158157,0.0027160162154092867,0.0,0.00017985414350355706,0.0004966187140546597,0.0006477450035865758,0.0005055733207622691,0.002783066874836047,0.0021538420650725754,0.003936633612369979,0.22792997462765516,0.0008504714156191461,0.007650333463839946,0.001249987032028393,0.00689297027246975,0.0019415221785002708,0.0011819450027578111,0.009550845455787778,0.0001744571087618871,0.003592757655402831,0.0065493528044270385,0.00029943142470304754,0.002771831260984446,0.0014671310475775827,0.009966823864247163,0.0002517927999682491,0.0011276372559709431,0.002337042980097853,0.00023240382007583344,0.00013433469476679336,0.0,0.0003638147687430926,0.002970457436609866,0.023993904541584968,0.006308085534855904,2.7116485505486253e-05,0.0037282583376028536,0.00024180605188070373,0.00029039099140286265,0.0038163774352584045,0.0,5.8124538392308113e-05,0.0,2.5298279176668315e-05,0.0,0.0035766706658023313,0.012146826657007805,7.88972187507868e-05,0.0,0.0031533752781405513,0.00033382411874874167,0.0026870546970864475,0.0035064920627063127,0.0,0.0007655835596728786,0.0,0.0,0.0009560610227975677,0.0006317241835290539,0.0009077725381950166
component_12,0.0027240515427761234,0.0013918249221967541,0.0031134038988217907,0.0002945162559725019,0.00044168144483381705,0.0032927198692128267,0.0,0.005298608162817259,0.011485845365293637,0.005746966518860074,7.604047839478015e-06,0.2411998105686352,0.0,0.010654830079552959,0.0002574086499461558,0.0032090235593657205,0.007954529260408837,0.001481639259616384,0.010774307562221346,0.0008853163988446538,0.000433224397409904,0.0027148236248039073,0.0020422172144670056,0.00028481741931225997,0.0009806680577399488,0.0012168561313373224,0.0,0.003923956741451903,0.04602013475538173,0.0021696013986514037,0.0,0.008759082021370566,0.000726573383295641,0.0,0.006542976129589153,0.0005617249730476644,0.010438280090500657,0.0,0.004965477598159101,0.0010586604999128439,0.0014170172844655499,7.034232168035991e-07,0.005784794995521919,0.023859468919678325,0.009653745015196643,0.0004994681509223962,0.003405064269500007,0.0,0.0024170333739712197,0.0033926484926830266,0.0015940894768119473,0.0012223371980763112,0.0024204845187741344,0.0008728905386211595,0.0005797981413809446,5.064816273977907e-05,0.0008122244606084954,0.0027207888843051252,0.00041400943469688104,0.0020067042103472
component_13,0.0021249691030934045,0.0,0.002752104715664239,0.0002980374663344162,0.00023095093338261824,0.0,0.001002359832564165,2.4400897937430218e-05,0.0,0.0016345705554813225,0.0007115309428662554,0.0046291011368305175,0.3530018854697165,0.0,0.00042575585439104293,0.0018902051580174262,0.0001384408370285926,0.023354958900542094,0.004133617962806467,3.539759521762058e-05,0.014055627330874015,0.0002682783555759336,0.002225995990204479,0.0004066999227013324,0.04979746543406459,0.001071012368611112,0.0002989536287066286,0.00025202582374229704,0.0012716008990200668,0.0008138435811905165,0.006102884671802001,0.00039799787833388954,0.0,0.0039362696494814,0.0011583682161533321,0.005812601672797072,0.00015050548986371366,0.002827496782748942,0.00014025698490775296,0.006892236296528414,0.0007909298947046548,0.0021570458185220134,0.0037943759032979174,0.0,0.00010880786863925405,0.004507650882516805,5.0836775100930094e-05,0.0014600375841230199,0.003065833868242685,0.03040051763527269,0.00941568857636832,0.007717392213897411,0.0,0.00024887327281101644,3.54105310377387e-05,0.0,0.0,9.926737853609057e-05,0.00419592049654746,0.00019062504492020833
component_14,0.008197286680450855,0.0033731165622564877,0.027842672412071206,0.014237907528678744,0.0010901031425422378,0.0,0.008774756653012052,0.00066510512663343,0.00034487288662697017,0.0014692414517695942,0.002203015914653539,0.0,1.8896874171931582e-05,0.16582748896700997,0.000322577745045034,0.00035383162808748326,0.026759467105738864,0.0005592551847032521,0.0929483556150612,0.01682038519650453,0.002705182571024968,0.014685002537086399,0.0,9.905118678465348e-05,0.00017922685341788646,0.00011107039301853856,0.002255950768094187,0.0013194964345000259,0.0038835762380025696,0.04388182627954364,0.0,0.0074773297731756325,0.0008358377413617794,0.001062033234830499,0.0,0.00031707934909672565,0.002115533318459763,0.003059697263008584,0.0009364486172091462,0.0,0.0005621408529687713,0.0017440687760692192,0.0014096558212306379,0.0058940569745486796,0.00010534784696274708,0.0005609103095367614,0.0017330310175704409,0.003559734326075403,0.00013591298702898843,0.008635906850920173,0.0077737488295395365,0.0,0.00021600961289081042,0.0027533773387068616,0.0,0.0005036695649884826,0.0030704694222797157,0.001357955781491242,0.005081846493158189,0.0013331058395191007
component_15,0.014834384969606082,0.0251376034128699,0.030617450944879797,0.0007238858101140187,0.00028159158006791317,0.003186684029825036,0.02178898061216475,0.003716379676720645,0.0076751436434647205,0.0,0.003519825773007528,0.006604837117990838,0.002426199783894421,0.0,0.0652022339183731,0.004089355639523471,0.000312423699702054,0.0023411460854472653,0.0003305393735187582,0.0011292953036653483,0.0019429987588894916,0.0041660538100321,0.018063914621178553,0.0013873966266058889,0.006952734384345207,0.018787256260629454,0.00033803984560169223,0.0011517951922977421,0.0012651911319861518,0.002850528503142367,0.0024289941100948407,9.436016306679516e-05,0.003675276412351665,0.0,0.003405343239935732,0.0003868348640053882,0.003755215688426453,0.00293090771465643,0.0,0.014496165650974342,0.0022091528046165707,0.0,0.0026444106899249187,0.0,0.0,0.0002579134051168639,0.009523994665947492,0.0003580864097831901,0.0,0.002783688773372733,0.0006345922459863838,0.001226999756156675,0.010110257517242632,0.004855526379113362,0.0029474187141762523,0.006251887813118851,0.001438824723214271,0.0016993370885552833,0.00279995569496665,0.014085125496080778
component_16,0.006979673237939302,0.0022076742172464333,0.0021950807915290687,0.0011128460252798277,0.0005118795047344276,0.0072567402903370454,5.649519891912636e-05,0.0023091045309252957,0.002883977875649939,0.014346678913519605,0.0001045985705751291,0.0032878490022571734,0.00041018988301086217,0.005395708301301348,0.0025142486191506355,0.31156779580269317,0.0,0.0024377110896585674,0.0032942439202567654,0.011967120623375006,0.008474352749254784,0.00039476607220494185,0.001313719675854338,0.0,0.001349779308449982,0.0,0.002378028916528752,0.0028182381739780115,5.1944416375306876e-05,0.00022579783641364081,0.0,0.007601966787404195,0.0017830083709436122,0.0022601644633434524,0.015562482150173185,0.023439589547784224,0.0070661568909465115,0.00352025319414995,0.011352200554017042,0.0004140766346794733,0.002018978305028737,0.0025951159004236777,0.0,0.0,0.0,0.004702477595962254,0.07178000563312656,0.0015910010895332097,0.0,0.0004267777248422135,0.0030629173133280797,0.0019499740550890964,0.0020572029905284927,0.001913128997732959,0.0012552626915863202,0.0009137780584716555,0.0010791746656159272,0.0,0.0007525481091143398,0.01925831852966859
component_17,0.0006023411939148383,0.002083759975777145,0.0023411493949173096,0.0007906174587628908,0.0026146692046466477,0.00027256930365373764,0.0007019294781887817,0.003952632213391707,0.0016798754681216386,8.90294827005882e-05,0.0017215111003473405,0.009587895145364247,0.000870110790441962,0.004122428681424422,2.8566567031465155e-05,0.0037817142051570184,0.20073789492547378,0.0010271392769361852,0.0,0.034881989344689786,0.0,0.007980721046421748,0.00042394037170508743,0.002917100203264817,0.0,0.0,0.0,0.005744657885696304,0.007252052586818146,0.007479778312813153,0.0,0.01683387484580215,0.013467449087782316,0.003916442506507908,2.3050377191017723e-05,0.0005404272533736647,0.0115093255981558,0.00671058314268,6.733174560618588e-05,0.009324201060985941,0.003451270605528501,0.006275191534854964,0.004023276093055261,0.017740596924484698,0.0012865630237586176,2.314182908973281e-05,0.005383436683029251,0.0009656335828446096,0.003314982767563244,0.0006064966054656764,0.0007477512124596283,0.0039032381799789496,0.002244914745245023,0.00494317930246931,0.0,0.002289736158123812,0.0017874006845022693,0.017885855483594656,0.0028411187043160613,0.0014618820292591843
component_18,4.922907427835118e-05,0.0,0.0,0.0011085391115941861,0.0,0.0004998865282073801,2.410802334853828e-07,0.0005424833824914808,0.0007580453478477533,0.003502236947323301,0.0010265921736439267,0.00017187676976598008,0.012994406144324401,0.0,0.014628237130574113,0.0019791540670763604,0.001550359466319089,0.21930912796240754,0.0,0.0,0.0010354222064237642,0.0018267242841958505,0.02806714286589904,0.030482439589382376,0.010516487456413925,0.00028177038561141485,0.0014321147661503135,0.0,0.0,0.000519422001659731,0.0008881468974194996,0.0,0.002585142030415193,0.014766170695413737,0.0006352645824753975,0.0007510617389526971,0.000501296142602918,0.0002529829094964545,0.0,0.00030600255670472284,0.0005568708597480621,0.0005706020203945128,0.0004748672896961233,2.5862527980737666e-06,0.0003209684269853126,0.013801697808488177,0.0,0.0,0.0011965872174359684,0.0022504390668336297,0.01717245032568523,0.000459610693758345,0.004549974632808653,0.0006293456035949978,0.0026767414414702773,0.002429047080263082,0.002279781049419321,0.0,0.0055263928547744645,0.00013725264845320436
component_19,0.0010794078877040352,0.002781872357564944,0.006640020678930392,0.002910868049216163,9.287216207441877e-05,0.0077450665251242645,0.000976966906394924,0.02396168811632176,0.0,0.0001452248819341106,0.0009427577316854262,0.0037933763567039583,0.0011118564003236135,0.010079553928291482,0.0002548377050258624,0.0005243795300309734,0.044107261826964575,0.0034632877230881534,0.09480103895159821,0.00016044788961615324,0.00010920690873307814,0.007366835685142201,0.0,0.0019971804040706843,0.0006893821555852297,0.0010160962082990375,0.0036997082735987915,0.01589960314553476,0.001328539768100045,0.030440368825238706,0.0011034415391916437,0.0017613667066596794,0.0006713087611230927,0.017183565651785866,0.0009603434369024016,0.0,0.00859231398025761,0.002708928732666642,0.0036779311232953754,0.006799184384569746,0.0019742633911465153,0.025033946966086,0.006294442689204281,0.0004407519218663369,0.05806341176852521,0.0005949535050534903,0.0013042140346252828,0.0006750663411498487,0.00028399905386035926,0.0037198276637893327,0.0016785278739942194,0.0023743407177654963,0.0,0.003288338234270086,0.001089404225767185,0.0013470466976477037,0.027392079138466426,0.017130028709949844,0.01660526329129068,0.0014726616295009617
component_20,0.004427126578348789,0.002378186329953689,0.0005904579681728846,0.0009362828283130815,0.0005981713383189319,0.0,2.3224178737144517e-05,0.002160132413104119,0.008619112539816627,0.0,0.0,9.90491078645898e-06,0.003048441833452643,0.0009286783478358459,0.0004909570891651997,0.0018093770200270725,0.0,0.0008750741171494173,0.00018899042392365843,0.12191792423008166,6.502262080022885e-05,0.002292636875481539,0.00017622583733593983,0.0004327506939587548,0.0,0.0011844591638554818,0.003542781424248304,0.001240300214740856,0.0030812943586368802,0.004258731993914672,0.001052403758724165,0.0,0.0011651502339756177,0.0,0.0025162319406257126,0.00038767678232863167,0.008965186975826968,9.471321907196796e-05,0.0,0.0,0.0,0.005016691304826673,0.0013119630370911903,0.0,0.0020272803561231824,0.00015901173859579024,0.00022169925748640438,0.0004530597167620152,0.0,0.0,0.0046351595457937815,0.0,0.004437041874807826,0.00020589622936930156,0.00028236940630777565,0.000759791303018427,0.0011352653232406537,2.78728332998376e-05,0.0,0.005081057918532833
