model,horizon,component,rmse,mae,corr
RNN,1,component_27,0.7532647767847264,0.5983722496732173,0.3227219632905119
RNN,1,component_28,0.6805341136143992,0.5475958858002548,0.3925178247673281
RNN,1,component_29,0.6571935802233098,0.5261086881450212,0.4961423268888513
RNN,1,component_30,0.807306393759304,0.638658067153374,0.4380967247099461
RNN,1,component_31,0.7499190156122738,0.5926782130263268,0.3475806579025011
RNN,1,component_32,0.7737216981882347,0.6164054553763353,0.33287234294626356
RNN,1,component_33,0.758465310239827,0.6043749465170938,0.34971924651318975
RNN,1,component_34,0.7256428388379709,0.5922904395933807,0.4648352258238028
RNN,1,component_35,0.794636452759447,0.6439725195465523,0.32189296864691813
RNN,1,component_36,0.6578950001976068,0.5327495706778719,0.37586693100542573
RNN,1,component_37,0.7201008933346067,0.5784651841547669,0.41528426002937363
RNN,1,component_38,0.7360884187745487,0.5677205365077097,0.30676122826254343
RNN,1,component_39,0.7216054229093083,0.576215763664228,0.2990333500274695
RNN,1,component_40,0.7077091900382506,0.570530443887395,0.3247120387001285
RNN,1,component_41,0.7541468083876647,0.6147529636950474,0.278946647046364
RNN,1,component_42,0.7799626939024276,0.6369572680739256,0.3248611828123764
RNN,1,component_43,0.7009708587877191,0.5582670042576606,0.2875548911085631
RNN,1,component_44,0.6839721134835433,0.5474210911044294,0.37006296214838125
RNN,1,component_45,0.6899871924909796,0.5560321394480029,0.4552651880030566
RNN,1,component_46,0.7304433439493326,0.5849792191804377,0.3587155580101306
RNN,1,component_47,0.7199218189460113,0.5700986786883585,0.2909567777876597
RNN,1,component_48,0.7058577258945637,0.5618987097501377,0.36965472457485243
RNN,1,component_49,0.6853371196982386,0.5417270640908978,0.2669506420731052
RNN,1,component_50,0.6885174267917524,0.5577219468310362,0.5313000685963695
RNN,1,component_51,0.6750602884025485,0.5342994193305936,0.3938090624793968
RNN,1,component_52,0.7150796637521226,0.5813000675114794,0.38177107546241074
RNN,1,component_53,0.6915771524658529,0.5403531515684997,0.3520633883722553
RNN,1,component_54,0.7058321544063442,0.5711225135356252,0.37648250236363134
RNN,1,component_55,0.723307682327588,0.5780570171051813,0.34916465649588246
RNN,1,component_56,0.7257075687172148,0.5798324240397006,0.3310044884298846
RNN,1,component_57,0.7393569757640371,0.5834603118659041,0.28001943240594623
RNN,1,component_58,0.7285125098940223,0.5765054219908008,0.3180453195087736
RNN,1,component_59,0.7160095563773222,0.5686827393492394,0.34718083143717343
RNN,1,component_60,0.7040566922739715,0.562702924481943,0.4260797865641752
RNN,2,overall,0.7777655791081755,0.6213552339963857,0.2570157154833013
RNN,2,component_01,0.718393675209201,0.571348218222556,0.5623469291808427
RNN,2,component_02,0.8092195746068032,0.6258359848523892,0.4447621327353671
RNN,2,component_03,0.79805910604959,0.6488617943041399,0.2848936182679415
RNN,2,component_04,0.7634910507286434,0.6136073625146883,0.26346755423157914
RNN,2,component_05,0.7675670635760022,0.616224790054915,0.2078263522347012
RNN,2,component_06,0.7497077429601142,0.5951655342615255,0.5225914460479351
RNN,2,component_07,0.8345836588034963,0.666943945818535,0.1712253418680908
RNN,2,component_08,0.8442316167837178,0.668571311034488,0.22932986337727632
RNN,2,component_09,0.7463230302598073,0.5977289986010895,0.45086099411001873
RNN,2,component_10,0.8366661130892856,0.6809876947297098,0.18034808603943572
RNN,2,component_11,0.8961875939058842,0.7248654226199094,0.27225979741377565
RNN,2,component_12,0.7948818843605654,0.6274077324369418,0.16476341086415924
RNN,2,component_13,0.808468458381514,0.6400560771264,0.20083640350969326
RNN,2,component_14,0.787446853452387,0.6244000590211874,0.29991402226028946
RNN,2,component_15,0.8068938370749651,0.6464890855430906,0.256061639500446
RNN,2,component_16,0.8042950756222581,0.645870548346932,0.2580231202355027
RNN,2,component_17,0.796467182795098,0.6421807053482664,0.16800099867149867
RNN,2,component_18,0.8055823968528727,0.6343555849160494,0.12007632598114554
RNN,2,component_19,0.7898938741531923,0.6410067898623314,0.18233917425857912
RNN,2,component_20,0.7600719617775415,0.6054095349657678,0.21836487129186136
RNN,2,component_21,0.7907304925433523,0.6365063565888911,0.19290451721869561
RNN,2,component_22,0.8272344007874032,0.6719538820618086,0.2870176747021584
RNN,2,component_23,0.8011755997168712,0.6462809942255547,0.2465140684081156
RNN,2,component_24,0.7979060450211024,0.6416228941837442,0.13078980763641557
RNN,2,component_25,0.7229237285522215,0.5784580833558969,0.31331369110087576
RNN,2,component_26,0.7832909325278736,0.6286236631109215,0.2442415285607015
RNN,2,component_27,0.7967128082326048,0.6385502777286928,0.08709357117142279
RNN,2,component_28,0.7350067530867471,0.5818056014174329,0.15191117273574078
RNN,2,component_29,0.7474453358996219,0.6008142578179134,0.2205656680786941
RNN,2,component_30,0.8853454640522734,0.7068288153083285,0.1725302997257241
RNN,2,component_31,0.7908241721146686,0.6399262051128743,0.1446687173748113
RNN,2,component_32,0.8084201396696749,0.6483910820670958,0.18224438052883574
RNN,2,component_33,0.8031284786428067,0.6366797215936594,0.10829384337987454
RNN,2,component_34,0.7805098090887765,0.6255945352624096,0.30416965125377643
RNN,2,component_35,0.8357438022753939,0.6683584136222499,0.12572335244383365
RNN,2,component_36,0.6968428845695831,0.5570569818564759,0.19826444587785405
RNN,2,component_37,0.7733772378821435,0.6208303133983664,0.2094048480372533
RNN,2,component_38,0.7558652087156502,0.5967898178441904,0.17021886484711704
RNN,2,component_39,0.748544661675078,0.6060039075331606,0.14345700130150693
RNN,2,component_40,0.7529240068998299,0.6121923410173263,0.07005569218043532
RNN,2,component_41,0.7920351880369784,0.6385988199998601,0.00902919141968847
RNN,2,component_42,0.8188362194980601,0.6575432980358791,0.15867134450356307
RNN,2,component_43,0.7004092356432283,0.560821715786331,0.23462950535696428
RNN,2,component_44,0.709345930432734,0.5648017889138437,0.28268908944223775
RNN,2,component_45,0.7360332280752603,0.5904793902563588,0.3221139985073014
RNN,2,component_46,0.7694851916688922,0.6280850135965399,0.1733283278757604
RNN,2,component_47,0.7534776328344993,0.5849586580692127,0.05015398866230079
RNN,2,component_48,0.7442800891226335,0.5941399179848276,0.2180776007580422
RNN,2,component_49,0.7242346536489241,0.5747139003528684,0.03399729981586281
RNN,2,component_50,0.7535577171982372,0.597173340949279,0.37530906079927434
RNN,2,component_51,0.7294522038291661,0.581881866033936,0.1255400536017566
RNN,2,component_52,0.7642780308348371,0.621137306009928,0.19436165834585042
RNN,2,component_53,0.7256831059166013,0.5708307937486129,0.16995784193164343
RNN,2,component_54,0.7429491450193794,0.5994730117986394,0.21249003740603203
RNN,2,component_55,0.7596837526279581,0.6030519301733825,0.18868667604626765
RNN,2,component_56,0.7595640008557532,0.6080375341759207,0.15368353314101474
RNN,2,component_57,0.7708301932371585,0.6171748523195144,0.09501109549674756
RNN,2,component_58,0.7657770975101902,0.6086898310215975,0.12061671808591798
RNN,2,component_59,0.7674048689269678,0.6094255514387946,0.09592913836902757
RNN,2,component_60,0.7627867561604934,0.6097101994299079,0.19745220209771594
RNN,4,overall,0.7895390991371039,0.6301834429879014,0.1866189827793922
RNN,4,component_01,0.7441404955338327,0.582830310200119,0.5148504200781459
RNN,4,component_02,0.8195120323622708,0.6446567829516929,0.4454619468669764
RNN,4,component_03,0.8280515927231373,0.6697443607575548,0.09537406862100647
RNN,4,component_04,0.7759107987760722,0.6288352357512174,0.18210959795838516
RNN,4,component_05,0.7895215843802695,0.6206846328541505,0.0557601024622183
RNN,4,component_06,0.817013952487867,0.645465773543347,0.37211373728191505
RNN,4,component_07,0.854827326322219,0.6743952487890519,0.0482016950461589
RNN,4,component_08,0.8473243100014476,0.6711678164398693,0.19009888460700394
RNN,4,component_09,0.8060576612955618,0.655280839066697,0.24925904734045903
RNN,4,component_10,0.8396046454204644,0.6796796676612605,0.034130540648867724
RNN,4,component_11,0.9143940448179064,0.7321510787006729,0.12603080424371121
RNN,4,component_12,0.8045543375041739,0.6341447202823088,0.03511572612711443
RNN,4,component_13,0.8252993503951126,0.6510001683284238,0.07299177168644219
RNN,4,component_14,0.8246632604789585,0.6503218326300809,0.036964395233746054
RNN,4,component_15,0.8380550768561407,0.6733013472362188,0.0372565446246467
RNN,4,component_16,0.821981447659553,0.659700489189537,0.14208633475956547
RNN,4,component_17,0.8140428332910242,0.6522154964504916,-0.00924446953958961
RNN,4,component_18,0.8093303359637289,0.6390867523296855,0.054343384425904515
RNN,4,component_19,0.8137093229757703,0.6540766067550958,-0.05592058601147958
RNN,4,component_20,0.7831437994829604,0.6218088909583641,0.057810283121756526
RNN,4,component_21,0.8104343799435986,0.6488081453638774,0.06697935732172798
RNN,4,component_22,0.8412279892902901,0.6860771309078777,0.19139169433408182
RNN,4,component_23,0.8178386258292385,0.6626379912985119,0.13120712275806293
RNN,4,component_24,0.8011075823201314,0.6457086749895362,0.07459932884402258
RNN,4,component_25,0.7434955661700071,0.5986639152865062,0.2103160895303897
RNN,4,component_26,0.8042659162305495,0.6476256739122435,0.06441750222926393
RNN,4,component_27,0.7940109066348958,0.6256119534992426,0.10260088890831658
RNN,4,component_28,0.7551494575074166,0.6005187573899082,-0.016134774842168423
RNN,4,component_29,0.7631131192767239,0.6236455246803403,0.05584746904852083
RNN,4,component_30,0.8951232008623158,0.7174097780729669,0.1168248295779634
RNN,4,component_31,0.7899268241371304,0.6371176525370648,0.09270989061963172
RNN,4,component_32,0.8125474259508123,0.6600013624366448,0.11250130995814596
RNN,4,component_33,0.8035740426175426,0.6415042485373386,0.0524654212954939
RNN,4,component_34,0.7794175403824984,0.6290024846359971,0.28238832581946993
RNN,4,component_35,0.8398972452741864,0.6707559767593368,0.07612123203622559
RNN,4,component_36,0.685092412518053,0.5522370058758239,0.2431727563221318
RNN,4,component_37,0.7797018833306142,0.619346407509084,0.15848466058902194
RNN,4,component_38,0.7688917946137019,0.6039110253278284,-0.002602216789352981
RNN,4,component_39,0.7480781472585577,0.5993355098514778,0.06557858167655226
RNN,4,component_40,0.7510846301598719,0.6048397035418209,-0.015139663635871029
RNN,4,component_41,0.7808238051176688,0.6288796365022344,-0.027491733145502815
RNN,4,component_42,0.8340613812183687,0.6657567692108114,0.04371586755442435
RNN,4,component_43,0.7061124367625139,0.5654816500233947,0.1801219911517683
RNN,4,component_44,0.7326500609149257,0.5850867993307748,0.12026852675353884
RNN,4,component_45,0.7507897306769207,0.6000773238602887,0.27437880650959784
RNN,4,component_46,0.774464859158426,0.6300031978589621,0.12402732449935254
RNN,4,component_47,0.7487501167989459,0.5866594426916988,0.056004415872364245
RNN,4,component_48,0.7529612023654371,0.6083437148427294,0.13064212967576805
RNN,4,component_49,0.7096550598200065,0.5602950387510863,0.05053907266814868
RNN,4,component_50,0.7841549139849999,0.6231732275881843,0.26978923104801167
RNN,4,component_51,0.7360854502105844,0.5855944477920928,0.03347755288899041
RNN,4,component_52,0.7747522435604685,0.6211959445548478,0.124288205610844
RNN,4,component_53,0.7190796888041642,0.5633329464297728,0.20105610654431672
RNN,4,component_54,0.7566255769999557,0.6105590173114549,0.1025670159210225
RNN,4,component_55,0.7591158802363739,0.6070607851595338,0.1436777662455158
RNN,4,component_56,0.7695653597819869,0.6192833107842473,-0.01511783885381694
RNN,4,component_57,0.763150933617271,0.6060838696250705,0.1356150079161808
RNN,4,component_58,0.7701046774267998,0.610545550573414,0.08381921704932588
RNN,4,component_59,0.7551021490230513,0.6051777458704439,0.12712039453388643
RNN,4,component_60,0.7675842437318267,0.6131091872237787,0.20218430144396363
RNN,8,overall,0.7926315076989539,0.6332020756583956,0.16578687527691172
RNN,8,component_01,0.7615789024055559,0.5984710389534491,0.4924860514543733
RNN,8,component_02,0.8152859102567307,0.6434173566540325,0.4560426646360897
RNN,8,component_03,0.8264179797315618,0.6669858924812925,0.0713952512374383
RNN,8,component_04,0.7877244362104746,0.6311220598161299,0.09768410264903836
RNN,8,component_05,0.7705179045152649,0.6085631877159376,0.09339491668297156
RNN,8,component_06,0.8418584734802447,0.6765816377397932,0.29903641549578736
RNN,8,component_07,0.8693352190282126,0.694496072156204,0.05065334716058709
RNN,8,component_08,0.8661505227177834,0.6821565890126147,0.020459715832532352
RNN,8,component_09,0.805253372427353,0.6585032311535258,0.2452130677130745
RNN,8,component_10,0.8369074255133744,0.6791106431111446,-0.0024236445827255622
RNN,8,component_11,0.9104833299060344,0.7299307999471213,0.0790202127913177
RNN,8,component_12,0.8015651182612462,0.6343797746048012,0.0816445388330656
RNN,8,component_13,0.843778345522658,0.6713235858792057,0.011629033481378835
RNN,8,component_14,0.8276420228018276,0.6556612578926697,-0.06055020507420233
RNN,8,component_15,0.8333673966927799,0.6692455711936741,0.08989383851793072
RNN,8,component_16,0.8304342132862619,0.6728218809432072,0.10666446170246385
RNN,8,component_17,0.8116920470083461,0.6530879779479357,0.02033947167859682
RNN,8,component_18,0.8093445011151837,0.6394834373946412,0.0004009052717268903
RNN,8,component_19,0.8087066860776404,0.6500642022971763,-0.06019220969925277
RNN,8,component_20,0.7758793002662666,0.6097597999795181,0.07095150504599226
RNN,8,component_21,0.8058000846912429,0.6428216442151445,0.09404917145282982
RNN,8,component_22,0.8534851816727267,0.6954388745335411,0.09757828881993803
RNN,8,component_23,0.8116725696359696,0.6633666195354535,0.13429881251943343
RNN,8,component_24,0.8042643042652518,0.6505042785235794,0.09106098586596595
RNN,8,component_25,0.7518025615819394,0.6098373034148138,0.20905166930510477
RNN,8,component_26,0.8054734161485715,0.6477332943787656,0.08020235534115315
RNN,8,component_27,0.8001113190764063,0.6299657994672508,0.04755991306894991
RNN,8,component_28,0.7614613341778328,0.6017949120456202,-0.10437989214082723
RNN,8,component_29,0.7574380030294554,0.6245467755304489,-0.012542438659275602
RNN,8,component_30,0.8831014898713372,0.708042703452177,0.12390865002642855
RNN,8,component_31,0.7917473016680662,0.6380467093231528,0.09008129462445182
RNN,8,component_32,0.8141452667082288,0.6566876410837267,0.03408962049991013
RNN,8,component_33,0.8012767908202244,0.6373065608457749,0.02750356604436111
RNN,8,component_34,0.7921028305067586,0.6342341033590425,0.23294455748293658
RNN,8,component_35,0.8431438789225092,0.6746486843698563,0.019295969394991484
RNN,8,component_36,0.6824670080962024,0.5497555695467874,0.25032005175641536
RNN,8,component_37,0.7837210812777304,0.62144420588551,0.09919316422009249
RNN,8,component_38,0.7704733079746033,0.6068817728982893,-0.02908610072115705
RNN,8,component_39,0.7600895150940776,0.6087416645963231,-0.03846511403613032
RNN,8,component_40,0.7384782377762854,0.5944756754174709,0.022699823687198868
RNN,8,component_41,0.7787117371688366,0.6233781092393526,-0.07644673182193787
RNN,8,component_42,0.8318210254501446,0.6622986280000965,0.006372050559775059
RNN,8,component_43,0.7144188589632977,0.5763425871822674,0.15597400751890858
RNN,8,component_44,0.7425713022117582,0.5885542506757635,0.015930911059397413
RNN,8,component_45,0.7631669629427781,0.6090701393885924,0.23114396517769212
RNN,8,component_46,0.7776106491067877,0.6354739576847875,0.08503157960579115
RNN,8,component_47,0.7526359881738922,0.5843138146521598,0.04824946087490617
RNN,8,component_48,0.7597561350918308,0.6148870908682116,0.04778851705665182
RNN,8,component_49,0.7061643922167486,0.5625959403238199,0.11577910942661794
RNN,8,component_50,0.7928396908796408,0.6290923594934064,0.22683888790634074
RNN,8,component_51,0.734945017978235,0.5860040931262668,0.12939565839825276
RNN,8,component_52,0.7937809352230836,0.6354629121807508,-0.004120396440716158
RNN,8,component_53,0.7255178256123201,0.5689363376368924,0.1486039289136319
RNN,8,component_54,0.7487611816683438,0.6065013522990035,0.114719574259501
RNN,8,component_55,0.7785817246288965,0.6227973591057766,-9.313144933619397e-05
RNN,8,component_56,0.7701150148472339,0.6159397820417071,-0.05294302518636312
RNN,8,component_57,0.7624655468404481,0.6081429460273727,0.14073253574886085
RNN,8,component_58,0.7654253125994719,0.6077177756708505,0.18040800032236962
RNN,8,component_59,0.7675987892564077,0.6144115497545877,0.02594344124037489
RNN,8,component_60,0.7740610706329046,0.6187627648552638,0.1480208323815534
MLP,1,overall,0.7170342261428122,0.571810769832603,0.4521355532134233
MLP,1,component_01,0.6070247350398248,0.4819503418482234,0.7146862673255889
MLP,1,component_02,0.7023294981645853,0.5470654784350233,0.6227178619498548
MLP,1,component_03,0.6785175266068808,0.5369327140161908,0.5750150685558755
MLP,1,component_04,0.6719604616272107,0.5402784575081937,0.5210786489975114
MLP,1,component_05,0.6769153825265336,0.5369079833729737,0.48307603247781755
MLP,1,component_06,0.6328835768387061,0.5098186411766503,0.6945678889456461
MLP,1,component_07,0.7302102637728803,0.5846434101965852,0.47974770106173525
MLP,1,component_08,0.7326370027177574,0.5812309957246327,0.5290548098742444
MLP,1,component_09,0.6546797349868064,0.5184975007635064,0.6255567139877292
MLP,1,component_10,0.7398390315455463,0.5968427957360696,0.4695581483819703
MLP,1,component_11,0.771557688989187,0.6201186111242561,0.5541937094795286
MLP,1,component_12,0.7010643713720259,0.5631748868119196,0.48523869264038105
MLP,1,component_13,0.744460675628695,0.5908058184278346,0.43046393850659337
MLP,1,component_14,0.709178206601775,0.5525438860674382,0.5116353191604761
MLP,1,component_15,0.7236225062366438,0.5790573708994055,0.499336759141221
MLP,1,component_16,0.7184167438613935,0.5722544563033554,0.509631700579788
MLP,1,component_17,0.7443587269774373,0.5938059191578272,0.3825253397854507
MLP,1,component_18,0.7422842204615081,0.5921614563731064,0.39457519151169607
MLP,1,component_19,0.7174976570156542,0.5747279827634019,0.4395804930657361
MLP,1,component_20,0.6885278655883019,0.5393734115199429,0.45574693450558207
MLP,1,component_21,0.7333388953430732,0.5855832734341074,0.4071735453648095
MLP,1,component_22,0.7497551756791436,0.6050610113282586,0.4769952800538361
MLP,1,component_23,0.7230006323485542,0.579205985096225,0.4817485695910249
MLP,1,component_24,0.7554374248820668,0.6047364139905012,0.3452884875036082
MLP,1,component_25,0.6659039255448844,0.5361306576230132,0.4664583070829456
MLP,1,component_26,0.7406153314531774,0.594730432197028,0.4026948766619835
MLP,1,component_27,0.753739281832286,0.5983764001557436,0.3209293505654029
MLP,1,component_28,0.6804084963864933,0.5476061676149853,0.3928852685428442
MLP,1,component_29,0.6572306453132786,0.5258169994008974,0.4954880009294885
MLP,1,component_30,0.8071668883743385,0.6386149047052947,0.4389831029935269
MLP,1,component_31,0.7499816669467486,0.5934600945062156,0.34643966902954915
MLP,1,component_32,0.7740027186784261,0.6167856414074215,0.33264161587072993
MLP,1,component_33,0.7587493003370481,0.6046450234571257,0.3486993597631805
MLP,1,component_34,0.7255613410129385,0.5921969824119608,0.46484484938427406
MLP,1,component_35,0.7935404532384916,0.6428791552589189,0.3247343284172973
MLP,1,component_36,0.6579994581015318,0.5327148986006469,0.3753544900903001
MLP,1,component_37,0.7203652004331808,0.5783740471199814,0.4140602533673655
MLP,1,component_38,0.7353359120405488,0.5672436129583405,0.307515507833198
MLP,1,component_39,0.7214939850755889,0.5758825227388072,0.297957789070367
MLP,1,component_40,0.7074864772058965,0.570677724392209,0.3248047237029502
MLP,1,component_41,0.7530289709473016,0.6137699883500473,0.28102624022628525
MLP,1,component_42,0.7786851282398028,0.6361179920299603,0.3283013442294471
MLP,1,component_43,0.7002508818057677,0.5582274466637216,0.2886095524094206
MLP,1,component_44,0.6854432251793527,0.5490786656415373,0.36629325007469155
MLP,1,component_45,0.6900715729897003,0.5556776464160553,0.45523589533658987
MLP,1,component_46,0.7309368801577394,0.585112971990111,0.357481514185234
MLP,1,component_47,0.720447372678682,0.5703272980026368,0.2883064819828323
MLP,1,component_48,0.7060891245658228,0.5621822616428576,0.36846131768962737
MLP,1,component_49,0.6858074540277241,0.5420095120168994,0.2654319166179991
MLP,1,component_50,0.6893321410931295,0.5582083278924113,0.5301776169364844
MLP,1,component_51,0.6750304946041601,0.5342644586607689,0.3933168729837313
MLP,1,component_52,0.7144744846011662,0.5803225133764549,0.3815589005227777
MLP,1,component_53,0.6917081176112048,0.5413947038153294,0.350756638104971
MLP,1,component_54,0.7065059153417074,0.5714564866136823,0.373711375709752
MLP,1,component_55,0.7244332203295051,0.5788094872331299,0.344883835945803
MLP,1,component_56,0.7249297923578913,0.5790909062761158,0.33270297125119036
MLP,1,component_57,0.7393126368438125,0.5837116086250852,0.2806114209716977
MLP,1,component_58,0.7277493982476846,0.575183916392041,0.32033175203825504
MLP,1,component_59,0.7160932314432805,0.5684069717327764,0.3459604178662619
MLP,1,component_60,0.7036650083587369,0.5623789599603428,0.42830763137521366
MLP,2,overall,0.7799876178550621,0.6228018462693404,0.24268275614862
MLP,2,component_01,0.7381569962779957,0.5839076446150275,0.5519898193180242
MLP,2,component_02,0.820599060628211,0.6395789266669508,0.4135662851412677
MLP,2,component_03,0.800985133675757,0.6490617838171411,0.26875141772809846
MLP,2,component_04,0.7650089927334263,0.6119974098935915,0.24112711755197008
MLP,2,component_05,0.7700304982494617,0.6149729410322184,0.19255519812112193
MLP,2,component_06,0.7699062612298982,0.6080723131556137,0.5281931257295908
MLP,2,component_07,0.8319947132399557,0.6664902889103124,0.1626123477309811
MLP,2,component_08,0.8492388261167969,0.6731561007752057,0.2073261844494047
MLP,2,component_09,0.749289683040092,0.6027076837371124,0.4496199675545156
MLP,2,component_10,0.8397662025155854,0.6855986499371846,0.18128475410719566
MLP,2,component_11,0.8928638518625883,0.725220129137916,0.2776920280183946
MLP,2,component_12,0.7935875976002065,0.6279956345600386,0.1675379651684004
MLP,2,component_13,0.8182510646307768,0.645347266054023,0.18329496965689118
MLP,2,component_14,0.7919432715361604,0.6273087989194364,0.28371040670037745
MLP,2,component_15,0.8067093613884464,0.6460327036105595,0.2608286960088833
MLP,2,component_16,0.8100119128677107,0.6527055515572763,0.2290214299633855
MLP,2,component_17,0.796034207164342,0.6411940572575917,0.16537009879573863
MLP,2,component_18,0.8023520327623427,0.6326210296240561,0.12168559579979048
MLP,2,component_19,0.7868681772016016,0.6369589443275729,0.19103991562599362
MLP,2,component_20,0.7598728970431794,0.6021405789830715,0.21874679733545166
MLP,2,component_21,0.7907870374258783,0.6354459539135842,0.1829017718177118
MLP,2,component_22,0.8414715927157665,0.6860458420734368,0.2394541987941438
MLP,2,component_23,0.801015603878094,0.6448390409191262,0.24332307336919864
MLP,2,component_24,0.7998318111434898,0.6431275029192103,0.1404924681869716
MLP,2,component_25,0.7342929327169375,0.5872229102975248,0.31891822687932575
MLP,2,component_26,0.789454934990824,0.6331903829773385,0.21153646453158204
MLP,2,component_27,0.7982993436230078,0.6371677776627581,0.06088293505307634
MLP,2,component_28,0.7324381236053795,0.5781616919906494,0.1553037012961029
MLP,2,component_29,0.7453713213301766,0.6002087223477743,0.2174749343915648
MLP,2,component_30,0.890580831014182,0.7112426187222859,0.14204736374147495
MLP,2,component_31,0.7916142298167074,0.6398397239109715,0.12993023435589285
MLP,2,component_32,0.8055221750534887,0.6449585622468192,0.19756450924519298
MLP,2,component_33,0.8038066148320012,0.6374046566964544,0.1079787427861004
MLP,2,component_34,0.7778032264512728,0.6231082781835892,0.3159566749512743
MLP,2,component_35,0.8362309994481113,0.6684057896617774,0.11734256023344242
MLP,2,component_36,0.695258798558612,0.5528379451909915,0.19966448182876761
MLP,2,component_37,0.7700962085974098,0.6164682095957028,0.22107625410726423
MLP,2,component_38,0.7555264350118372,0.5969781202830297,0.16482319822011857
MLP,2,component_39,0.747930770804083,0.6046785292864454,0.1323745679807229
MLP,2,component_40,0.7514415981397159,0.6105033032151808,0.06652011926066709
MLP,2,component_41,0.7909665198452981,0.6368817706820533,0.0022857949188247904
MLP,2,component_42,0.8201702955993594,0.6582048469060819,0.14708324080791832
MLP,2,component_43,0.7028801956268302,0.5604077923281909,0.21970224240257838
MLP,2,component_44,0.7122041193956598,0.5674053714581269,0.2623492498337216
MLP,2,component_45,0.7401744677342496,0.5960488371769479,0.3009043065302718
MLP,2,component_46,0.7748303384532269,0.63165592003094,0.1458868543636656
MLP,2,component_47,0.758248960353105,0.5872923660176838,0.05319414201537299
MLP,2,component_48,0.745049087860669,0.5957520411968855,0.20896384029720447
MLP,2,component_49,0.7209193478267961,0.5709822444311989,0.03825463782654895
MLP,2,component_50,0.7650170464240428,0.6072520748890282,0.355528310661067
MLP,2,component_51,0.7305939940945992,0.583386743384759,0.12917576005079626
MLP,2,component_52,0.7637646860044431,0.6194506320541098,0.1969765535547687
MLP,2,component_53,0.7266402159390811,0.5718290767973578,0.1573749389887196
MLP,2,component_54,0.7434973472951918,0.6006228677281408,0.20865981759208926
MLP,2,component_55,0.757819995950473,0.6012038040744074,0.19153128129537547
MLP,2,component_56,0.7611947750175119,0.6092360038854954,0.15603147948141094
MLP,2,component_57,0.7703089791457862,0.6164038443181034,0.07907145971765782
MLP,2,component_58,0.7687600331515367,0.6093249461709572,0.09833618890678594
MLP,2,component_59,0.7658779177414718,0.6075955675738066,0.0874896001694219
MLP,2,component_60,0.7649650051724276,0.6122700263896063,0.18646478542476205
MLP,4,overall,0.7961852345143908,0.635070166019153,0.13886047929264064
MLP,4,component_01,0.8086611535877315,0.6281706870599019,0.4860413622163388
MLP,4,component_02,0.8597496433711547,0.6724633977338418,0.348094399753705
MLP,4,component_03,0.8333506126160052,0.6706370638784813,0.04348237646599211
MLP,4,component_04,0.7800810384355563,0.629546173903607,0.138723943656657
MLP,4,component_05,0.7814657816864391,0.6075910229463243,0.023835752852279245
MLP,4,component_06,0.8682995114895167,0.6862208280235832,0.36353756119958913
MLP,4,component_07,0.8655686988462052,0.6892252198567487,-0.06154385463549752
MLP,4,component_08,0.8632175286630268,0.6848034061698176,0.18342650743440983
MLP,4,component_09,0.816091738416678,0.662640662680096,0.21732757155286314
MLP,4,component_10,0.8469539261622018,0.68955182763506,0.043431378885187756
MLP,4,component_11,0.9144027959784057,0.7327471445249758,0.1284504967739508
MLP,4,component_12,0.8066614690395105,0.637260788956848,0.008015327346796322
