source,target,source_index,target_index,total_effect
component_16,component_21,15,20,2.6325020424275796e-05
component_16,component_22,15,21,0.0007953883533170479
component_16,component_23,15,22,0.0007413864801131281
component_16,component_24,15,23,0.0008652592618444253
component_16,component_25,15,24,1.0549919519403807e-05
component_16,component_26,15,25,0.0005961866681640117
component_16,component_27,15,26,1.954895835340731e-05
component_16,component_28,15,27,2.6557552386105048e-05
component_16,component_29,15,28,8.703034069847639e-06
component_16,component_30,15,29,0.023413617477161745
component_16,component_31,15,30,6.452009749928187e-05
component_16,component_32,15,31,0.0006871225226328676
component_16,component_33,15,32,0.0004520265405255039
component_16,component_34,15,33,0.0008642693123157946
component_16,component_35,15,34,7.596014567716769e-06
component_16,component_36,15,35,2.6081855533573225e-05
component_16,component_37,15,36,1.6689984147561908e-06
component_16,component_38,15,37,8.131187224243984e-06
component_16,component_39,15,38,4.357077772922764e-06
component_16,component_40,15,39,6.847478517279014e-06
component_16,component_41,15,40,0.00032522905129214524
component_16,component_42,15,41,0.0003420177376551278
component_16,component_43,15,42,9.940063538039896e-06
component_16,component_44,15,43,0.04069651833983494
component_16,component_45,15,44,0.0006613668094244476
component_16,component_46,15,45,0.00040623588458130796
component_16,component_47,15,46,3.875567476968461e-05
component_16,component_48,15,47,0.04406034686914732
component_16,component_49,15,48,1.949795899492866e-06
component_16,component_50,15,49,0.0006755960402553197
component_16,component_51,15,50,1.7425648837415646e-05
component_16,component_52,15,51,1.6852700293886906e-05
component_16,component_53,15,52,3.919810508404025e-05
component_16,component_54,15,53,0.0006293500286668608
component_16,component_55,15,54,2.8168922682415666e-05
component_16,component_56,15,55,0.023273142009343824
component_16,component_57,15,56,0.00041574713784189095
component_16,component_58,15,57,0.02189681673330374
component_16,component_59,15,58,0.0005034293486440836
component_16,component_60,15,59,2.986849342349406e-06
component_17,component_01,16,0,5.012379279700402e-05
component_17,component_02,16,1,2.0047415249700774e-05
component_17,component_03,16,2,3.2663525116887855e-05
component_17,component_04,16,3,2.613183038223216e-05
component_17,component_05,16,4,0.01220532870460465
component_17,component_06,16,5,1.4090645500417416e-05
component_17,component_07,16,6,7.649578221115591e-06
component_17,component_08,16,7,8.578406646119706e-06
component_17,component_09,16,8,2.4350056982186473e-06
component_17,component_10,16,9,0.0005697072913218822
component_17,component_11,16,10,4.380228325023375e-06
component_17,component_12,16,11,0.017698868542419314
component_17,component_13,16,12,2.0832545502596876e-05
component_17,component_14,16,13,2.6851783201425617e-05
component_17,component_15,16,14,0.0009033807109499216
component_17,component_16,16,15,1.049388965251874e-06
component_17,component_18,16,17,5.665663798002003e-05
component_17,component_19,16,18,2.614944968710386e-06
component_17,component_20,16,19,3.351532684482877e-05
component_17,component_21,16,20,2.63315693793072e-05
component_17,component_22,16,21,0.00024234652643585463
component_17,component_23,16,22,0.0005159166029871532
component_17,component_24,16,23,1.1244652000669904e-05
component_17,component_25,16,24,2.3525569351198517e-05
component_17,component_26,16,25,0.0007209467703541561
component_17,component_27,16,26,0.0008394839029122922
component_17,component_28,16,27,1.848089030245328e-05
component_17,component_29,16,28,0.0005916879367681559
component_17,component_30,16,29,0.0005146790655326231
component_17,component_31,16,30,0.0005235492521391937
component_17,component_32,16,31,0.01977988426471616
component_17,component_33,16,32,0.0002310298684255898
component_17,component_34,16,33,5.167962306923659e-05
component_17,component_35,16,34,2.5016253702957164e-05
component_17,component_36,16,35,7.893765578909979e-05
component_17,component_37,16,36,3.694033847198868e-05
component_17,component_38,16,37,0.00041794324694904454
component_17,component_39,16,38,0.00044993085454841486
component_17,component_40,16,39,0.0011998563584311333
component_17,component_41,16,40,9.070459585730471e-06
component_17,component_42,16,41,0.00074035309338485
component_17,component_43,16,42,9.056886121277938e-06
component_17,component_44,16,43,0.0012402544614453558
component_17,component_45,16,44,0.023179429093611027
component_17,component_46,16,45,0.00033794742713171927
component_17,component_47,16,46,0.026691757969529994
component_17,component_48,16,47,2.3155758881804037e-05
component_17,component_49,16,48,9.159084565474028e-06
component_17,component_50,16,49,0.0002417785501142718
component_17,component_51,16,50,1.2151941866861841e-05
component_17,component_52,16,51,2.7015048063517124e-06
component_17,component_53,16,52,1.4437659740151762e-05
component_17,component_54,16,53,0.0010596824669337848
component_17,component_55,16,54,1.0032057589652856e-05
component_17,component_56,16,55,0.0003998914822402227
component_17,component_57,16,56,0.0004590727369452019
component_17,component_58,16,57,5.460339462181164e-07
component_17,component_59,16,58,4.1564122667527344e-05
component_17,component_60,16,59,2.7248853513189052e-06
component_18,component_01,17,0,8.009099020261402e-05
component_18,component_02,17,1,0.00042559396024627273
component_18,component_03,17,2,2.720072913535947e-05
component_18,component_04,17,3,2.6632049827037768e-05
component_18,component_05,17,4,0.0009460397178344878
component_18,component_06,17,5,1.327887700341112e-05
component_18,component_07,17,6,1.1399729776734867e-05
component_18,component_08,17,7,2.947043921370706e-05
component_18,component_09,17,8,0.02038520119344194
component_18,component_10,17,9,0.0008954295895969924
component_18,component_11,17,10,1.163801125279712e-06
component_18,component_12,17,11,0.020927937544568936
component_18,component_13,17,12,1.6624446876828434e-05
component_18,component_14,17,13,2.4138048817221317e-05
component_18,component_15,17,14,0.0010680573384242965
component_18,component_16,17,15,2.227786475201333e-05
component_18,component_17,17,16,1.4212768339803657e-06
component_18,component_19,17,18,0.0005886011043490197
component_18,component_20,17,19,0.0003029166961511257
component_18,component_21,17,20,0.0004251899852779165
component_18,component_22,17,21,2.828876402242321e-05
component_18,component_23,17,22,0.0006265083569532685
component_18,component_24,17,23,5.845368765669381e-06
component_18,component_25,17,24,5.769886124957316e-05
component_18,component_26,17,25,8.451051019188118e-05
component_18,component_27,17,26,0.0009933539165993327
component_18,component_28,17,27,2.2442449324919122e-05
component_18,component_29,17,28,0.0004717641119002102
component_18,component_30,17,29,0.00040263267300498615
component_18,component_31,17,30,0.00037921129032638144
component_18,component_32,17,31,0.027596821519377205
component_18,component_33,17,32,0.0003156454150983036
component_18,component_34,17,33,0.023040381255766015
component_18,component_35,17,34,1.5243160935817962e-05
component_18,component_36,17,35,3.012070683821493e-05
component_18,component_37,17,36,4.354492100863305e-06
component_18,component_38,17,37,0.0003586133932420887
component_18,component_39,17,38,3.711055613014088e-05
component_18,component_40,17,39,9.768521974236892e-05
component_18,component_41,17,40,1.1386658260403263e-05
component_18,component_42,17,41,0.0006933541710083606
component_18,component_43,17,42,2.8797754077395773e-06
component_18,component_44,17,43,0.0005943348966976934
component_18,component_45,17,44,0.0006283215232834665
component_18,component_46,17,45,2.6127043441379677e-05
component_18,component_47,17,46,0.021040629758464085
component_18,component_48,17,47,1.935368044713501e-05
component_18,component_49,17,48,2.7322668498037076e-06
component_18,component_50,17,49,0.0006818740997580905
component_18,component_51,17,50,2.8851367415215438e-05
component_18,component_52,17,51,3.130230306668826e-05
component_18,component_53,17,52,0.00048350104481907153
component_18,component_54,17,53,0.0001366289101629871
component_18,component_55,17,54,1.291086920002932e-05
component_18,component_56,17,55,3.9269891520002095e-05
component_18,component_57,17,56,0.0006426636893837841
component_18,component_58,17,57,0.0004918985766509528
component_18,component_59,17,58,3.858756441630597e-05
component_18,component_60,17,59,6.774423766478462e-06
component_19,component_01,18,0,0.0004046490865023955
component_19,component_02,18,1,3.7923087953035604e-05
component_19,component_03,18,2,0.0001943031264336697
component_19,component_04,18,3,3.6360982563122e-05
component_19,component_05,18,4,4.770574010187681e-06
component_19,component_06,18,5,8.299721770655273e-06
component_19,component_07,18,6,0.00027287609827620436
component_19,component_08,18,7,0.018864619183646777
component_19,component_09,18,8,3.850347095838341e-06
component_19,component_10,18,9,2.129744060663396e-05
component_19,component_11,18,10,2.155492628685761e-05
component_19,component_12,18,11,9.818295710709774e-06
component_19,component_13,18,12,2.0693240579924362e-07
component_19,component_14,18,13,0.0004926494892570536
component_19,component_15,18,14,8.246523552638386e-07
component_19,component_16,18,15,1.9850973070848044e-06
component_19,component_17,18,16,1.3733913682977053e-05
component_19,component_18,18,17,5.5699984639776563e-05
component_19,component_20,18,19,3.460038277698529e-05
component_19,component_21,18,20,1.830389533367186e-05
component_19,component_22,18,21,3.2635981679729695e-05
component_19,component_23,18,22,2.2427268892104767e-05
component_19,component_24,18,23,7.836095380419665e-07
component_19,component_25,18,24,0.028997109785621453
component_19,component_26,18,25,0.0001876950157958772
component_19,component_27,18,26,4.635400500725369e-06
component_19,component_28,18,27,8.0337770441734e-07
component_19,component_29,18,28,3.4025082511589538e-06
component_19,component_30,18,29,5.16215416915992e-06
component_19,component_31,18,30,5.9622047887554856e-05
component_19,component_32,18,31,4.430115913381317e-06
component_19,component_33,18,32,7.636911948838857e-06
component_19,component_34,18,33,0.0006110541030120861
component_19,component_35,18,34,1.2596020123178962e-05
component_19,component_36,18,35,0.01943987626184081
component_19,component_37,18,36,0.00026600425349533434
component_19,component_38,18,37,0.000369457436515763
component_19,component_39,18,38,0.0010197358037968064
component_19,component_40,18,39,0.0002628528368848523
component_19,component_41,18,40,0.0002740919502221613
component_19,component_42,18,41,0.00044480485183247346
component_19,component_43,18,42,2.3649729432965883e-05
component_19,component_44,18,43,6.7407082846358605e-06
component_19,component_45,18,44,9.80332340900913e-06
component_19,component_46,18,45,0.0003552102008847901
component_19,component_47,18,46,3.7054466596746076e-06
component_19,component_48,18,47,5.578546008801925e-06
component_19,component_49,18,48,1.8636035053133087e-05
component_19,component_50,18,49,0.02314303008062649
component_19,component_51,18,50,0.0003562163752983454
component_19,component_52,18,51,7.394285532199368e-06
component_19,component_53,18,52,2.184405602716938e-05
component_19,component_54,18,53,8.53095618295669e-06
component_19,component_55,18,54,0.0003601018443194848
component_19,component_56,18,55,0.021713765301645153
component_19,component_57,18,56,0.0001562931193593201
component_19,component_58,18,57,1.4079640291893288e-07
component_19,component_59,18,58,0.0005297029465053079
component_19,component_60,18,59,2.4466443607937712e-05
component_20,component_01,19,0,8.215559164921288e-06
component_20,component_02,19,1,9.807003242090457e-07
component_20,component_03,19,2,0.00012329898152841558
component_20,component_04,19,3,0.0009243988110426527
component_20,component_05,19,4,1.322345751232863e-05
component_20,component_06,19,5,3.0021095612202027e-07
component_20,component_07,19,6,0.0009758261777673582
component_20,component_08,19,7,1.4752659776348217e-05
component_20,component_09,19,8,4.789024758142086e-06
component_20,component_10,19,9,7.82389983326925e-06
component_20,component_11,19,10,5.2366354907247017e-05
component_20,component_12,19,11,0.0002733943263182209
component_20,component_13,19,12,9.111226121146289e-06
component_20,component_14,19,13,0.023923766800614994
component_20,component_15,19,14,1.4210607715126068e-05
component_20,component_16,19,15,5.133510158918211e-08
component_20,component_17,19,16,1.7994922526670446e-05
component_20,component_18,19,17,0.00017575736012516454
component_20,component_19,19,18,1.0887410561427086e-05
component_20,component_21,19,20,0.022333627075323742
component_20,component_22,19,21,3.6598734420179955e-05
component_20,component_23,19,22,3.752576030544074e-05
component_20,component_24,19,23,0.00039463568932729246
component_20,component_25,19,24,0.0010549738244323506
component_20,component_26,19,25,9.52942209331387e-06
component_20,component_27,19,26,3.5316473608754284e-05
component_20,component_28,19,27,1.3442278378047766e-06
component_20,component_29,19,28,0.00025828594958524266
component_20,component_30,19,29,0.0002517194693663903
component_20,component_31,19,30,0.0023845313102243974
component_20,component_32,19,31,3.3870347631277415e-05
component_20,component_33,19,32,1.2242650948657201e-05
component_20,component_34,19,33,1.635102722544808e-05
component_20,component_35,19,34,1.0023030765072544e-06
component_20,component_36,19,35,3.701762997235937e-05
component_20,component_37,19,36,0.0005574817979205376
component_20,component_38,19,37,0.0005104078486696846
component_20,component_39,19,38,3.923187735140541e-05
component_20,component_40,19,39,0.0005578121434113258
component_20,component_41,19,40,0.016967339954946974
component_20,component_42,19,41,1.4951733540569701e-05
component_20,component_43,19,42,1.9103747926851603e-05
component_20,component_44,19,43,7.536482400489208e-05
component_20,component_45,19,44,0.0001750875356311012
component_20,component_46,19,45,0.0004497102509621116
component_20,component_47,19,46,1.527554465354107e-05
component_20,component_48,19,47,1.1190518267144508e-05
component_20,component_49,19,48,1.4889774798659355e-05
component_20,component_50,19,49,1.6322535239341052e-05
component_20,component_51,19,50,0.033700912406590934
component_20,component_52,19,51,0.0004996048221647727
component_20,component_53,19,52,0.0004390823392647009
component_20,component_54,19,53,2.4264584140280228e-05
component_20,component_55,19,54,5.6965171472289615e-05
component_20,component_56,19,55,0.0009785221908407704
component_20,component_57,19,56,0.0004761649726479013
component_20,component_58,19,57,3.195972950523269e-07
component_20,component_59,19,58,4.836232969027078e-05
component_20,component_60,19,59,0.01579328562998586
component_21,component_01,20,0,3.73325012075509e-05
component_21,component_02,20,1,2.4498166143697326e-06
component_21,component_03,20,2,0.0023312563340908655
component_21,component_04,20,3,0.01751629943015257
component_21,component_05,20,4,1.662354286403002e-05
component_21,component_06,20,5,5.09532272089594e-07
component_21,component_07,20,6,0.022865324418499613
component_21,component_08,20,7,1.4784243297890863e-05
component_21,component_09,20,8,2.508187625439257e-05
component_21,component_10,20,9,0.000142454125932957
component_21,component_11,20,10,0.0011170603284703965
component_21,component_12,20,11,4.7040830439595796e-05
component_21,component_13,20,12,1.4423550540406666e-05
component_21,component_14,20,13,0.00011306008511058953
component_21,component_15,20,14,1.318470376240041e-05
component_21,component_16,20,15,1.2823650779861376e-07
component_21,component_17,20,16,2.0143167060018732e-05
component_21,component_18,20,17,1.6972239081699828e-05
component_21,component_19,20,18,1.6249790819988235e-06
component_21,component_20,20,19,0.00012771150991067106
component_21,component_22,20,21,0.0006972850359246652
component_21,component_23,20,22,0.0006849168065346697
component_21,component_24,20,23,0.00017746967959522065
component_21,component_25,20,24,0.0006520012376336845
component_21,component_26,20,25,6.245122499364375e-06
component_21,component_27,20,26,0.0006578789497580406
component_21,component_28,20,27,2.4534725757195778e-05
component_21,component_29,20,28,0.0003998150305981664
component_21,component_30,20,29,0.000696223452947081
component_21,component_31,20,30,0.0008066693214376145
component_21,component_32,20,31,0.0002757288714896625
component_21,component_33,20,32,2.660793403779936e-05
component_21,component_34,20,33,3.742316320397744e-05
component_21,component_35,20,34,9.848345363759712e-06
component_21,component_36,20,35,0.000405591186523536
component_21,component_37,20,36,0.0003343106657711212
component_21,component_38,20,37,0.00029632904366458634
component_21,component_39,20,38,6.0456587802611305e-05
component_21,component_40,20,39,1.929424266568339e-05
component_21,component_41,20,40,1.7522026322719333e-05
component_21,component_42,20,41,6.131563776565887e-06
component_21,component_43,20,42,0.00021744165352525694
component_21,component_44,20,43,0.0008219676937843416
component_21,component_45,20,44,2.307283917263221e-05
component_21,component_46,20,45,0.0006309356240179872
component_21,component_47,20,46,1.9598043526582706e-05
component_21,component_48,20,47,3.7306891797098934e-05
component_21,component_49,20,48,0.0006210563782049418
component_21,component_50,20,49,5.620350183315167e-05
component_21,component_51,20,50,0.018664640989856835
component_21,component_52,20,51,0.021903188601742334
component_21,component_53,20,52,1.705009712278109e-05
component_21,component_54,20,53,4.2529425483371374e-05
component_21,component_55,20,54,0.001223916903277921
component_21,component_56,20,55,2.4176997744372707e-05
component_21,component_57,20,56,0.0211133889215014
component_21,component_58,20,57,9.285230304133535e-07
component_21,component_59,20,58,0.0008009549648482459
component_21,component_60,20,59,0.00017709740303316544
component_22,component_01,21,0,4.878237326026963e-05
component_22,component_02,21,1,0.0005890527539007317
component_22,component_03,21,2,0.025948671608097284
component_22,component_04,21,3,5.037487655849625e-05
component_22,component_05,21,4,0.00023449313399543045
component_22,component_06,21,5,1.969694080117144e-06
component_22,component_07,21,6,0.02676382145830512
component_22,component_08,21,7,1.9200250349235106e-05
component_22,component_09,21,8,6.562375692190819e-05
component_22,component_10,21,9,0.03932122142888407
component_22,component_11,21,10,0.0013002476144131257
component_22,component_12,21,11,5.2578222853705464e-05
component_22,component_13,21,12,9.358236756174349e-06
component_22,component_14,21,13,0.000979434904306322
component_22,component_15,21,14,2.768745808328021e-06
component_22,component_16,21,15,3.083417249532366e-05
component_22,component_17,21,16,1.7787911021314852e-05
component_22,component_18,21,17,0.00010695258345808838
component_22,component_19,21,18,1.9118304034451595e-05
component_22,component_20,21,19,0.0017423887193410213
component_22,component_21,21,20,0.0006170928047731456
component_22,component_23,21,22,0.0008452229824272497
component_22,component_24,21,23,5.888657231940575e-05
component_22,component_25,21,24,0.0014301339778354945
component_22,component_26,21,25,0.0013294548551681506
component_22,component_27,21,26,3.093010948454828e-05
component_22,component_28,21,27,3.0277128374834185e-05
component_22,component_29,21,28,0.00011757778215309887
component_22,component_30,21,29,8.873732781241732e-05
component_22,component_31,21,30,5.576948241596889e-05
component_22,component_32,21,31,9.117303347351628e-06
component_22,component_33,21,32,1.555897899665462e-05
component_22,component_34,21,33,0.033171843097546574
component_22,component_35,21,34,1.7688581763107964e-05
component_22,component_36,21,35,2.7958011299472374e-05
component_22,component_37,21,36,0.0004947691942911087
component_22,component_38,21,37,0.0008889633790752935
component_22,component_39,21,38,0.00010197471893023012
component_22,component_40,21,39,6.969198979492992e-05
component_22,component_41,21,40,3.121425615203331e-05
component_22,component_42,21,41,7.954168066389279e-05
component_22,component_43,21,42,0.0022929306110041573
component_22,component_44,21,43,1.533651545488584e-05
component_22,component_45,21,44,1.9998886200746772e-05
component_22,component_46,21,45,4.879979217244991e-05
component_22,component_47,21,46,0.0037760824681619554
component_22,component_48,21,47,0.00033072494497891057
component_22,component_49,21,48,4.925985912425956e-06
component_22,component_50,21,49,5.023282936191712e-05
component_22,component_51,21,50,8.38399672530591e-05
component_22,component_52,21,51,5.299290840197377e-05
component_22,component_53,21,52,0.0006965884025831865
component_22,component_54,21,53,0.0012503156163201083
component_22,component_55,21,54,0.020041164849258046
component_22,component_56,21,55,0.00013729521700584914
component_22,component_57,21,56,1.4953284601532735e-05
component_22,component_58,21,57,2.464053462215101e-06
component_22,component_59,21,58,0.0009594912652593539
component_22,component_60,21,59,0.0022082507503255046
component_23,component_01,22,0,0.046604424044281265
component_23,component_02,22,1,0.001965101692537164
component_23,component_03,22,2,0.0001162630912753965
component_23,component_04,22,3,1.759260803920404e-05
component_23,component_05,22,4,2.529884783744798e-05
component_23,component_06,22,5,0.0005794615967231625
component_23,component_07,22,6,8.725699731191378e-05
component_23,component_08,22,7,5.709868891803927e-05
component_23,component_09,22,8,0.00015616994188566796
component_23,component_10,22,9,0.026459561564403516
component_23,component_11,22,10,1.2042712809059734e-05
component_23,component_12,22,11,0.000532509340627768
component_23,component_13,22,12,2.434784372885252e-06
component_23,component_14,22,13,3.6506162656828184e-05
component_23,component_15,22,14,5.997329497964403e-05
component_23,component_16,22,15,0.00010286393562766448
component_23,component_17,22,16,1.9784939702733117e-05
component_23,component_18,22,17,0.001951835232642599
component_23,component_19,22,18,3.2841794957732616e-05
component_23,component_20,22,19,5.9278418065988475e-05
component_23,component_21,22,20,2.540284248085417e-05
component_23,component_22,22,21,0.0028119011410382955
component_23,component_24,22,23,1.2818343243048937e-06
component_23,component_25,22,24,0.0009426651195904892
component_23,component_26,22,25,0.0008847129581033053
component_23,component_27,22,26,0.024426823534857513
component_23,component_28,22,27,0.03588642426389494
component_23,component_29,22,28,6.652965275239571e-05
component_23,component_30,22,29,0.0003466808024255203
component_23,component_31,22,30,0.002531074972795315
component_23,component_32,22,31,7.838986652370167e-05
component_23,component_33,22,32,1.0419272331883264e-05
component_23,component_34,22,33,0.0005904986771733285
component_23,component_35,22,34,0.00035146505695164053
component_23,component_36,22,35,0.0006561055533486338
component_23,component_37,22,36,3.925039606537802e-05
component_23,component_38,22,37,0.0008437106379628231
component_23,component_39,22,38,3.663406475846316e-05
component_23,component_40,22,39,0.0005029626199625958
component_23,component_41,22,40,2.5829938825785982e-05
component_23,component_42,22,41,6.78533623612819e-05
component_23,component_43,22,42,1.8777497679746416e-05
component_23,component_44,22,43,2.104573483177654e-05
component_23,component_45,22,44,2.550132843244446e-05
component_23,component_46,22,45,0.00046587616442597386
component_23,component_47,22,46,0.0030273136488551556
component_23,component_48,22,47,8.375822528672924e-06
component_23,component_49,22,48,0.001888833718175131
component_23,component_50,22,49,5.8892427127251765e-05
component_23,component_51,22,50,7.947375052225298e-06
component_23,component_52,22,51,0.00010104467096856145
component_23,component_53,22,52,0.001156571412969695
component_23,component_54,22,53,0.032820215288658035
component_23,component_55,22,54,5.9363921759517686e-05
component_23,component_56,22,55,4.661899728462843e-05
component_23,component_57,22,56,1.3484515578680105e-05
component_23,component_58,22,57,6.06687260340011e-06
component_23,component_59,22,58,0.0003255875625428714
component_23,component_60,22,59,9.606675391842238e-06
component_24,component_01,23,0,1.2658970882893685e-06
component_24,component_02,23,1,3.4430495557050616e-05
component_24,component_03,23,2,0.0003596582894799709
component_24,component_04,23,3,2.8817077251163225e-05
component_24,component_05,23,4,3.5151202355691996e-06
component_24,component_06,23,5,9.996727559848748e-06
component_24,component_07,23,6,0.00034288396714965457
component_24,component_08,23,7,8.869913471838865e-06
component_24,component_09,23,8,3.396323582422119e-06
component_24,component_10,23,9,0.0010486167893149266
component_24,component_11,23,10,1.9620888124061725e-05
component_24,component_12,23,11,1.0523766704365707e-05
component_24,component_13,23,12,2.0265925631384526e-05
component_24,component_14,23,13,0.0005374575065684246
component_24,component_15,23,14,5.403179357865765e-07
component_24,component_16,23,15,1.8022763361606866e-06
component_24,component_17,23,16,1.429963011521075e-06
component_24,component_18,23,17,4.5631624076087056e-05
component_24,component_19,23,18,3.199082221632804e-06
component_24,component_20,23,19,4.983445838081914e-05
component_24,component_21,23,20,3.163304871146768e-05
component_24,component_22,23,21,0.012789448836767563
component_24,component_23,23,22,1.1236103419962539e-05
component_24,component_25,23,24,4.077440431730324e-05
component_24,component_26,23,25,3.5740895159242426e-05
component_24,component_27,23,26,1.0446434699549354e-06
component_24,component_28,23,27,4.0249372384807443e-07
component_24,component_29,23,28,0.0005737891873568732
component_24,component_30,23,29,0.019027422282219323
component_24,component_31,23,30,2.174915391787627e-05
component_24,component_32,23,31,6.071990283187807e-06
component_24,component_33,23,32,0.00035513888363548755
component_24,component_34,23,33,0.00125842899196892
component_24,component_35,23,34,4.948271181940688e-07
component_24,component_36,23,35,0.0006195540403650259
component_24,component_37,23,36,1.4747378344415179e-05
component_24,component_38,23,37,0.00040599842733700495
component_24,component_39,23,38,4.366802334258295e-06
component_24,component_40,23,39,6.040467617755157e-06
component_24,component_41,23,40,0.0002733220572515233
component_24,component_42,23,41,0.0005362408011119685
component_24,component_43,23,42,3.2452714486891276e-05
component_24,component_44,23,43,0.02611950663478185
component_24,component_45,23,44,0.000487295370936274
component_24,component_46,23,45,3.7464517106745044e-05
component_24,component_47,23,46,0.025963047556112964
component_24,component_48,23,47,2.6428112851518395e-05
component_24,component_49,23,48,1.878206921376509e-07
component_24,component_50,23,49,0.00023276776479116555
component_24,component_51,23,50,9.600055300179608e-06
component_24,component_52,23,51,3.113561623962493e-06
component_24,component_53,23,52,4.090043588273817e-05
component_24,component_54,23,53,0.0319306510449909
component_24,component_55,23,54,0.0002612498348622557
component_24,component_56,23,55,3.697103123461517e-05
component_24,component_57,23,56,0.00033033120247991365
component_24,component_58,23,57,5.730325383535866e-07
component_24,component_59,23,58,0.0003110840753338178
component_24,component_60,23,59,3.041521818980602e-05
component_25,component_01,24,0,1.3846621940283561e-05
component_25,component_02,24,1,4.174590882496864e-06
component_25,component_03,24,2,0.00106577787078781
component_25,component_04,24,3,0.0006062059340958899
component_25,component_05,24,4,6.486021896316939e-06
component_25,component_06,24,5,2.1643914103460286e-07
component_25,component_07,24,6,0.009216405441713127
component_25,component_08,24,7,9.23746333849738e-06
component_25,component_09,24,8,1.86298960765003e-05
component_25,component_10,24,9,6.939353139357967e-05
component_25,component_11,24,10,0.0005368023724294693
component_25,component_12,24,11,0.00012783654380954022
component_25,component_13,24,12,1.0108851788128063e-07
component_25,component_14,24,13,4.185155083844556e-05
component_25,component_15,24,14,1.7524422752230165e-05
component_25,component_16,24,15,2.1852042031197406e-07
component_25,component_17,24,16,1.2939940523772925e-05
component_25,component_18,24,17,0.00032249640230534667
component_25,component_19,24,18,9.209731740611924e-07
component_25,component_20,24,19,4.7108487343999916e-05
component_25,component_21,24,20,9.587252568152272e-05
component_25,component_22,24,21,0.00029214406023580824
component_25,component_23,24,22,0.00028211217028789034
component_25,component_24,24,23,2.0074545768311373e-06
component_25,component_26,24,25,2.8226724023826223e-06
component_25,component_27,24,26,1.6590019586030127e-05
component_25,component_28,24,27,1.0105672199518937e-05
component_25,component_29,24,28,1.3863589841704044e-06
component_25,component_30,24,29,2.5991094782255157e-05
component_25,component_31,24,30,0.0001315962470877821
component_25,component_32,24,31,1.0511568033873954e-05
component_25,component_33,24,32,8.67407286889742e-05
component_25,component_34,24,33,2.0438685216442157e-05
component_25,component_35,24,34,0.0003526933443838768
component_25,component_36,24,35,0.00033899217925519216
component_25,component_37,24,36,0.0002749867813412761
component_25,component_38,24,37,0.012443553628880794
component_25,component_39,24,38,0.03509761018690463
component_25,component_40,24,39,0.00885642677368094
component_25,component_41,24,40,5.9285893340589416e-06
component_25,component_42,24,41,2.878015682305427e-06
component_25,component_43,24,42,0.0001010699325339209
component_25,component_44,24,43,4.343004342503318e-05
component_25,component_45,24,44,0.00022520703695485327
component_25,component_46,24,45,0.00037947131235832214
component_25,component_47,24,46,1.4071167767913709e-05
component_25,component_48,24,47,3.321231732729541e-06
component_25,component_49,24,48,0.0006335242178742264
component_25,component_50,24,49,3.0632558172325005e-05
component_25,component_51,24,50,0.0006435683714135728
component_25,component_52,24,51,7.548710831258432e-06
component_25,component_53,24,52,5.005868451651122e-06
component_25,component_54,24,53,2.0935689973857608e-05
component_25,component_55,24,54,3.921553488734605e-05
component_25,component_56,24,55,1.2410058428120584e-05
component_25,component_57,24,56,5.418481082636841e-06
component_25,component_58,24,57,4.557935523980195e-07
component_25,component_59,24,58,0.01024879742090553
component_25,component_60,24,59,6.198030537557026e-05
component_26,component_01,25,0,9.537222838413658e-06
component_26,component_02,25,1,0.00011044997092289517
component_26,component_03,25,2,0.00024401263563659134
component_26,component_04,25,3,9.567124080801745e-05
component_26,component_05,25,4,0.000107695967193172
component_26,component_06,25,5,2.680907072912378e-07
component_26,component_07,25,6,0.00010096055640323045
component_26,component_08,25,7,1.5766763060038238e-06
component_26,component_09,25,8,1.0924646892462529e-05
component_26,component_10,25,9,1.9179916199307807e-05
component_26,component_11,25,10,7.0162346559618e-05
component_26,component_12,25,11,0.0002683780216522771
component_26,component_13,25,12,2.2885698644548774e-07
component_26,component_14,25,13,9.626490763664342e-06
component_26,component_15,25,14,1.3724947507932653e-05
component_26,component_16,25,15,5.781542371184559e-06
component_26,component_17,25,16,0.008243007027396939
component_26,component_18,25,17,0.00014002585706058665
component_26,component_19,25,18,7.621538731034749e-05
component_26,component_20,25,19,1.2494121053231095e-05
component_26,component_21,25,20,6.3336114832493e-07
component_26,component_22,25,21,6.590766994217355e-06
component_26,component_23,25,22,0.00019519559417463802
component_26,component_24,25,23,7.28858581977417e-07
component_26,component_25,25,24,9.837005839212582e-05
component_26,component_27,25,26,1.7543160351279934e-05
component_26,component_28,25,27,6.992192812902168e-06
component_26,component_29,25,28,5.275850598036846e-06
component_26,component_30,25,29,9.420293873075039e-06
component_26,component_31,25,30,1.4937888468332775e-05
component_26,component_32,25,31,0.00016703752979445468
component_26,component_33,25,32,6.15815525058167e-05
component_26,component_34,25,33,6.979703903717043e-06
component_26,component_35,25,34,0.012211787321808642
component_26,component_36,25,35,5.320556431437326e-06
component_26,component_37,25,36,7.1461686640672766e-06
component_26,component_38,25,37,0.0054063521315454825
component_26,component_39,25,38,6.286490470186572e-05
component_26,component_40,25,39,1.1937437532279908e-05
component_26,component_41,25,40,4.2221852577086137e-07
component_26,component_42,25,41,8.343113281942484e-06
component_26,component_43,25,42,2.5176448537304816e-05
component_26,component_44,25,43,2.1522103225353393e-05
component_26,component_45,25,44,0.0002886354650157395
