source,mediator,target,source_index,mediator_index,target_index,amce
component_10,component_41,component_06,9,40,5,2.807043967746049e-07
component_10,component_06,component_07,9,5,6,5.9591740539552296e-08
component_10,component_21,component_07,9,20,6,5.838453973313806e-08
component_10,component_23,component_07,9,22,6,2.7679447099764456e-07
component_10,component_39,component_07,9,38,6,8.365267829610775e-06
component_10,component_41,component_07,9,40,6,1.1349726396966583e-08
component_10,component_06,component_08,9,5,7,6.553931528744084e-08
component_10,component_21,component_08,9,20,7,2.9386101678380993e-08
component_10,component_23,component_08,9,22,7,2.489443045867571e-06
component_10,component_39,component_08,9,38,7,2.0152127691085814e-07
component_10,component_41,component_08,9,40,7,1.4301530564408123e-06
component_10,component_06,component_09,9,5,8,1.651507765733374e-07
component_10,component_21,component_09,9,20,8,2.273385034373373e-08
component_10,component_23,component_09,9,22,8,1.7830521604157366e-08
component_10,component_39,component_09,9,38,8,3.7283360923426447e-06
component_10,component_41,component_09,9,40,8,9.552704477173484e-07
component_10,component_06,component_11,9,5,10,3.466581924362446e-07
component_10,component_21,component_11,9,20,10,5.064188465017192e-08
component_10,component_23,component_11,9,22,10,1.2971963360577428e-08
component_10,component_39,component_11,9,38,10,6.803864598877313e-06
component_10,component_41,component_11,9,40,10,9.772950488535922e-09
component_10,component_06,component_12,9,5,11,4.905402361268284e-07
component_10,component_21,component_12,9,20,11,1.7341213965329725e-08
component_10,component_23,component_12,9,22,11,1.1808444416701969e-07
component_10,component_39,component_12,9,38,11,1.1827745451897263e-07
component_10,component_41,component_12,9,40,11,1.88340220396228e-07
component_10,component_06,component_13,9,5,12,2.3397994733212207e-07
component_10,component_21,component_13,9,20,12,3.3971183588685326e-08
component_10,component_23,component_13,9,22,12,2.6285820461081407e-06
component_10,component_39,component_13,9,38,12,6.325196444387667e-06
component_10,component_41,component_13,9,40,12,2.4206834569527217e-09
component_10,component_06,component_14,9,5,13,0.00027281540253043263
component_10,component_21,component_14,9,20,13,6.2964017261194e-08
component_10,component_23,component_14,9,22,13,9.007932098080836e-07
component_10,component_39,component_14,9,38,13,2.4638943004230845e-08
component_10,component_41,component_14,9,40,13,1.6902978866696235e-05
component_10,component_06,component_15,9,5,14,2.5671238930955273e-09
component_10,component_21,component_15,9,20,14,1.3638010423600285e-06
component_10,component_23,component_15,9,22,14,1.2351502038763994e-05
component_10,component_39,component_15,9,38,14,2.097819042349552e-07
component_10,component_41,component_15,9,40,14,3.425475586036526e-08
component_10,component_06,component_16,9,5,15,0.00021153072099155008
component_10,component_21,component_16,9,20,15,2.73555078947603e-08
component_10,component_23,component_16,9,22,15,1.3336651791380825e-06
component_10,component_39,component_16,9,38,15,4.899065241223323e-08
component_10,component_41,component_16,9,40,15,1.4980290333831607e-06
component_10,component_06,component_17,9,5,16,9.684679178332177e-06
component_10,component_21,component_17,9,20,16,5.256294221082919e-07
component_10,component_23,component_17,9,22,16,3.620777840156928e-08
component_10,component_39,component_17,9,38,16,5.052437214516716e-08
component_10,component_41,component_17,9,40,16,5.854688659319192e-07
component_10,component_06,component_18,9,5,17,8.162702123899346e-08
component_10,component_21,component_18,9,20,17,8.684253949949501e-05
component_10,component_23,component_18,9,22,17,8.931531986668053e-05
component_10,component_39,component_18,9,38,17,1.6214437020908417e-06
component_10,component_41,component_18,9,40,17,2.260943475884182e-06
component_10,component_06,component_19,9,5,18,2.662623560399746e-05
component_10,component_21,component_19,9,20,18,5.054998757582568e-07
component_10,component_23,component_19,9,22,18,2.019257076893651e-07
component_10,component_39,component_19,9,38,18,1.8652456457653953e-08
component_10,component_41,component_19,9,40,18,1.696311479397375e-06
component_10,component_06,component_20,9,5,19,5.170890736037322e-06
component_10,component_21,component_20,9,20,19,7.315937649998236e-08
component_10,component_23,component_20,9,22,19,2.786952222639805e-08
component_10,component_39,component_20,9,38,19,1.8722766292292152e-07
component_10,component_41,component_20,9,40,19,3.9652810682824113e-07
component_10,component_06,component_21,9,5,20,3.6577792628255963e-07
component_10,component_23,component_21,9,22,20,5.431704077711179e-06
component_10,component_39,component_21,9,38,20,9.589381146485795e-06
component_10,component_41,component_21,9,40,20,3.576398612690185e-08
component_10,component_06,component_22,9,5,21,1.1624667361518326e-05
component_10,component_21,component_22,9,20,21,8.236484789375338e-07
component_10,component_23,component_22,9,22,21,7.402066685154787e-09
component_10,component_39,component_22,9,38,21,3.312101995353347e-07
component_10,component_41,component_22,9,40,21,1.565712725758102e-07
component_10,component_06,component_23,9,5,22,2.4944136219481245e-07
component_10,component_21,component_23,9,20,22,9.389240543677605e-05
component_10,component_39,component_23,9,38,22,0.0002509166321805789
component_10,component_41,component_23,9,40,22,1.4009428272580784e-07
component_10,component_06,component_24,9,5,23,2.5151591390108596e-09
component_10,component_21,component_24,9,20,23,2.647509482475019e-06
component_10,component_23,component_24,9,22,23,2.7240795302275363e-06
component_10,component_39,component_24,9,38,23,5.0166630335672165e-08
component_10,component_41,component_24,9,40,23,6.906803741112509e-08
component_10,component_06,component_25,9,5,24,1.7124992418812543e-08
component_10,component_21,component_25,9,20,24,7.293064794985999e-07
component_10,component_23,component_25,9,22,24,0.00013294672977276872
component_10,component_39,component_25,9,38,24,2.2833786546818966e-06
component_10,component_41,component_25,9,40,24,1.7202440920223746e-09
component_10,component_06,component_26,9,5,25,5.42741237437656e-06
component_10,component_21,component_26,9,20,25,4.32744036386561e-08
component_10,component_23,component_26,9,22,25,3.4239235945989677e-07
component_10,component_39,component_26,9,38,25,2.8456159364439314e-06
component_10,component_41,component_26,9,40,25,8.84524899677956e-05
component_10,component_06,component_27,9,5,26,0.00020740697392874558
component_10,component_21,component_27,9,20,26,8.472319562165029e-05
component_10,component_23,component_27,9,22,26,2.0576633044622016e-07
component_10,component_39,component_27,9,38,26,4.886096731853931e-06
component_10,component_41,component_27,9,40,26,9.639493521459546e-06
component_10,component_06,component_28,9,5,27,2.2939439349140287e-07
component_10,component_21,component_28,9,20,27,1.6253397830672563e-08
component_10,component_23,component_28,9,22,27,1.46068058983343e-10
component_10,component_39,component_28,9,38,27,6.535908553571809e-09
component_10,component_41,component_28,9,40,27,3.089686009390807e-09
component_10,component_06,component_29,9,5,28,3.953655940429559e-08
component_10,component_21,component_29,9,20,28,1.8794400842647277e-08
component_10,component_23,component_29,9,22,28,1.3258368853008905e-07
component_10,component_39,component_29,9,38,28,1.31939830076582e-07
component_10,component_41,component_29,9,40,28,2.0333260478774803e-07
component_10,component_06,component_30,9,5,29,1.4905225351662981e-05
component_10,component_21,component_30,9,20,29,2.7557215294409206e-08
component_10,component_23,component_30,9,22,29,4.7482735406100014e-08
component_10,component_39,component_30,9,38,29,3.759966124570099e-08
component_10,component_41,component_30,9,40,29,8.573116779793932e-07
component_10,component_06,component_31,9,5,30,3.1192715132781844e-11
component_10,component_21,component_31,9,20,30,3.8980883513199533e-10
component_10,component_23,component_31,9,22,30,1.7704544102498057e-09
component_10,component_39,component_31,9,38,30,8.571516821805136e-10
component_10,component_41,component_31,9,40,30,1.7229823794736024e-10
component_10,component_06,component_32,9,5,31,4.361484556673397e-07
component_10,component_21,component_32,9,20,31,2.244696643899185e-08
component_10,component_23,component_32,9,22,31,9.30537599065922e-08
component_10,component_39,component_32,9,38,31,1.3543690375056915e-07
component_10,component_41,component_32,9,40,31,0.0002038397321784623
component_10,component_06,component_33,9,5,32,5.134652732005187e-06
component_10,component_21,component_33,9,20,32,2.0452264944372665e-06
component_10,component_23,component_33,9,22,32,6.622597294652169e-09
component_10,component_39,component_33,9,38,32,1.5158764589631386e-07
component_10,component_41,component_33,9,40,32,2.3640660794614333e-06
component_10,component_06,component_34,9,5,33,1.3924910251653836e-08
component_10,component_21,component_34,9,20,33,2.7636329827281634e-06
component_10,component_23,component_34,9,22,33,0.00027796466186928443
component_10,component_39,component_34,9,38,33,4.152897324911137e-06
component_10,component_41,component_34,9,40,33,3.5847916572387203e-08
component_10,component_06,component_35,9,5,34,3.3048336719217645e-06
component_10,component_21,component_35,9,20,34,9.864283650175969e-05
component_10,component_23,component_35,9,22,34,2.7182769006327326e-07
component_10,component_39,component_35,9,38,34,2.9766018318861365e-07
component_10,component_41,component_35,9,40,34,1.3265085170614908e-07
component_10,component_06,component_36,9,5,35,5.082719255499248e-06
component_10,component_21,component_36,9,20,35,5.452852804408196e-07
component_10,component_23,component_36,9,22,35,1.799446340607094e-07
component_10,component_39,component_36,9,38,35,0.00017663224729300945
component_10,component_41,component_36,9,40,35,2.014860507217536e-06
component_10,component_06,component_37,9,5,36,2.660433143096086e-07
component_10,component_21,component_37,9,20,36,7.820644761509936e-08
component_10,component_23,component_37,9,22,36,2.9215009985295995e-08
component_10,component_39,component_37,9,38,36,1.2336489820400543e-08
component_10,component_41,component_37,9,40,36,8.522180932610753e-08
component_10,component_06,component_38,9,5,37,2.8823138742819536e-07
component_10,component_21,component_38,9,20,37,3.4361770096343545e-08
component_10,component_23,component_38,9,22,37,9.278162587218995e-08
component_10,component_39,component_38,9,38,37,6.912801788767112e-08
component_10,component_41,component_38,9,40,37,1.6425729822238435e-07
component_10,component_06,component_39,9,5,38,9.419852685738878e-08
component_10,component_21,component_39,9,20,38,8.86587897662785e-05
component_10,component_23,component_39,9,22,38,1.3116003659319097e-05
component_10,component_41,component_39,9,40,38,1.9961882448249345e-06
component_10,component_06,component_40,9,5,39,4.564510896155932e-09
component_10,component_21,component_40,9,20,39,4.471427044263822e-08
component_10,component_23,component_40,9,22,39,4.419366508682112e-06
component_10,component_39,component_40,9,38,39,6.765387895388103e-08
component_10,component_41,component_40,9,40,39,3.1584783081898262e-09
component_10,component_06,component_41,9,5,40,7.828894545193757e-06
component_10,component_21,component_41,9,20,40,6.694113361673286e-08
component_10,component_23,component_41,9,22,40,6.730762230979891e-06
component_10,component_39,component_41,9,38,40,5.029638851174949e-06
component_10,component_06,component_42,9,5,41,9.536887124869364e-07
component_10,component_21,component_42,9,20,41,2.653345887802907e-08
component_10,component_23,component_42,9,22,41,2.0478802199936404e-08
component_10,component_39,component_42,9,38,41,3.3755462866070974e-06
component_10,component_41,component_42,9,40,41,1.7915253164810256e-06
component_10,component_06,component_43,9,5,42,1.6863929076569446e-07
component_10,component_21,component_43,9,20,42,6.976544184245538e-08
component_10,component_23,component_43,9,22,42,4.862250692003165e-09
component_10,component_39,component_43,9,38,42,6.26982964934762e-06
component_10,component_41,component_43,9,40,42,7.084602527722827e-08
component_10,component_06,component_44,9,5,43,1.739796686973355e-06
component_10,component_21,component_44,9,20,43,8.379104624995042e-07
component_10,component_23,component_44,9,22,43,1.5422900808847426e-07
component_10,component_39,component_44,9,38,43,0.00024729154699090224
component_10,component_41,component_44,9,40,43,2.0232124635517126e-07
component_10,component_06,component_45,9,5,44,2.0233480738883715e-06
component_10,component_21,component_45,9,20,44,3.073582412872903e-08
component_10,component_23,component_45,9,22,44,1.4420882323017542e-08
component_10,component_39,component_45,9,38,44,4.106140194250216e-09
component_10,component_41,component_45,9,40,44,2.7583854588717317e-06
component_10,component_06,component_46,9,5,45,1.9658779789921067e-07
component_10,component_21,component_46,9,20,45,5.252943518863723e-08
component_10,component_23,component_46,9,22,45,1.079659203156552e-06
component_10,component_39,component_46,9,38,45,4.71826790556343e-06
component_10,component_41,component_46,9,40,45,1.8985376492794013e-08
component_10,component_06,component_47,9,5,46,1.5194506009423578e-05
component_10,component_21,component_47,9,20,46,1.2622140917217425e-06
component_10,component_23,component_47,9,22,46,2.8480611520350015e-07
component_10,component_39,component_47,9,38,46,0.0004096825167153731
component_10,component_41,component_47,9,40,46,1.5208079869774731e-07
component_10,component_06,component_48,9,5,47,1.2238660857742297e-07
component_10,component_21,component_48,9,20,47,1.1125973195640431e-06
component_10,component_23,component_48,9,22,47,1.1936146271268618e-07
component_10,component_39,component_48,9,38,47,2.784545442870061e-06
component_10,component_41,component_48,9,40,47,5.342610554733622e-08
component_10,component_06,component_49,9,5,48,3.492336385488764e-07
component_10,component_21,component_49,9,20,48,8.369584844947831e-07
component_10,component_23,component_49,9,22,48,1.1910382603844992e-07
component_10,component_39,component_49,9,38,48,0.0002557265671237017
component_10,component_41,component_49,9,40,48,5.3221135116417575e-08
component_10,component_06,component_50,9,5,49,1.1646464467441304e-08
component_10,component_21,component_50,9,20,49,3.840780392557763e-08
component_10,component_23,component_50,9,22,49,3.61126609204592e-06
component_10,component_39,component_50,9,38,49,5.653604675224762e-07
component_10,component_41,component_50,9,40,49,1.121262546337691e-09
component_10,component_06,component_51,9,5,50,1.181649642496925e-07
component_10,component_21,component_51,9,20,50,1.5294678296360248e-06
component_10,component_23,component_51,9,22,50,5.253318465779555e-06
component_10,component_39,component_51,9,38,50,3.126212033782705e-06
component_10,component_41,component_51,9,40,50,6.83847279908336e-07
component_10,component_06,component_52,9,5,51,0.0005704761473236806
component_10,component_21,component_52,9,20,51,1.1442354201364214e-06
component_10,component_23,component_52,9,22,51,3.106174387838115e-07
component_10,component_39,component_52,9,38,51,1.7425118263237063e-06
component_10,component_41,component_52,9,40,51,3.692537957485586e-06
component_10,component_06,component_53,9,5,52,7.002417656588438e-08
component_10,component_21,component_53,9,20,52,7.989875465939451e-10
component_10,component_23,component_53,9,22,52,6.127181858403542e-08
component_10,component_39,component_53,9,38,52,4.614263977753957e-08
component_10,component_41,component_53,9,40,52,0.0001323960590618687
component_10,component_06,component_54,9,5,53,5.9675709507312035e-09
component_10,component_21,component_54,9,20,53,1.6252940105888043e-09
component_10,component_23,component_54,9,22,53,1.2098764549533063e-07
component_10,component_39,component_54,9,38,53,9.873124237258423e-09
component_10,component_41,component_54,9,40,53,6.954230625806227e-08
component_10,component_06,component_55,9,5,54,3.0628003337327024e-07
component_10,component_21,component_55,9,20,54,9.501399765630069e-07
component_10,component_23,component_55,9,22,54,1.0548912869871735e-06
component_10,component_39,component_55,9,38,54,1.6339325652133913e-07
component_10,component_41,component_55,9,40,54,8.718867862879614e-05
component_10,component_06,component_56,9,5,55,1.2163818688825725e-07
component_10,component_21,component_56,9,20,55,1.1349278607021521e-07
component_10,component_23,component_56,9,22,55,8.70583693260617e-06
component_10,component_39,component_56,9,38,55,2.3925737681758997e-07
component_10,component_41,component_56,9,40,55,1.8866300412425346e-06
component_10,component_06,component_57,9,5,56,1.0571555112353746e-05
component_10,component_21,component_57,9,20,56,3.1118494040346962e-06
component_10,component_23,component_57,9,22,56,1.0261258099910029e-07
component_10,component_39,component_57,9,38,56,1.9261385014247999e-07
component_10,component_41,component_57,9,40,56,2.0857176103231045e-06
component_10,component_06,component_58,9,5,57,4.0379750093936455e-07
component_10,component_21,component_58,9,20,57,7.661521448410977e-08
component_10,component_23,component_58,9,22,57,4.823502633474047e-09
component_10,component_39,component_58,9,38,57,6.527649647756176e-09
component_10,component_41,component_58,9,40,57,4.391967175699467e-06
component_10,component_06,component_59,9,5,58,0.00019665744955343016
component_10,component_21,component_59,9,20,58,2.8115156214955853e-08
component_10,component_23,component_59,9,22,58,1.4956083446772067e-07
component_10,component_39,component_59,9,38,58,2.3721429012513598e-07
component_10,component_41,component_59,9,40,58,1.5819737979533802e-06
component_10,component_06,component_60,9,5,59,4.28752600376169e-06
component_10,component_21,component_60,9,20,59,1.040468932452785e-06
component_10,component_23,component_60,9,22,59,0.0001918704455781609
component_10,component_39,component_60,9,38,59,2.822546526511286e-06
component_10,component_41,component_60,9,40,59,4.924285668282173e-08
component_11,component_13,component_01,10,12,0,5.215584382537957e-10
component_11,component_18,component_01,10,17,0,1.2173984939595195e-09
component_11,component_25,component_01,10,24,0,1.346721345764151e-09
component_11,component_34,component_01,10,33,0,3.873053233572763e-09
component_11,component_47,component_01,10,46,0,1.136455728559605e-08
component_11,component_13,component_02,10,12,1,1.0077551253105448e-05
component_11,component_18,component_02,10,17,1,3.7237864261144925e-06
component_11,component_25,component_02,10,24,1,0.00026104561772818534
component_11,component_34,component_02,10,33,1,1.2605166380948998e-05
component_11,component_47,component_02,10,46,1,3.105422333793886e-07
component_11,component_13,component_03,10,12,2,9.12693603254895e-07
component_11,component_18,component_03,10,17,2,4.533541091977165e-06
component_11,component_25,component_03,10,24,2,2.1592925478782015e-05
component_11,component_34,component_03,10,33,2,6.069130036038035e-06
component_11,component_47,component_03,10,46,2,2.9592739160983454e-08
component_11,component_13,component_05,10,12,4,2.5022781283699307e-06
component_11,component_18,component_05,10,17,4,2.1740561683342687e-06
component_11,component_25,component_05,10,24,4,9.290603877026646e-08
component_11,component_34,component_05,10,33,4,1.970011774184328e-06
component_11,component_47,component_05,10,46,4,9.519921298466752e-08
component_11,component_13,component_06,10,12,5,3.6324474044015655e-07
component_11,component_18,component_06,10,17,5,1.180061230840286e-07
component_11,component_25,component_06,10,24,5,7.893773404271014e-06
component_11,component_34,component_06,10,33,5,4.3806713854974153e-07
component_11,component_47,component_06,10,46,5,6.600771512059428e-08
component_11,component_13,component_07,10,12,6,6.511587892516696e-07
component_11,component_18,component_07,10,17,6,3.1698915541972994e-06
component_11,component_25,component_07,10,24,6,1.5028281475683467e-05
component_11,component_34,component_07,10,33,6,4.198746572358151e-06
component_11,component_47,component_07,10,46,6,2.1752799414738928e-08
component_11,component_13,component_08,10,12,7,7.136887268228309e-06
component_11,component_18,component_08,10,17,7,2.0977836388666213e-07
component_11,component_25,component_08,10,24,7,0.00018614085181289957
component_11,component_34,component_08,10,33,7,6.0757326113182895e-06
component_11,component_47,component_08,10,46,7,2.1358982520748786e-07
component_11,component_13,component_09,10,12,8,3.793828711386831e-08
component_11,component_18,component_09,10,17,8,6.509591527386188e-08
component_11,component_25,component_09,10,24,8,2.0218329520696315e-07
component_11,component_34,component_09,10,33,8,1.4996357247924077e-07
component_11,component_47,component_09,10,46,8,2.1945530589802613e-09
component_11,component_13,component_10,10,12,9,1.7022370471203394e-07
component_11,component_18,component_10,10,17,9,7.033889114976743e-06
component_11,component_25,component_10,10,24,9,4.271778473262632e-07
component_11,component_34,component_10,10,33,9,7.848401745991995e-06
component_11,component_47,component_10,10,46,9,1.7684539675227413e-07
component_11,component_13,component_12,10,12,11,3.2988704969241025e-07
component_11,component_18,component_12,10,17,11,1.2184813522602114e-07
component_11,component_25,component_12,10,24,11,8.54389481603956e-06
component_11,component_34,component_12,10,33,11,4.1272247755275506e-07
component_11,component_47,component_12,10,46,11,1.0192633582887942e-08
component_11,component_18,component_13,10,17,12,7.860547726944942e-08
component_11,component_25,component_13,10,24,12,0.00019700981242814749
component_11,component_34,component_13,10,33,12,6.244010489158426e-06
component_11,component_47,component_13,10,46,12,0.00018646401150625538
component_11,component_13,component_14,10,12,13,1.3793743057618965e-08
component_11,component_18,component_14,10,17,13,2.2498731516128183e-08
component_11,component_25,component_14,10,24,13,2.4264009558867973e-07
component_11,component_34,component_14,10,33,13,8.014110002757716e-08
component_11,component_47,component_14,10,46,13,3.803487925493685e-09
component_11,component_13,component_15,10,12,14,2.8775782851994938e-05
component_11,component_18,component_15,10,17,14,0.0001436922023595003
component_11,component_25,component_15,10,24,14,0.0006810731683356103
component_11,component_34,component_15,10,33,14,0.00019227552610432455
component_11,component_47,component_15,10,46,14,9.293082680613202e-07
component_11,component_13,component_16,10,12,15,9.994424994388076e-09
component_11,component_18,component_16,10,17,15,5.0274487565663455e-08
component_11,component_25,component_16,10,24,15,1.1124983814686015e-07
component_11,component_34,component_16,10,33,15,5.616891986542875e-08
component_11,component_47,component_16,10,46,15,8.112003312313962e-07
component_11,component_13,component_17,10,12,16,2.610533983456193e-08
component_11,component_18,component_17,10,17,16,1.9308912781410475e-08
component_11,component_25,component_17,10,24,16,5.08232242006266e-07
component_11,component_34,component_17,10,33,16,7.296764464541393e-08
component_11,component_47,component_17,10,46,16,2.371519079736119e-08
component_11,component_13,component_18,10,12,17,0.00017966760063626005
component_11,component_25,component_18,10,24,17,4.8384205116368795e-06
component_11,component_34,component_18,10,33,17,3.1531285658823327e-07
component_11,component_47,component_18,10,46,17,7.722153654849132e-06
component_11,component_13,component_19,10,12,18,3.588470400805383e-07
component_11,component_18,component_19,10,17,18,1.4722076794093187e-08
component_11,component_25,component_19,10,24,18,8.748104647038942e-06
component_11,component_34,component_19,10,33,18,3.397960940493709e-07
component_11,component_47,component_19,10,46,18,1.9784037306675176e-08
component_11,component_13,component_20,10,12,19,3.629696148385131e-08
component_11,component_18,component_20,10,17,19,1.2436780972095714e-07
component_11,component_25,component_20,10,24,19,6.157578955241558e-07
component_11,component_34,component_20,10,33,19,1.803092250899513e-07
component_11,component_47,component_20,10,46,19,3.4218860931392243e-09
component_11,component_13,component_21,10,12,20,0.00010764004818796178
component_11,component_18,component_21,10,17,20,1.0677581421507354e-07
component_11,component_25,component_21,10,24,20,2.7881494415504775e-06
component_11,component_34,component_21,10,33,20,3.2403408259910583e-07
component_11,component_47,component_21,10,46,20,0.00019767044427584956
component_11,component_13,component_22,10,12,21,6.017556679792653e-08
component_11,component_18,component_22,10,17,21,1.9627092020052214e-09
component_11,component_25,component_22,10,24,21,5.6056606573125505e-08
component_11,component_34,component_22,10,33,21,6.819114983686182e-08
component_11,component_47,component_22,10,46,21,3.907188645175381e-08
component_11,component_13,component_23,10,12,22,6.405134068969376e-06
component_11,component_18,component_23,10,17,22,0.0002710245828063181
component_11,component_25,component_23,10,24,22,1.2599520322750183e-05
component_11,component_34,component_23,10,33,22,1.2271009750398216e-05
component_11,component_47,component_23,10,46,22,6.033453373106061e-06
component_11,component_13,component_24,10,12,23,5.518075646602089e-06
component_11,component_18,component_24,10,17,23,0.0002912120537748759
component_11,component_25,component_24,10,24,23,1.4902282821624077e-07
component_11,component_34,component_24,10,33,23,4.218068608844086e-08
component_11,component_47,component_24,10,46,23,2.369639614037929e-07
component_11,component_13,component_25,10,12,24,0.0003815810941448312
component_11,component_18,component_25,10,17,24,3.911752612235011e-06
component_11,component_34,component_25,10,33,24,0.0003162202374304069
component_11,component_47,component_25,10,46,24,1.1388718686335668e-05
component_11,component_13,component_26,10,12,25,5.705149524080482e-07
component_11,component_18,component_26,10,17,25,2.7368303140169325e-06
component_11,component_25,component_26,10,24,25,1.3028340137296095e-05
component_11,component_34,component_26,10,33,25,9.145603373390757e-06
component_11,component_47,component_26,10,46,25,3.252401094791485e-08
component_11,component_13,component_27,10,12,26,1.0057743652482972e-06
component_11,component_18,component_27,10,17,26,2.4152235449392644e-08
component_11,component_25,component_27,10,24,26,4.941497670610845e-06
component_11,component_34,component_27,10,33,26,2.2867810360197738e-07
component_11,component_47,component_27,10,46,26,2.271676217051941e-06
component_11,component_13,component_28,10,12,27,1.1874694749810717e-09
component_11,component_18,component_28,10,17,27,3.8730956593598114e-11
component_11,component_25,component_28,10,24,27,1.106188320587675e-09
component_11,component_34,component_28,10,33,27,1.3456443072161312e-09
component_11,component_47,component_28,10,46,27,7.710217777787977e-10
component_11,component_13,component_29,10,12,28,3.745322111799998e-07
component_11,component_18,component_29,10,17,28,1.3713683786293695e-07
component_11,component_25,component_29,10,24,28,9.702037240283646e-06
component_11,component_34,component_29,10,33,28,4.6701557096088114e-07
component_11,component_47,component_29,10,46,28,1.154512754426456e-08
component_11,component_13,component_30,10,12,29,1.432978485241176e-08
component_11,component_18,component_30,10,17,29,3.788952450057257e-09
component_11,component_25,component_30,10,24,29,3.28768870980039e-07
component_11,component_34,component_30,10,33,29,2.0798809611359174e-08
component_11,component_47,component_30,10,46,29,1.2668309461537952e-09
component_11,component_13,component_31,10,12,30,4.78488682846446e-08
component_11,component_18,component_31,10,17,30,4.157256783833689e-08
component_11,component_25,component_31,10,24,30,1.776560631516404e-09
component_11,component_34,component_31,10,33,30,3.767080598812212e-08
component_11,component_47,component_31,10,46,30,1.8204109891943073e-09
component_11,component_13,component_32,10,12,31,1.206408233210088e-08
component_11,component_18,component_32,10,17,31,2.480765065247192e-09
component_11,component_25,component_32,10,24,31,1.1710537942996386e-08
component_11,component_34,component_32,10,33,31,1.9112148944816003e-08
component_11,component_47,component_32,10,46,31,1.5576920076889133e-08
component_11,component_13,component_33,10,12,32,2.5165233574973904e-08
component_11,component_18,component_33,10,17,32,2.209936325844244e-09
component_11,component_25,component_33,10,24,32,1.3380446078451268e-07
component_11,component_34,component_33,10,33,32,1.1052601960924319e-08
component_11,component_47,component_33,10,46,32,5.51418536581555e-08
component_11,component_13,component_34,10,12,33,1.4556491235290078e-05
component_11,component_18,component_34,10,17,33,0.00014538135752342277
component_11,component_25,component_34,10,24,33,0.0003090164387694052
component_11,component_47,component_34,10,46,33,5.347157991643281e-06
component_11,component_13,component_35,10,12,34,5.090234769924359e-06
component_11,component_18,component_35,10,17,34,1.6883214906002496e-07
component_11,component_25,component_35,10,24,34,7.034288427372963e-06
component_11,component_34,component_35,10,33,34,9.961263534958758e-06
component_11,component_47,component_35,10,46,34,1.7988071936063235e-06
component_11,component_13,component_36,10,12,35,3.3932556948263325e-08
component_11,component_18,component_36,10,17,35,1.0528187434274096e-07
component_11,component_25,component_36,10,24,35,5.464961642608021e-07
component_11,component_34,component_36,10,33,35,5.212559402635065e-06
component_11,component_47,component_36,10,46,35,3.035525712133645e-08
component_11,component_13,component_37,10,12,36,1.6021174729104373e-06
component_11,component_18,component_37,10,17,36,5.971156274322826e-08
component_11,component_25,component_37,10,24,36,3.0978413223256964e-07
component_11,component_34,component_37,10,33,36,2.1279564684693065e-06
component_11,component_47,component_37,10,46,36,5.3703304609125465e-08
component_11,component_13,component_38,10,12,37,2.406205761183791e-07
component_11,component_18,component_38,10,17,37,2.6512472843580524e-06
component_11,component_25,component_38,10,24,37,4.965641337823036e-06
component_11,component_34,component_38,10,33,37,2.4009959450014e-07
component_11,component_47,component_38,10,46,37,8.04951110423329e-09
component_11,component_13,component_39,10,12,38,1.5333291148494844e-06
component_11,component_18,component_39,10,17,38,1.768775150753035e-06
component_11,component_25,component_39,10,24,38,5.6675467592672166e-08
component_11,component_34,component_39,10,33,38,2.4687098439880827e-07
component_11,component_47,component_39,10,46,38,1.5065255044370274e-06
component_11,component_13,component_40,10,12,39,2.701217298910344e-07
component_11,component_18,component_40,10,17,39,2.380354099227335e-06
component_11,component_25,component_40,10,24,39,4.9858021236762355e-06
component_11,component_34,component_40,10,33,39,0.00038143705234428184
component_11,component_47,component_40,10,46,39,8.642344567562797e-08
component_11,component_13,component_41,10,12,40,4.333230191173857e-08
component_11,component_18,component_41,10,17,40,1.0829300070012394e-07
component_11,component_25,component_41,10,24,40,2.2843056482945135e-08
component_11,component_34,component_41,10,33,40,2.595570837164257e-07
component_11,component_47,component_41,10,46,40,1.0428219163970453e-06
component_11,component_13,component_42,10,12,41,5.125410215624308e-08
component_11,component_18,component_42,10,17,41,1.3724646072160723e-07
component_11,component_25,component_42,10,24,41,8.098913224339957e-07
component_11,component_34,component_42,10,33,41,2.922362314501109e-07
component_11,component_47,component_42,10,46,41,2.455984893725834e-09
component_11,component_13,component_43,10,12,42,4.9040671539365315e-08
component_11,component_18,component_43,10,17,42,2.919207595267212e-08
component_11,component_25,component_43,10,24,42,1.847446934189868e-08
component_11,component_34,component_43,10,33,42,4.906167762631915e-08
component_11,component_47,component_43,10,46,42,3.4245869194063445e-09
component_11,component_13,component_44,10,12,43,5.097370979855559e-07
component_11,component_18,component_44,10,17,43,1.078298535733609e-06
component_11,component_25,component_44,10,24,43,2.5862622481721865e-07
component_11,component_34,component_44,10,33,43,1.8084990464815947e-08
component_11,component_47,component_44,10,46,43,3.8176699876258606e-08
component_11,component_13,component_45,10,12,44,2.145880910547694e-08
component_11,component_18,component_45,10,17,44,1.0064900239406512e-09
component_11,component_25,component_45,10,24,44,5.184449511093309e-07
component_11,component_34,component_45,10,33,44,2.064923226877582e-08
component_11,component_47,component_45,10,46,44,1.4005947497036035e-09
component_11,component_13,component_46,10,12,45,7.567503872435222e-08
component_11,component_18,component_46,10,17,45,3.5781918488447997e-06
