,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
component_21,3.73325012075509e-05,2.4498166143697326e-06,0.0023312563340908655,0.01751629943015257,1.662354286403002e-05,5.09532272089594e-07,0.022865324418499613,1.4784243297890863e-05,2.508187625439257e-05,0.000142454125932957,0.0011170603284703965,4.7040830439595796e-05,1.4423550540406666e-05,0.00011306008511058953,1.318470376240041e-05,1.2823650779861376e-07,2.0143167060018732e-05,1.6972239081699828e-05,1.6249790819988235e-06,0.00012771150991067106,0.0005422072014226766,0.0006972850359246652,0.0006849168065346697,0.00017746967959522065,0.0006520012376336845,6.245122499364375e-06,0.0006578789497580406,2.4534725757195778e-05,0.0003998150305981664,0.000696223452947081,0.0008066693214376145,0.0002757288714896625,2.660793403779936e-05,3.742316320397744e-05,9.848345363759712e-06,0.000405591186523536,0.0003343106657711212,0.00029632904366458634,6.0456587802611305e-05,1.929424266568339e-05,1.7522026322719333e-05,6.131563776565887e-06,0.00021744165352525694,0.0008219676937843416,2.307283917263221e-05,0.0006309356240179872,1.9598043526582706e-05,3.7306891797098934e-05,0.0006210563782049418,5.620350183315167e-05,0.018664640989856835,0.021903188601742334,1.705009712278109e-05,4.2529425483371374e-05,0.001223916903277921,2.4176997744372707e-05,0.0211133889215014,9.285230304133535e-07,0.0008009549648482459,0.00017709740303316544
component_22,4.878237326026963e-05,0.0005890527539007317,0.025948671608097284,5.037487655849625e-05,0.00023449313399543045,1.969694080117144e-06,0.02676382145830512,1.9200250349235106e-05,6.562375692190819e-05,0.03932122142888407,0.0013002476144131257,5.2578222853705464e-05,9.358236756174349e-06,0.000979434904306322,2.768745808328021e-06,3.083417249532366e-05,1.7787911021314852e-05,0.00010695258345808838,1.9118304034451595e-05,0.0017423887193410213,0.0006170928047731456,0.0007960435602488099,0.0008452229824272497,5.888657231940575e-05,0.0014301339778354945,0.0013294548551681506,3.093010948454828e-05,3.0277128374834185e-05,0.00011757778215309887,8.873732781241732e-05,5.576948241596889e-05,9.117303347351628e-06,1.555897899665462e-05,0.033171843097546574,1.7688581763107964e-05,2.7958011299472374e-05,0.0004947691942911087,0.0008889633790752935,0.00010197471893023012,6.969198979492992e-05,3.121425615203331e-05,7.954168066389279e-05,0.0022929306110041573,1.533651545488584e-05,1.9998886200746772e-05,4.879979217244991e-05,0.0037760824681619554,0.00033072494497891057,4.925985912425956e-06,5.023282936191712e-05,8.38399672530591e-05,5.299290840197377e-05,0.0006965884025831865,0.0012503156163201083,0.020041164849258046,0.00013729521700584914,1.4953284601532735e-05,2.464053462215101e-06,0.0009594912652593539,0.0022082507503255046
component_23,0.046604424044281265,0.001965101692537164,0.0001162630912753965,1.759260803920404e-05,2.529884783744798e-05,0.0005794615967231625,8.725699731191378e-05,5.709868891803927e-05,0.00015616994188566796,0.026459561564403516,1.2042712809059734e-05,0.000532509340627768,2.434784372885252e-06,3.6506162656828184e-05,5.997329497964403e-05,0.00010286393562766448,1.9784939702733117e-05,0.001951835232642599,3.2841794957732616e-05,5.9278418065988475e-05,2.540284248085417e-05,0.0028119011410382955,0.001813321576108903,1.2818343243048937e-06,0.0009426651195904892,0.0008847129581033053,0.024426823534857513,0.03588642426389494,6.652965275239571e-05,0.0003466808024255203,0.002531074972795315,7.838986652370167e-05,1.0419272331883264e-05,0.0005904986771733285,0.00035146505695164053,0.0006561055533486338,3.925039606537802e-05,0.0008437106379628231,3.663406475846316e-05,0.0005029626199625958,2.5829938825785982e-05,6.78533623612819e-05,1.8777497679746416e-05,2.104573483177654e-05,2.550132843244446e-05,0.00046587616442597386,0.0030273136488551556,8.375822528672924e-06,0.001888833718175131,5.8892427127251765e-05,7.947375052225298e-06,0.00010104467096856145,0.001156571412969695,0.032820215288658035,5.9363921759517686e-05,4.661899728462843e-05,1.3484515578680105e-05,6.06687260340011e-06,0.0003255875625428714,9.606675391842238e-06
component_24,1.2658970882893685e-06,3.4430495557050616e-05,0.0003596582894799709,2.8817077251163225e-05,3.5151202355691996e-06,9.996727559848748e-06,0.00034288396714965457,8.869913471838865e-06,3.396323582422119e-06,0.0010486167893149266,1.9620888124061725e-05,1.0523766704365707e-05,2.0265925631384526e-05,0.0005374575065684246,5.403179357865765e-07,1.8022763361606866e-06,1.429963011521075e-06,4.5631624076087056e-05,3.199082221632804e-06,4.983445838081914e-05,3.163304871146768e-05,0.012789448836767563,1.1236103419962539e-05,0.00023042286465338116,4.077440431730324e-05,3.5740895159242426e-05,1.0446434699549354e-06,4.0249372384807443e-07,0.0005737891873568732,0.019027422282219323,2.174915391787627e-05,6.071990283187807e-06,0.00035513888363548755,0.00125842899196892,4.948271181940688e-07,0.0006195540403650259,1.4747378344415179e-05,0.00040599842733700495,4.366802334258295e-06,6.040467617755157e-06,0.0002733220572515233,0.0005362408011119685,3.2452714486891276e-05,0.02611950663478185,0.000487295370936274,3.7464517106745044e-05,0.025963047556112964,2.6428112851518395e-05,1.878206921376509e-07,0.00023276776479116555,9.600055300179608e-06,3.113561623962493e-06,4.090043588273817e-05,0.0319306510449909,0.0002612498348622557,3.697103123461517e-05,0.00033033120247991365,5.730325383535866e-07,0.0003110840753338178,3.041521818980602e-05
component_25,1.3846621940283561e-05,4.174590882496864e-06,0.00106577787078781,0.0006062059340958899,6.486021896316939e-06,2.1643914103460286e-07,0.009216405441713127,9.23746333849738e-06,1.86298960765003e-05,6.939353139357967e-05,0.0005368023724294693,0.00012783654380954022,1.0108851788128063e-07,4.185155083844556e-05,1.7524422752230165e-05,2.1852042031197406e-07,1.2939940523772925e-05,0.00032249640230534667,9.209731740611924e-07,4.7108487343999916e-05,9.587252568152272e-05,0.00029214406023580824,0.00028211217028789034,2.0074545768311373e-06,1.9761707550325888e-05,2.8226724023826223e-06,1.6590019586030127e-05,1.0105672199518937e-05,1.3863589841704044e-06,2.5991094782255157e-05,0.0001315962470877821,1.0511568033873954e-05,8.67407286889742e-05,2.0438685216442157e-05,0.0003526933443838768,0.00033899217925519216,0.0002749867813412761,0.012443553628880794,0.03509761018690463,0.00885642677368094,5.9285893340589416e-06,2.878015682305427e-06,0.0001010699325339209,4.343004342503318e-05,0.00022520703695485327,0.00037947131235832214,1.4071167767913709e-05,3.321231732729541e-06,0.0006335242178742264,3.0632558172325005e-05,0.0006435683714135728,7.548710831258432e-06,5.005868451651122e-06,2.0935689973857608e-05,3.921553488734605e-05,1.2410058428120584e-05,5.418481082636841e-06,4.557935523980195e-07,0.01024879742090553,6.198030537557026e-05
component_26,9.537222838413658e-06,0.00011044997092289517,0.00024401263563659134,9.567124080801745e-05,0.000107695967193172,2.680907072912378e-07,0.00010096055640323045,1.5766763060038238e-06,1.0924646892462529e-05,1.9179916199307807e-05,7.0162346559618e-05,0.0002683780216522771,2.2885698644548774e-07,9.626490763664342e-06,1.3724947507932653e-05,5.781542371184559e-06,0.008243007027396939,0.00014002585706058665,7.621538731034749e-05,1.2494121053231095e-05,6.3336114832493e-07,6.590766994217355e-06,0.00019519559417463802,7.28858581977417e-07,9.837005839212582e-05,8.098316124108959e-06,1.7543160351279934e-05,6.992192812902168e-06,5.275850598036846e-06,9.420293873075039e-06,1.4937888468332775e-05,0.00016703752979445468,6.15815525058167e-05,6.979703903717043e-06,0.012211787321808642,5.320556431437326e-06,7.1461686640672766e-06,0.0054063521315454825,6.286490470186572e-05,1.1937437532279908e-05,4.2221852577086137e-07,8.343113281942484e-06,2.5176448537304816e-05,2.1522103225353393e-05,0.0002886354650157395,0.00019837914212484533,0.00022455924883504964,2.9000426298268496e-06,1.6633746501048036e-06,0.008345033020581634,0.0002146040961783076,5.757769548549384e-06,1.7739659883931643e-06,2.4385134073284756e-05,0.00013424813582429903,0.0001478460284748512,4.009278584876243e-06,3.947612817478632e-07,0.007357271382730025,1.8744936401458542e-05
component_27,0.0077902833277528945,0.0004521593770047921,0.0004277717340728687,0.0001645320875158271,0.0008554668496896857,6.699527668803499e-06,0.00012340307943107515,9.160266605099358e-07,3.83599983937745e-05,0.0003367034006652501,8.178357614319836e-06,0.01892139158044072,9.180079941423118e-08,2.6256181398644607e-05,0.0009660071868337991,2.3668440786703068e-05,5.474681021527745e-06,0.0005624276294428711,1.6819503470104966e-06,2.6881454236670886e-05,2.486959610612905e-06,0.00046757243702818055,0.011488258023734939,5.4865383179974625e-06,1.2718293856224126e-05,6.162363607903648e-05,0.0011639503711428046,0.0004115262720246494,1.513437694074795e-06,1.200718764570073e-05,0.0004744201029883977,2.0142904011599233e-05,6.465066072191063e-07,4.3964162445432385e-05,0.013948457742122378,1.4873682667690252e-05,3.6136495985628366e-06,0.009342295877083578,3.226128961207173e-05,9.45805356789284e-05,9.562478892379949e-07,3.707378815552048e-06,4.126187328153885e-05,0.0005311448203290992,0.00017367516188536796,0.00019038628607344463,5.044637433997941e-05,2.4661634348230898e-06,2.285294035589041e-05,9.079120743208555e-06,1.783633559876944e-06,2.3064073576451302e-05,2.175531434143193e-05,0.0004448997162919615,1.8679865924522467e-05,0.00016573175550559327,8.337320414354601e-07,1.4439530949161506e-06,1.9205036519822966e-05,2.5109164927611088e-05
component_28,0.00044672186048100174,2.082474231432206e-05,6.276115573363618e-05,1.4942556723265287e-05,4.835906417636145e-05,0.016112298208573274,4.6498836207815056e-05,0.0015243620950978808,5.111949399621278e-06,0.0009475407440955456,0.00013853173167040683,0.0007780981714733578,2.030772540220297e-07,4.3926704659373176e-05,0.0009519607362891137,1.090078422413559e-06,0.00033005750078869103,4.0826448749473926e-05,0.0007541023304650545,8.397606582320998e-06,0.00036552063135643424,0.0013743030024909132,4.4587752767051606e-05,7.12657899089638e-07,0.00012182181418377014,4.3186664002934616e-05,4.8378981890565304e-05,1.5971987777670098e-06,2.5937865688418026e-06,8.51125743261254e-06,0.00019256096641084803,9.746136570267867e-06,1.2038901837865454e-05,9.261534657249391e-05,1.3201158411561218e-06,0.0006841325361918812,0.0007988308997021881,0.0004049340989434102,1.1830661504421723e-05,0.01295306911947811,0.00031014148774201154,2.1489146391366755e-05,0.0002318893597087177,3.5729747169192276e-05,1.842998182405119e-05,0.012394093339386021,0.00010317949207674319,7.085427281811595e-06,0.05253670260076333,0.0013144260713489175,2.9529217107676077e-05,2.4272578386806125e-05,0.030721837021993183,0.00021777224137003315,4.89115136542194e-05,0.0010170580849530935,1.3551939857818584e-05,1.515161978151184e-07,0.0002639556659560339,5.422900976377218e-06
component_29,0.0003147520340934602,3.3319087386880884e-05,2.2452325832198148e-05,0.00037805977109634696,1.7229269368970385e-06,8.06126529175269e-06,8.788050352919005e-06,0.01359266634731361,5.741447259761244e-06,1.576033270490339e-05,0.0001347344875843883,1.8617344406213463e-05,0.03519726070515027,0.00035548153232995116,1.3264937331493327e-06,1.7440992866438275e-06,3.48192617740384e-05,3.957321263150696e-05,7.782879389495369e-06,2.205151373221336e-05,1.1291739714025372e-05,5.171914281808285e-05,3.783080357808374e-05,0.0004482506790608363,0.00048229814432314456,0.0005984285675309967,2.1723889925329966e-05,1.3551549357631977e-06,7.568960646659574e-07,0.0003439171586532148,3.9419437189695683e-05,0.0005949803880694471,0.00047271410187014524,0.0005822819187937175,8.85452314665794e-06,1.8315709024954146e-05,4.6949829468768245e-06,1.500743386426818e-05,0.00012394583512912363,5.019618941573778e-06,5.545929501065291e-06,0.0004315281610725943,2.3041333108784407e-05,3.0036960109839676e-05,6.291991873108523e-06,0.0011530874514519094,1.5414217438892004e-05,0.038420418510439536,2.1676899427374725e-05,0.0007685643149703815,0.00019348192926809798,0.0006857986208974884,2.6288563248864084e-05,5.455140896859887e-05,4.1541447978046396e-05,0.029598201786612564,1.976032440916154e-05,0.0007848252253876869,0.014196164150123886,3.109609217996877e-06
component_30,8.679104251674453e-06,8.924651753383369e-06,0.00026089440807967336,0.00030458260875390093,2.0183295686478774e-05,2.2506460326807124e-07,1.4111504257122573e-05,1.81448787101258e-05,3.4866616707055756e-06,2.4839014727484403e-05,1.0455012041329648e-05,0.0004356049370851627,1.1332204738722765e-05,0.01352936229389615,2.2236191715898465e-05,4.671640185063802e-07,2.34189950999354e-05,0.00013404028017919615,1.347205657445241e-05,2.6369558155534027e-05,0.0004470808986985615,0.00014458151792022414,1.4345075999049016e-05,4.844340896655358e-06,2.5824234338352607e-06,6.259742893955996e-06,2.1153352725112382e-05,5.138616869156696e-07,0.00032134937027235305,0.0004999132152841379,0.0005334759824512222,0.00022518200818009518,0.018521194695198136,0.00047025441117961317,3.8297753922612293e-07,0.00034651706428410095,1.2124597393446622e-05,9.316271073007638e-06,1.1801308650032985e-06,0.00024375570655385507,0.013864937402154425,1.1636267808990767e-05,3.9440595641490593e-05,0.0004801784380210502,0.01393819985957518,0.0008977941270845967,9.30109539311147e-06,1.3695971415406126e-05,3.5016556693590425e-07,1.4213838362918583e-05,9.529406774571117e-06,1.0687981488985144e-05,0.0005483993011320279,0.00024102232204255622,1.9723425867273955e-05,0.00048320863533473355,0.017083521599333504,3.4683662263545023e-07,7.671499215221951e-06,1.5772391479510678e-05
component_31,0.00022149069916740943,1.1702465188207937e-05,2.783809805132376e-05,0.00023629031942923017,2.594667302442801e-05,1.7902794696761949e-06,2.059547527910212e-05,0.0004157089726939768,1.2317783496780144e-06,2.5293001957106315e-06,3.000439888612073e-06,0.0005680328021106119,3.1398984895311e-07,0.010133883993509635,2.8998806431641787e-05,6.125696346282298e-07,8.492265363900127e-06,2.3278758209496252e-05,0.0004009767000586991,0.017640268435325398,0.0005143895328762808,1.3916340909356234e-05,2.4578084923438826e-05,7.358204541848358e-06,4.567271662311099e-05,3.3046929649286986e-06,3.1892683343058265e-05,8.804230929659856e-07,8.746082009286901e-06,1.5150726297819517e-05,0.0005576099214238524,0.009436249169533686,0.00010949719523127436,1.5043090621397813e-05,5.113460003848295e-07,0.0004195586725412976,0.0003306189338301927,0.000212518948682121,2.658080343625606e-06,0.010764048790944123,0.00030536436661471675,9.533443927102649e-05,5.804797047534984e-06,3.232808012381823e-05,7.429106266560989e-06,0.0001832107582559296,1.222911833919457e-06,7.204879034202604e-07,6.069337084222461e-07,0.00012769201895090524,0.0005985986887385752,1.8153265312065724e-05,0.016552372778189207,5.760063512108153e-06,1.525334492299542e-05,0.00020117554256628725,0.0002287147080024671,5.007452249463008e-08,2.968029045050161e-06,0.00028053964797017004
component_32,3.701867026378305e-05,0.00022240794979753865,0.0003320785773755827,0.00017355502729463158,0.0005528270095369015,0.00017714073955150933,1.7255722643903718e-05,1.2540273891302943e-05,2.4691129784149283e-05,2.774211488954762e-05,5.090057149523306e-06,0.012183244644915688,1.5118571406649158e-05,2.6175448492590836e-05,0.0006217762868355931,1.1642021946211414e-05,8.038650827166138e-06,0.0005614914625920713,0.00010601697539363885,0.00030502081628735897,0.0005946728482673871,2.9161674327204525e-06,0.00035618892577555795,4.1642815317277175e-06,0.00012890414932215072,3.2979896396847955e-05,0.0005784812188796571,1.275921035704811e-05,0.0004278005676523279,0.00019872893115338125,4.449786454889652e-05,0.00030349932375575115,0.011157068814024416,0.0002887042034175224,8.721800982392405e-06,0.0004346524993824583,1.8955793164616056e-05,2.1816575023654878e-05,2.5910002356354496e-05,5.6584013045225455e-05,1.733817752015523e-05,0.0094972522690824,3.466347689353671e-05,0.00034185462488492435,7.035919652966989e-06,0.0002919149425919124,1.549754864542314e-05,2.0259314302028546e-05,1.8422464943559453e-06,0.011078869408603625,0.00018274239918007157,2.495209545130041e-05,0.00019066571713192282,5.461183276607755e-05,0.0001808360174883733,2.847303523411701e-05,0.022731492579048215,1.186537101557628e-06,0.00012825627531875557,2.9988715802176472e-05
component_33,0.00025821577563647156,0.0004372742427339958,2.579025957101398e-05,1.8004739564391115e-05,0.000535946972973897,2.9444054306605745e-07,1.1051661141319952e-05,0.0004250797256603298,3.2620085321205846e-05,0.000482012601601623,0.0002747726909426609,0.011691872456755702,4.774979753838868e-07,0.00025328948519996627,0.0005967046939130399,2.2889273225423596e-05,0.0006564469718540653,3.543951487208707e-05,0.0004100026226476232,0.00028984287539640755,0.0004353121374784096,1.845560125110979e-05,0.00035982049618795537,3.4476662161430163e-06,4.424084150426823e-05,4.7099558866267463e-05,0.0005556727671609177,1.2889298541899225e-05,7.350922618644766e-06,0.017079861188923576,5.735130737186179e-05,1.8549854253824564e-05,0.0003165256210533959,0.024170272337967112,8.607614729361975e-06,0.0003885753135883843,6.927164544355482e-06,0.0002535829855285293,2.9012124012208373e-05,5.7876566122691877e-05,0.00024698641613148716,4.657495900374903e-06,0.000465256086142258,0.00032976824762014106,0.00026140571214984754,0.025351457789086988,7.06575050368933e-05,1.3953972039521974e-05,2.0998955554788354e-06,3.2518476528294413e-05,1.8802488530246825e-05,3.18516979681202e-05,0.016925517853408473,0.0004521139923777551,2.2258502612104784e-06,2.6797486856349938e-05,0.00030405322408586226,1.2972389585909877e-06,1.2064870556780442e-05,6.102735172190604e-06
component_34,0.00027498875222892617,0.01764988477020455,9.828071855088313e-05,0.0003390467287278093,1.8846123035533437e-05,7.561362048149123e-07,0.00041672358689657184,0.0005151981241813598,0.0010448222156425506,0.019468242597072284,2.0916132058384523e-05,0.0004061901445461927,2.462428634473138e-06,0.00030375744590263885,2.1367916281538393e-05,0.0009238893934766084,6.617440012386168e-06,4.831928609212244e-05,0.000523647397429917,0.011906300972577399,0.017672097619663166,3.189011246250485e-05,3.530181545400217e-05,1.5583107193633045e-05,0.0007545150180081969,0.0006514094285551646,5.7161693470546304e-05,1.2645628675359953e-06,5.112924279449128e-05,8.407760437755117e-05,7.533057956905827e-05,7.573079052061719e-06,2.1553337049974713e-06,3.222446340249482e-05,9.031576206144005e-06,4.275506198152095e-05,1.3512192416518095e-05,0.0012661911706968014,2.7985109684714714e-05,1.568587412140696e-05,0.00020374050191101435,3.949308078105242e-05,9.456828667108791e-06,6.683689892123237e-05,5.788041971281636e-05,4.247629461481035e-05,0.0018781952491317795,4.338670720016195e-05,3.679559562046683e-05,5.2030024168208235e-05,0.0007273103892992116,0.0012824688158437267,0.020450152820346904,0.0012709693441193208,3.5084444566592535e-05,4.7701140762093086e-05,0.000374486550411946,4.5438226510551365e-05,4.0531851323602104e-05,0.00019470783383029373
component_35,0.000738759386656866,0.009023413117750696,0.00044533538590803626,9.536637345410045e-06,0.0004337891262182397,1.2078794912506155e-05,0.007945431563002734,1.4904487648078143e-06,0.000542987282381713,0.00043927226945575935,0.0003879890045688053,0.009592429892306811,4.1227534727811415e-07,2.0610534798440698e-05,0.0004902703924352686,0.00047233371667791056,6.168974979094801e-06,5.0308726777955655e-05,1.7303406330077095e-05,2.6443358579654214e-05,3.6285796519856057e-06,0.00028110750227274055,0.015563392552153587,6.837118271100813e-06,2.24930663335292e-05,0.0001382853631763782,0.0008402125647726424,0.0005575035748510909,1.6378999031947358e-06,2.036910585517819e-05,7.569328810778792e-05,2.574311018551469e-06,2.7880779815605165e-06,0.00013273120151517144,1.3691764166762632e-05,2.19918317880294e-05,2.5491461571263438e-06,0.00033488238216573466,2.968189974575648e-05,5.105183502409926e-05,1.2649625280799112e-06,0.0001662020875137896,4.286603517296447e-05,0.0002826343824351543,2.5059642254754965e-05,0.0001932757827278486,5.570293900744765e-05,2.2224905233685794e-05,4.275822061122384e-05,0.0001741149488383115,7.562441284711584e-06,0.0004579136852615918,2.1466782394634415e-05,0.0008834690552777828,1.4294401526712149e-05,0.0114713303507541,6.585529514841398e-07,2.342381888966318e-05,0.00029049310702853974,2.5929557648654753e-05
component_36,3.008900762685221e-06,0.00015548746818277678,0.008304231802238018,0.0001277980074224248,1.2245728429082524e-05,0.00012714177306374667,5.581682256796783e-06,2.4941018617714444e-06,2.060796423662029e-05,0.00031100846984914385,4.976659721902899e-07,0.00023255691860926513,5.9293765313667306e-06,0.00031739557334565995,1.1992745613403269e-05,8.139045922560674e-06,0.00014183073749429717,0.0005602122790045698,8.272997077025742e-07,0.0005474225465090392,0.00022159810559197536,2.227701876413381e-06,2.7213442564786344e-05,1.5906073168136876e-05,2.0788630315161544e-05,1.1740470896584138e-05,0.0001799087705187859,9.748254734970274e-07,0.00015917950104217117,0.00018133436257147548,1.7360653384318922e-05,0.00012015509630410846,0.00015611520975846764,2.083561972415525e-05,2.6620302179930685e-06,0.00016003250736055095,0.012542520698589256,3.867658025484934e-05,1.2279764918754557e-06,0.00024793315904596264,0.01407406070229026,0.006823676502300483,0.0007338241653286731,0.00022376107942406428,0.00014270395171295903,1.7168145601259537e-05,4.589160395428214e-05,2.653241899018678e-05,7.183211741422132e-06,4.679972342752971e-06,2.2497510968877827e-05,0.0002517120799771436,8.603330055034366e-06,1.9955743647562164e-05,1.0034484123422563e-05,4.9594589855010274e-05,0.008022042760386025,8.066793282190191e-07,4.972354895409283e-06,0.0004750988203194336
component_37,0.00010851682539919656,1.5896660113719273e-05,7.2896035058274495e-06,6.590598158645193e-06,0.00015818807989123243,2.570529858698804e-07,4.051133542536713e-06,1.3177591738729337e-05,1.1977610558452466e-06,3.152035413003491e-05,3.662320520131457e-06,0.0005942213688442076,3.018433793230963e-07,0.0001716866417644935,3.967478451751136e-05,8.321162354306792e-07,0.011273224621180763,8.71368417481115e-06,6.637935459223574e-06,1.0468747868619549e-05,9.99945822356082e-06,2.8175590573191682e-05,0.00016414128155594064,0.0002887367135884532,0.0001678945903026425,1.0241876860129334e-05,0.013427519771242395,5.879781734054745e-06,7.106270371731848e-06,0.00021774772815964154,1.9943637775813822e-05,0.0002234337747274505,0.012071277563971656,0.000537235801751186,0.00018730482921088925,6.190141520950285e-06,6.2928972110066506e-06,0.00013568188400200242,1.1826969626682275e-05,1.7433651687078447e-05,3.2857770212631388e-06,8.712691967203178e-06,6.435126924163935e-06,0.01647013919093816,0.0004019695701894416,0.000317112944679561,0.00031112720676808124,3.5053589844256563e-06,0.0005384699360203764,0.00016171488532523815,3.0906282266017367e-06,0.019045097443613802,0.00021257473286813086,3.556861423688071e-05,0.000230565383535356,1.2634579765632117e-05,9.04775749629936e-06,5.3788215706532824e-08,4.399489994669581e-06,8.907330996848187e-06
component_38,7.470021419936612e-06,1.2188954956313285e-05,0.043858561568056405,0.017541496906853714,4.188570698088904e-05,6.419843537314519e-07,7.987316049472183e-06,2.118855186949406e-06,0.0005291897611665936,0.0016679821539452122,0.00021153462438847502,0.000554905887821877,4.016690433819977e-06,0.001649657623482466,2.832699939861104e-05,6.380351117482945e-07,0.0005059200037054086,0.025728877365529496,1.6224907211529182e-05,0.001830363237015846,5.3154090531413576e-05,0.0001877117607169461,0.00012295686565082762,7.630368179117819e-05,9.827069194068591e-05,6.338156745943711e-05,2.935059011047247e-05,4.404495480218175e-06,5.619988482260101e-05,0.000714771220223453,7.839499889005656e-05,0.0007228312159018607,2.175790636453717e-05,0.0006332595915807867,1.2928391726933362e-06,0.0002951676869749384,2.9368854664139605e-05,0.00018585544986130821,1.0955763461823464e-05,4.3883327271950256e-05,4.5110373107207375e-05,3.0650312010395974e-05,0.004230481402820889,0.0014153927749713387,0.01802012443291057,0.019519143099636704,0.0007226995729130216,0.00012956006276594617,4.972422928876881e-07,4.271520694620245e-05,6.280120720467216e-05,2.4189566186710064e-06,4.226695297707795e-05,0.0006403570984673074,0.0009536635104282954,0.00048591895095254854,3.208925349185772e-05,1.2850673701361576e-05,9.390279442273728e-06,0.002525028390694885
component_39,2.0421231116913937e-05,9.175212672325653e-05,0.0005320429833504547,0.010998405700933165,1.5135922489970857e-05,1.4257790308844846e-07,0.0002972364348783623,0.0002588385853132676,8.66759962311724e-06,0.00034815507499191676,0.00013911254463515603,0.00010664034376338592,2.1724291857730928e-07,4.418396768569587e-05,0.0003185491598119384,4.802797174723762e-06,1.7354547524413917e-05,8.898007155702516e-06,4.604727452444058e-06,4.205218400140391e-05,1.8567686395103897e-06,0.0004723191134495544,0.00016485668199114634,6.018737658230468e-06,0.0003851870281093032,1.3593892046361315e-05,1.2492233719314864e-05,5.905408428153778e-06,1.7273889576940961e-06,0.00043742750037299407,0.0006388650017609386,6.860705343248552e-06,0.00012301126985946815,3.355416669503046e-05,0.010042890874530537,9.265711440028905e-06,0.00025097623314238526,0.00023119448696252995,0.00011853804804593977,1.2725617567663628e-05,6.9057688049870694e-06,2.5459127423177618e-06,5.716928092715941e-05,0.0005163532965438962,1.516166578159798e-05,0.000557104869482836,3.4446214536675265e-05,9.843149940985886e-06,0.01803186540676646,0.0004423914045696308,0.014717264352073735,9.479221311393214e-06,1.408445995271894e-05,2.8800123769615876e-05,0.0006115539953409275,0.00011914284800302276,7.730634998285642e-06,3.187185594039921e-07,0.013835395175289221,5.262838451307533e-05
component_40,3.852379287899788e-05,7.991519786658961e-06,0.00033795226223730097,0.00019464175626573014,0.0005253628045750494,5.008430756371496e-06,0.0002442306914237986,5.412328853793229e-06,1.212674679180973e-06,2.317292233688907e-05,1.212702988933956e-05,0.0115337570866714,3.903013149256541e-07,0.00013709860987716144,0.0005890097753607823,4.1831889923251306e-07,0.00033620299020223083,2.324696259225681e-05,4.8653398203162066e-06,0.00022374824032291469,0.010671322338151221,1.0500484127788342e-05,0.00034821361005485976,1.3792711557084853e-05,1.3532479709348743e-05,3.0886863375028834e-05,0.0009526794213630981,1.2473522836801106e-05,1.0585934553146524e-05,2.122128243718647e-05,0.011434233294457192,0.00012179126579333431,0.0003611492014501109,2.2381022348276053e-05,1.3852317325017793e-05,0.037620235441497354,0.02977862030361923,1.6502104258329765e-05,2.0239122546822205e-05,0.00018393499154581742,0.0005330345156176669,0.0002580473502271737,3.0201617844187515e-05,0.0008143516086462747,2.0172940639175654e-05,1.9186020836489125e-05,1.257348065937411e-05,1.5132152447725432e-06,2.3646729755874693e-05,1.0032705278113219e-05,0.00020698024401828304,0.0008010525635766645,0.0001962603069835427,4.095940449174853e-05,2.0451748714886667e-05,5.002495678260068e-06,0.0005294330495261729,4.70651674023064e-08,1.5640947153450118e-05,2.3239114313117453e-05
component_41,4.327815443645541e-05,6.497750208843405e-06,1.2248079847147166e-05,7.915889992957185e-06,0.0006897858940136963,5.083710015996008e-07,7.245255093855999e-06,6.566527482267854e-07,0.0001935139599495428,2.488833220141087e-05,2.0026234329382063e-06,0.015258643113237392,3.081877244073232e-07,0.00017568008777061266,0.0007787198016486095,3.4012700805532037e-07,9.803431869944578e-06,0.00948408237332362,5.953442311775237e-06,8.202413775061064e-06,0.00019202625826932076,0.00010284356611583173,0.0004447494525736798,6.642561227871515e-06,1.487633846142312e-06,4.169834785255711e-05,0.0007302091717953585,1.5931578471210776e-05,8.686102800336924e-06,0.012226283155892931,0.00024760159534436974,0.000266966013688814,0.00023550358148227284,0.00024277793535250935,1.0938347495496687e-05,0.0006526345741374126,0.0005087251879327212,1.1121968570492537e-05,2.5545491523615703e-05,0.017079388334066758,0.00017869001684727183,1.3509474986975977e-05,3.7138720461498505e-06,0.0007410380795462757,0.009687085669084966,0.00014412151459625665,0.0002044624650849161,4.875168185702384e-07,1.6993730078395956e-06,1.5595848813463824e-05,4.587285534942897e-06,1.4226176142778596e-05,1.6306730359684145e-05,0.00021046237342437125,2.897906571823096e-06,0.00016278823613307306,0.00022388935488822122,4.675693883715154e-06,1.1017347583951916e-05,9.216517381896743e-07
