,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
component_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01973341570622294,0.0,0.010144855906872686,0.0,0.013997663633510685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011361866410329621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012165350517084053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025704665352195153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081363251090473,0.0,0.0,0.0,0.0,0.0,0.0,0.007356817195024236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015523364031282738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092483219416076
component_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009002984304487795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008861506606101018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01197550350954511,0.0,0.007753693005016897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066159777376788844,0.0,0.0,0.0,0.0
component_25,0.0,0.02443593398105098,0.0,0.0,0.0,0.0,0.0,0.01815729330376288,0.0,0.0,0.0,0.0,0.01973838041760359,0.0,0.06801066370870079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030933682307268555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008892833788577114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010859518045315146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021909965606853474,0.0,0.0,0.0,0.0,0.0,0.019381344474478382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021305204434415775,0.0,0.0,0.0,0.0
component_27,0.0,0.0,0.0,0.0,0.0,0.01685756749195327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005827544766151827,0.0,0.0,0.0,0.0,0.009459490850565397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404063464620946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03649544269647617,0.0,0.0,0.0
component_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157598362316797,0.017820844596126432,0.0,0.0,0.0,0.0,0.0,0.0,0.01407130524988818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012129276768391045,0.0,0.015178769895841986,0.0,0.0,0.0,0.0
component_29,0.0,0.0,0.011144808275214385,0.0,0.0,0.0,0.018516735627995017,0.013798625147668248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008791214912909327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010849619620272602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03281723169236549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016212982723126136,0.0,0.0,0.0,0.0,0.0,0.08749701997581516,0.03143035924827038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236653148944112
component_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005060144271468635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006598239762732628,0.02773090745970874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053136630608775146,0.0,0.0,0.0,0.006644793506809186,0.0
