time,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
1948-03-11,-0.2500058295955484,0.004821909798618946,0.1512988128490013,1.7395864803127903,0.8617086197348648,-0.6904766128377445,-0.6802608742407102,-0.77728245624912,1.9073662849482125,0.3340121757793405,-0.5147854509585638,0.3487030309274587,-1.1891723604699422,-0.7753204730808063,-0.633780812316413,2.1553545839751633,-0.1656372828248061,-0.41833010469900345,0.1979160703137218,-0.4425877153452538,0.9102944219057681,-0.19785191326168944,-0.09804393536701682,-1.0698985937266412,-0.3305317351762605,-0.3259660265221128,-0.8383735064350608,-0.3506123757829132,0.1841725370407486,-0.5143530647908301,-0.32508398266832167,-1.0887687936012707,0.8459207932422945,0.8702703594186054,-0.6656322898426091,0.8022837773809776,0.09614642228320117,0.403806533783629,0.5222607447438783,-0.9112593921025732,-0.1750567699938018,1.080748339310791,-0.41168476638835855,0.11694600266512332,-0.36896292109315965,-1.3147887352862546,-0.26140064237436855,-0.34626643054051665,-0.13410208502965432,-1.3422002077372162,-0.35723541943338083,0.15119491175975328,-0.17444812650851646,1.420200310908042,-0.20632956479266326,0.5299217637696823,-0.38893647461295655,-0.5632262885450776,0.1515530240321757,-0.20339306517490277
1948-03-18,0.015651879596585743,-0.24385927794330056,0.1778433052971069,1.7738972729698603,0.6827880099417564,-0.9197641706061129,-0.35824808694361093,-1.6561845920182505,0.18055540555853966,0.6136291358640589,0.6103982357061202,0.3577285388503653,-1.0268981041923066,-0.16765360496489462,0.3914368511322221,1.0621552495836608,-0.15428426522605881,-0.4015974918220309,0.5182114495049054,-0.529850882878162,-0.3849321835767778,-0.8971013763044416,0.27097038040239624,0.5276355725180949,0.28231782753794116,0.13069781976443956,-0.3161451236399175,-0.5328483305955708,0.747932545076993,-0.6497318019220506,-0.30701652665778856,-1.0939699666874683,-0.46884609273531375,0.34493513957292976,1.2386377889266227,0.45227927935174544,-0.654096059013391,1.5696453005364792,0.14522024118202714,-0.6833829000374981,0.2060333923414725,1.4318846992292558,-0.5457155999988718,-0.10033121566990773,0.18730715248008126,-1.3218581848954065,-0.034899133499769384,0.261560967536878,-0.6369802843643159,-1.1313536179541759,-0.09373156094824461,-1.0282866569988216,-0.17971230412859526,2.3679997749584687,-0.49616844891773415,0.9395824206305051,0.5611038480861876,-0.2559112209879695,-0.18783844117184914,0.8865032483676912
1948-03-25,1.7556533634429798,-0.13032737463303284,-1.3272093681069326,1.1146918578242209,0.5933782063125392,0.012185021460424463,-0.3607836421443064,-2.218523955176831,-0.8729397635273459,-0.29101770969016494,0.04126186944656883,-0.06230234407431282,-0.17915201724710536,-0.9976169477137935,1.3060195667521124,0.20808943007663822,-1.5607831074977454,0.460997578498531,0.11040090125591624,0.20743879313845945,0.4083795789859947,-0.21760591321448652,1.0768333854876628,0.45829780797834546,-0.5004280728011281,0.28855700851978966,0.20951752656629857,-0.37494916703645853,-1.029342248743169,-1.2137806182134743,-0.1972938637883382,0.15525630947021954,0.11168777222313339,1.610357230949699,-0.7625274902245474,-0.2944565710307691,0.7674088639978258,0.10794086452111877,0.6616840356764528,-0.9503660191328328,0.7868860063454581,1.1699605217233475,0.13734848465941205,-0.3779621748637724,0.9103487536358613,-1.473756080437069,-0.8050069962642761,0.17416140760148782,0.9656744610119087,-0.09783500704250969,0.22778332327991022,-0.5830448212367767,-1.41808419147908,1.3991066992824694,0.39327135086105713,0.5371759258844175,0.0028589369157818894,-1.2568699186235146,-0.08693521341461045,0.9083021368765907
1948-04-01,1.0723932743570788,-0.5878220236809594,-0.2306596880239293,1.8109303434179538,0.2069139387037593,0.7270195778708599,-0.7051666980135877,-2.3281348471823713,0.833366744583021,-0.5834658268782721,0.3801970442919202,0.739952421336335,1.0279402524574859,-2.3866211981140597,-0.0005997481449625054,-0.1445093437628955,0.11162550770812833,0.6385307348968228,-0.04003920559362421,0.18453804210010047,0.6517150173568503,-0.30880411628480336,0.7312129271554605,-0.14620568104707646,0.20411090864810966,-0.2715947423884842,0.755974994810558,-0.024953953191841023,0.5612535823726077,-0.33752878909106176,-0.40757023456267333,0.5576332963057369,0.26526874938419936,0.18447191410503275,-1.0372297943898279,-0.35018105483059203,0.6824801706017902,0.7353893192459899,0.2620560710038349,1.2076538736656097,-0.4211231593795911,0.37248531129000506,0.17717946650041627,-0.5436621726161476,-0.47709679444276964,-0.9815284789384214,-0.37643688347072496,-0.7727242838779781,0.05705300734072605,0.07923020204722249,-0.7054974241878653,-0.8405979446991255,-0.030837175396522944,0.4687284118559546,0.5109654094997109,0.6452318024821356,0.5275213516419027,-0.8480384343252801,-0.8844491058133074,0.26430513115087845
1948-04-08,0.5096480112280141,0.01548741003813032,0.10441556083375583,0.8215136865585618,0.7503976719014717,1.6721465189266402,-0.5965544964691045,-1.4338217441458287,0.7847850178118182,-0.45658445834319134,0.4542571073356066,0.26976003348213234,0.43645948469147966,0.09979712133184014,1.2889121598885425,-0.29496153403789416,0.19775085482442786,-0.2752531245245423,-0.4710759971871284,0.10919624904883084,-0.7365621586802498,0.28567832747197347,0.3264235662407418,-0.5550566681562259,0.7886700628235835,-0.1157115841170052,-0.38883146871177265,0.6696559172672254,-0.0809595605528949,-1.1946832165739116,0.17191715672636101,0.5015504743481369,-0.17829401149064322,1.090772558175331,-0.5618200900191705,-0.7462989613462068,1.7015209229828379,0.5806678761484952,0.7288731212437433,0.2799294286772816,-1.5611470498816529,1.3148239048783181,-0.46372531178201687,-0.9373327229511325,-0.625042543813256,0.13904344431826912,-0.46067370374804056,-0.343372502940032,0.8526522359818242,0.6680593452615516,-0.13342951006588583,-0.6156587838272761,0.20464442563285143,0.49251618503694367,-0.21640218444308484,1.1653307000991213,-0.5213456404839208,-0.5023608606678281,-0.36938835307059403,-0.1473171162597591
1948-04-15,0.2773803825619737,0.2000615657701946,0.7324102532148167,0.35901198917274957,-0.749303155872645,0.1126820757984887,-0.7669078330628825,-0.3138592430168136,0.7317726631124992,-0.201032161598776,-0.07615598998015674,-0.21987392890461535,0.09513685185645608,0.9485952168271093,0.44170245060926305,-1.1027529308163064,-0.9140455617360445,0.052048268568058775,-0.5198248489840248,-0.17003953319989912,-0.8596953551282246,-0.7299026822562512,0.11684073187220179,-0.9504044776367688,0.32405195898437344,0.14050444433031423,0.0425590672917535,0.36415016262423466,-0.2975770910631493,-1.0606505918047986,0.02024988919740572,-0.1610686530629485,0.15178724546955435,1.8297840927012299,0.45153074784869546,0.013177177439515344,-0.5940304090153896,-0.17436057264336344,1.1197731037398813,-0.07448445508414056,-1.1438400795184318,0.6421912091610856,1.094933125440038,-1.0417038252514763,-0.8552016646661086,0.08045814645709341,0.4561594161690362,-0.9523720593736549,0.13179057845470024,0.47908237315397034,-0.27374112926197014,-0.6035455714945328,0.06519709715073543,0.6157439762981456,-0.593227981259041,0.666655278681719,-0.7207767863720892,-1.14422317737156,0.6377265349930193,0.06586042682436921
1948-04-22,0.7581644040040396,0.8782465492743731,0.10431025474608144,0.2344189904962561,0.4068115313018032,1.16699164790374,-0.15891582481584235,-1.2784301905089295,1.3716067037689954,-0.26677250140227704,0.007906831025553729,0.9277114806791554,-0.425731100780434,-0.37609972648194556,0.3165450501524428,0.722238035196184,-1.210159411223535,-0.14197858186143505,0.5060759701398327,0.18539332057811458,-0.3101577989568618,0.433735638687276,0.4245486611998092,-0.4361603389526966,-0.672163064209297,-0.19825680144475058,-1.1253622128632332,-0.2831174099843133,0.1102581289003201,-0.8076156744105699,0.27862091268875544,-0.33524272216771295,0.3837012598773241,1.47448711728658,-0.7665706932043813,0.31667696753757335,0.14772133245612004,1.3072868082711175,0.2936627893768324,-0.7656216429147088,-0.1752573955634468,-0.8267474772710184,1.3375724387856547,-0.8377346802692155,0.20958689353771578,-0.2504103269382341,0.35269935990465695,-1.22330654855488,-0.2770062127035807,0.05183888593404327,0.21174804113898366,-0.28479549620978384,-0.050734661983070514,0.1029869856870828,0.1336571469104362,-0.6399821759490903,0.7145673422000652,-0.25419627361939773,0.7092720423519824,-0.40089461151251465
1948-04-29,0.32911153226728984,0.4619806396298244,0.3022978907464521,-0.05994497968348977,-0.5014012088545998,0.834772966865783,0.4899755484059241,-0.8410951478370876,0.4064885413815068,-0.1914125328820215,0.18353426587163707,-0.3580007467513217,0.6394046665200347,0.21121616642872887,0.1083873922939955,-0.5339787407297887,0.28069786995932855,-0.4240694218032664,-0.926455606773987,0.14744340060599156,0.7789190636991762,-0.4812978411146081,0.3731357539243099,0.26632439784281114,0.2133059408836295,0.7115458756077764,0.6392164435884853,-1.9254187299307923,1.2878288276211636,1.1215295824349725,-0.918622176309925,0.2724858166243485,0.4316819065564008,1.301647957188903,0.4999249070528068,0.4095346638113803,-1.333049162327903,0.6269234195593331,-0.04760949107675745,-0.11369247038110494,-1.5110208892049803,0.36936010033159844,1.1463749697394365,-1.223346064959651,1.1217708768264996,-0.09905438209875338,-0.6282219506640054,0.38442916575574504,-0.5811556699408887,-0.18188967763496716,0.5252515544605442,-2.250364455824238,-0.4945183349423979,-0.244840778400155,0.3033122463308687,-0.5826270089997893,-0.42884522770044864,-0.4198812560430853,-0.33112716000997955,-0.5009194165057888
1948-05-06,-0.509108414870506,1.5746517796730115,0.5992914581047893,-0.26260164096848965,-1.5375499257923124,0.21720500068917478,-0.6669133816039606,-0.007146303252883314,0.7550440796422564,-0.6350147346269633,-0.2958031391558286,1.0822922047866386,0.25838694614331686,-0.8611805537200576,0.7241593221553347,-0.6400992233914137,1.0419904411076444,-0.15057314209408101,-0.2813735253486557,0.027917409831458056,0.30723542309582086,-0.6025021940709767,-0.503900463065075,-0.4754675139419398,1.1025335297589876,0.4859920961036907,-0.25813018924932,0.387935206697798,-0.926581708557993,0.857523096179181,-0.26594533874653037,1.131498692006687,0.7830477020976406,0.5898500268878616,-0.3308328622543341,-0.2628273001965384,-0.3035693826459604,0.42259084401185854,0.42223073857607524,-1.0375123538738835,-1.223230213388734,0.014223415518987521,0.2573779394163494,-1.0202732863892605,0.6205453820380541,-0.287973967954288,0.11375948935420177,-0.5270668202473917,0.09452937586847714,0.23300121029144177,-0.26000057986772246,-1.2007426950725908,0.6690519872023846,-0.010191596306552102,-0.007996422652491234,-0.39089426273479283,0.5102980131838482,0.039945336993257564,0.3068303429594419,-0.6009807500175911
1948-05-13,-0.09332573904769938,0.6596938824124432,-0.5021644152393853,0.12677412640225996,-0.2612361140141741,-0.16540694631701908,-0.2842916226202338,-0.21025031738956462,0.47446422635203306,0.3005520534936304,0.11227868678442697,0.41051944929671585,-0.6685908903623045,-1.102790003272312,0.09832187892754399,-0.5649789423635024,0.6781678943099705,-0.5400725647846822,-0.10988475762702857,0.014252865604842513,-0.12851428387654243,0.14568707539850909,0.5913349582104399,-0.11490608748120554,-0.18085140913023537,0.5651398851698574,-0.04398535554329889,1.7951839105260015,-0.6798173100475543,-0.31643630957007235,0.06897460804459585,0.6141139800290051,-1.0436042314444527,0.13471520506958964,-0.860653725487903,-0.8133937961714622,-0.34160445881753726,-0.13443839788701084,0.42819362202118644,0.642241871396183,-0.5561992348292861,0.26792082730369254,-0.13315401439411276,-0.6782463776095324,-0.5086793890225657,1.1523927880980749,-0.06359754926413722,-0.454597586676194,-0.2957095944508484,0.1660132452027576,0.5009091542941161,-0.23051644351419848,0.5827860884110185,-0.04787755468182157,-0.8140285827280563,-1.1086715020368458,0.2259711208477104,0.06392700204253964,0.49550995575915496,-0.38413561513939476
1948-05-20,1.3164732428611479,-0.2747179420387508,-0.6684112728564974,-1.147753142545224,0.2575107373625835,0.2333681877670855,0.10922346399128709,-1.3773377103116886,0.2952984880407796,-0.013975454422713581,0.534890897243437,0.062073973533519546,0.8620456030717728,0.365070094133107,0.41696064171290687,-0.3013077727451652,-0.23912458228445424,-0.31648168741115457,-1.1284697094516802,-0.47779125941224343,-2.1092322629173337,-0.14519267886324855,1.3761552634365208,-0.19795514431482347,-0.8051044785974463,0.30799320111737166,-0.5010649886683641,0.24285136314752445,1.2519969989232818,-0.8739933356262183,-0.1237479661704383,0.3615155599968215,-0.6953474872292729,1.1124506571851716,0.3955843780557778,-0.48821155398962324,0.12217371441407866,-0.28384592553392424,1.0565106058069484,0.6509069327559588,0.03474519573207267,-0.025832129042683838,2.568249690309272,-0.8081029772666055,0.768003250127669,1.3229030885123179,-0.1595877598931015,-0.054938599447446,-0.17280290507037455,-0.2319865668168438,-0.5406882465100117,0.020723470404843177,-0.04417711812454689,-1.3767247606042918,0.29141560472377,0.26007566767654217,0.2395888385804077,-0.8129091348191435,-0.002425214966024896,0.12095469391565736
1948-05-27,0.5979604619995058,0.37855760092469676,-0.7250294940207253,0.23015562980120421,1.015032378896825,-0.7032248225404102,-1.6681724494895802,0.20907477662190718,1.7260153851032543,-0.3312434097502078,-0.18861407217199613,1.571498419040555,-0.2760173897932006,-0.30251983477368194,0.5932668624334037,-0.28991758529691164,0.8138161513377528,-0.6205605792109491,-1.4297508370340073,0.32901585687819235,0.496255134424009,-0.4875077196770608,0.3071967880911955,-0.23368099730860079,-1.1892539546484961,-0.011890838691850767,0.183732940145223,-0.08997598883416502,0.724070191491827,-0.9166907195942567,0.463276348665498,-0.32313947227579637,-0.39796742301174454,-0.6030871667226381,0.23565833073127582,0.3225589572243625,-1.1252908745192243,-0.2415286978251081,-0.21102889007056155,-0.473430122660855,-0.6861440955746296,0.7053978088255135,0.9015565747427805,0.5373226486856424,0.2746739771404596,1.3057931029742857,0.4943513089264812,-0.49556303259175843,0.38790990034744105,0.18877570245874117,0.29834282935863904,-0.12837037499228293,0.21341402045511657,1.0558180484203523,-0.6353071853696713,-0.11473625431944111,-0.18122109917207857,-0.6678491555602007,-0.24651183347029842,-0.5086190385182096
1948-06-03,0.3217432312033041,0.6792621724785788,-1.1758547205770338,0.6771608788019271,0.29942777194325265,1.0035108039267946,0.11241373554309844,-0.00011205083185055515,0.14474057060295614,-0.5797983404342332,0.4215562390725161,0.16178494671238358,0.2608869746360668,0.9090270956965381,0.7947528512819734,0.1746483139374193,1.07562900426803,-0.9369409030537906,-0.46842385683894905,0.4959231247633939,-0.09316049699029617,0.764543584820052,-0.054772693207175385,0.03961888450101218,0.20400377235763667,-0.015658927354269738,0.9749024698146229,0.013109389527698875,0.35346869501881917,-0.6428544998565823,0.007310867002187749,0.13617807529468284,-0.5556393830410818,-0.10116040919225044,-0.20149638399482664,0.924058786058266,0.34112448222802155,0.17309104740194448,0.24222274231305127,-0.4008456532638232,-0.33891688706294837,0.41727746759299694,0.8945823148287291,-0.40649084480941367,-0.27276128275100786,0.40475398179914857,0.7581226871077181,1.103699938319847,-0.7586671767998032,0.054839806751124195,0.20440223900168872,-0.6783019131260405,-0.09056683916319296,-0.18988359926902282,-0.5230495096428937,0.7842931557608852,0.8773621307236904,-0.6113501970967982,-0.25033772540478905,0.344325935991419
