model,horizon,component,rmse,mae,corr
MLP,1,component_15,0.7200332316598542,0.5718716736266658,0.5042833746442553
MLP,1,component_16,0.6895114503320905,0.5518528074120322,0.5617458172284749
MLP,1,component_17,0.7430670898326568,0.5915387775692851,0.39310784895903017
MLP,1,component_18,0.7257237578430361,0.5731873339237528,0.43301674475797425
MLP,1,component_19,0.717171348766638,0.5677932443612559,0.44299529141666283
MLP,1,component_20,0.6838357977058428,0.5388341568550286,0.4698911251542014
MLP,1,component_21,0.7365595742594248,0.5917207112558074,0.40638650199694304
MLP,1,component_22,0.7230148521263489,0.583754015160128,0.5253244945387552
MLP,1,component_23,0.7186367038806056,0.5766222347803693,0.491379595145488
MLP,1,component_24,0.7492992567815479,0.6009750807842363,0.3556028476907889
MLP,1,component_25,0.6614693108133235,0.5325492700412513,0.47401809302854997
MLP,1,component_26,0.720844189451435,0.5774031476629207,0.4544026827112775
MLP,1,component_27,0.7357171668143162,0.5823281421893973,0.37967222590512195
MLP,1,component_28,0.6852829456335021,0.5471988458041278,0.3851301684019487
MLP,1,component_29,0.645827564572889,0.5204885918121835,0.5236402507955503
MLP,1,component_30,0.794862632829657,0.6296321955453493,0.46267973896280856
MLP,1,component_31,0.7288614725445355,0.5763034405137737,0.3992456325239143
MLP,1,component_32,0.7774010784704705,0.618432429057914,0.33370833481834355
MLP,1,component_33,0.7444986073191249,0.594070799647353,0.38296489169664205
MLP,1,component_34,0.7316744368754629,0.5996655301439282,0.450697810506463
MLP,1,component_35,0.8015106930729107,0.6485302157288038,0.3081338373463936
MLP,1,component_36,0.6512516776915133,0.5230666812655715,0.40065815275875905
MLP,1,component_37,0.7266729568132632,0.5781976025836306,0.40359239793233104
MLP,1,component_38,0.7374887569833409,0.573017046328357,0.3137325297404487
MLP,1,component_39,0.7145703793873145,0.5728331173608372,0.3300843175539648
MLP,1,component_40,0.7085107871204526,0.579087863303555,0.33759906473701523
MLP,1,component_41,0.736975987151037,0.6011027840641848,0.32844300220711176
MLP,1,component_42,0.7802976705396315,0.6323061112934437,0.33120801594950355
MLP,1,component_43,0.6937479448705617,0.5590511695002456,0.32423393697002756
MLP,1,component_44,0.6650507942054906,0.531328711446723,0.4241846804002533
MLP,1,component_45,0.6880723803823449,0.5498566799752463,0.45823886186568563
MLP,1,component_46,0.7267088073761566,0.5780520385062394,0.36690871651638973
MLP,1,component_47,0.7246990873484315,0.5748916476285334,0.26702327999133574
MLP,1,component_48,0.7053525723014817,0.5596869305648147,0.3845786705580182
MLP,1,component_49,0.6862321782919696,0.5411215911264751,0.2723826067462032
MLP,1,component_50,0.6783767360899526,0.5476101107217374,0.5525323078606867
MLP,1,component_51,0.6586645759419799,0.5273238349247515,0.4410470905725958
MLP,1,component_52,0.7062517261258118,0.574497438470403,0.40238899878551476
MLP,1,component_53,0.6952236434106341,0.5435336869505335,0.3336252173762166
MLP,1,component_54,0.710772826597075,0.5722654417140405,0.3663190296352346
MLP,1,component_55,0.7298153842639467,0.5801586997480076,0.32896627813316315
MLP,1,component_56,0.7148154553794384,0.5689539545314029,0.3700309255406639
MLP,1,component_57,0.7384048649750352,0.5833075738614443,0.286587040840206
MLP,1,component_58,0.7208118511414162,0.571475407550555,0.34488289091840074
MLP,1,component_59,0.7108591935935838,0.5632555774813826,0.36643668341701996
MLP,1,component_60,0.7060016863424942,0.5664631631663862,0.4161502787405913
MLP,2,overall,0.7746064643609524,0.6181240379182075,0.27454380821838487
MLP,2,component_01,0.6851725181936845,0.5482040116377097,0.6121406371125556
MLP,2,component_02,0.8036794596959888,0.6181805336107016,0.46101579880859517
MLP,2,component_03,0.7809409659159368,0.6377292980571249,0.3377841341353669
MLP,2,component_04,0.7471256304506556,0.6013473238800047,0.3220094483879416
MLP,2,component_05,0.7641009263875568,0.6130843192639351,0.22190065393876374
MLP,2,component_06,0.7443549105350075,0.584981684636923,0.5339287595640743
MLP,2,component_07,0.8217952614978896,0.6577910132231117,0.21881735191107704
MLP,2,component_08,0.8314984104928764,0.6608020392293183,0.2781499868903298
MLP,2,component_09,0.7439397768702722,0.592233880545836,0.4549849096716245
MLP,2,component_10,0.8428831681595754,0.6849233829883051,0.16118529482556274
MLP,2,component_11,0.8965493428514839,0.7192925958447904,0.2717735622628709
MLP,2,component_12,0.7827722574284234,0.6219419027414989,0.21539961142487332
MLP,2,component_13,0.7905034730260343,0.6253217771919372,0.2727345193389138
MLP,2,component_14,0.7963710289781187,0.6334872093574939,0.27239261147805194
MLP,2,component_15,0.8058610270391265,0.6459437597230676,0.259493712514188
MLP,2,component_16,0.7886730243549626,0.627008088592842,0.31507892974384355
MLP,2,component_17,0.7952635457186861,0.6407034484957403,0.19570700246078782
MLP,2,component_18,0.7924042115913025,0.6210825083584954,0.18374403176345058
MLP,2,component_19,0.7961706880533661,0.641298970585507,0.1577720690555084
MLP,2,component_20,0.746648947023997,0.5940527647926286,0.27158444059743453
MLP,2,component_21,0.8013008737050824,0.6459401818222786,0.1646337805613502
MLP,2,component_22,0.8174773701943532,0.6574911264508997,0.3095299875228604
MLP,2,component_23,0.8012000954984375,0.6514924649321424,0.25204376893964525
MLP,2,component_24,0.7916005049883499,0.63543336821132,0.15148533360264732
MLP,2,component_25,0.718317800509307,0.5746069298489707,0.3235634713426808
MLP,2,component_26,0.7801186360838549,0.6271472193155331,0.26197928638222445
MLP,2,component_27,0.7880949584771205,0.6282449705912344,0.1571332650806522
MLP,2,component_28,0.7418924699405469,0.5866921195206185,0.14148218748475547
MLP,2,component_29,0.7354966639770286,0.5911479874261686,0.2710508501940295
MLP,2,component_30,0.876590310925794,0.6977333744998659,0.21860251483336052
MLP,2,component_31,0.7832694848231826,0.631435582841998,0.18054917253690958
MLP,2,component_32,0.8199478142476363,0.6571106082412715,0.1418498324039325
MLP,2,component_33,0.7933524333941102,0.628355770888344,0.17659768850123966
MLP,2,component_34,0.7796191388453344,0.6251273835903842,0.31296343362468915
MLP,2,component_35,0.8466061676551335,0.6781374986734997,0.0920080509648395
MLP,2,component_36,0.691386448488126,0.5501505277602644,0.2284239881761986
MLP,2,component_37,0.7781741409607525,0.6242919775632486,0.20279366963027176
MLP,2,component_38,0.7625443287703889,0.6050322329768153,0.14868290974242018
MLP,2,component_39,0.7427346942791474,0.6010547021375046,0.1826612593432685
MLP,2,component_40,0.7534562725273506,0.6117206913088857,0.13895110587663714
MLP,2,component_41,0.7773493440452776,0.6209567328368122,0.10001419036246781
MLP,2,component_42,0.820741936464475,0.6574704803617095,0.15658987088698778
MLP,2,component_43,0.6981909115924274,0.5664498371123402,0.26072645331616445
MLP,2,component_44,0.697346040073717,0.5524681374032643,0.3176147155327396
MLP,2,component_45,0.7347656422232727,0.5902291238817977,0.3198491331868346
MLP,2,component_46,0.7751545780348368,0.6314714452369906,0.14713780029684229
MLP,2,component_47,0.7680918433662101,0.5967181053734987,-0.0015811103572326685
MLP,2,component_48,0.7415308267238101,0.586911643347834,0.248762008873125
MLP,2,component_49,0.7234018446224206,0.5701489274607782,0.06126273129993128
MLP,2,component_50,0.7571719427645313,0.6081601872635813,0.36707519203481564
MLP,2,component_51,0.7247258796395745,0.5747916834118206,0.1558157079522391
MLP,2,component_52,0.7625005047327538,0.6169422457504276,0.20996552189048232
MLP,2,component_53,0.7399765326448653,0.5805088867047884,0.10163159582960056
MLP,2,component_54,0.7542909485063585,0.6092759760204305,0.1627529506420303
MLP,2,component_55,0.7626118429726265,0.6097627188895497,0.16397637046039623
MLP,2,component_56,0.7486959574055408,0.6005420796735736,0.22573361475272538
MLP,2,component_57,0.7651200811075551,0.6083744823238402,0.1356973847565946
MLP,2,component_58,0.7709045543664385,0.6071889530437075,0.09179802052645249
MLP,2,component_59,0.7661819460036156,0.6107153528062752,0.12132528697122397
MLP,2,component_60,0.7620917270127228,0.6105980448312153,0.20720091390484835
MLP,4,overall,0.7889601737936351,0.6295378773835912,0.19029242033181973
MLP,4,component_01,0.7497774736889263,0.5869308953052857,0.5198877643679725
MLP,4,component_02,0.8202659498168047,0.643307956437726,0.45128035773186836
MLP,4,component_03,0.8334390246284266,0.6716678872913916,0.04835345363640851
MLP,4,component_04,0.7687773743159892,0.6204932616687583,0.21539747552559202
MLP,4,component_05,0.7862038256615631,0.614891843404673,0.055096697764231976
MLP,4,component_06,0.8298965525209505,0.6553090311170664,0.3986141995545509
MLP,4,component_07,0.8500298161767357,0.6716499820663195,0.05169676445603769
MLP,4,component_08,0.8474097710555307,0.6667939808453721,0.21635133373213788
MLP,4,component_09,0.8083342858448995,0.659088662964584,0.23846454177637402
MLP,4,component_10,0.8471367042633656,0.6871950203531543,0.02321839167160253
