model,horizon,component,rmse,mae,corr
MLP,1,component_54,0.7216934674024381,0.5834763779783497,0.32057440798854486
MLP,1,component_55,0.7200554188778352,0.573714634642108,0.34630273544879786
MLP,1,component_56,0.7242429998492393,0.583456266156588,0.3376410884293394
MLP,1,component_57,0.7522839513109368,0.5946447728381331,0.22416839912879868
MLP,1,component_58,0.7295147240898721,0.5783159523640469,0.3166266199499083
MLP,1,component_59,0.7183785461834676,0.5717936703573316,0.3355897801569131
MLP,1,component_60,0.7058835391743599,0.5668784261669465,0.4209449171384561
MLP,2,overall,0.7750893462791716,0.618565431545376,0.2708950184999858
MLP,2,component_01,0.6822974660775396,0.5411790752588433,0.6133264544642704
MLP,2,component_02,0.8045511144119825,0.6234594296559887,0.45765154101425054
MLP,2,component_03,0.7816485431372214,0.6350681715557761,0.3370949531353468
MLP,2,component_04,0.7390629233285073,0.5952041195573199,0.33394524854589486
MLP,2,component_05,0.7640671641179696,0.6097742503290733,0.22879907102144934
MLP,2,component_06,0.7527466319198747,0.5945284152480811,0.5288741329460964
MLP,2,component_07,0.8248532300548888,0.6620880566080193,0.21307662669197858
MLP,2,component_08,0.8225081045824002,0.653809216984454,0.30316600888894785
MLP,2,component_09,0.7535749359273999,0.5993556187897113,0.4306700796790997
MLP,2,component_10,0.8356271768151011,0.675820215171061,0.14668353178155144
MLP,2,component_11,0.881657035842685,0.7085191623774925,0.297636412250705
MLP,2,component_12,0.7789551105968137,0.6189155149395515,0.2329413823631458
MLP,2,component_13,0.7836707938011418,0.6166174622801953,0.28957291473971847
MLP,2,component_14,0.7943797287364773,0.6270377774017035,0.26445010826629095
MLP,2,component_15,0.8080444537190468,0.6465987222075735,0.25172877108697705
MLP,2,component_16,0.7862185117822398,0.627983974094601,0.32863262158054185
MLP,2,component_17,0.7861248128999155,0.6291064065002446,0.2142873010536119
MLP,2,component_18,0.7940738692389498,0.6235677035072581,0.17184368248424434
MLP,2,component_19,0.803299008691948,0.6479994255381285,0.11992256536817962
MLP,2,component_20,0.7466342107971228,0.5917898798299208,0.27345342743293594
MLP,2,component_21,0.7956189756004921,0.6378222388604954,0.18995792077096096
MLP,2,component_22,0.8181070178054386,0.6620202338110626,0.30077644852327046
MLP,2,component_23,0.808337517726737,0.6601740834182008,0.22069696730473515
MLP,2,component_24,0.8064759662441198,0.6499420295731059,0.08118202387133379
MLP,2,component_25,0.7181448614152419,0.5719839053844415,0.31718935584940333
MLP,2,component_26,0.7938753087566389,0.6376257168199835,0.20105002888184667
MLP,2,component_27,0.7760053010758334,0.61427072999455,0.23962500946270715
MLP,2,component_28,0.7428128243284129,0.5902137635113892,0.13134757456959537
MLP,2,component_29,0.7298107404275133,0.5905530926949515,0.2754216298386305
MLP,2,component_30,0.868789851921865,0.6875922790756314,0.2579341540428545
MLP,2,component_31,0.783681305612198,0.6311424438743662,0.17890002455834367
MLP,2,component_32,0.8153618041828523,0.6550980212546003,0.13185290298740204
MLP,2,component_33,0.7872287211864792,0.6237446746863653,0.2076956918461949
MLP,2,component_34,0.7651604984137902,0.6123754522560189,0.3458473959917438
MLP,2,component_35,0.8452472735422921,0.6739015713048105,0.12017091331304328
MLP,2,component_36,0.6782805642454028,0.5425688128502869,0.283675955598333
MLP,2,component_37,0.7973831891919004,0.6383462797427724,0.12430535378285566
MLP,2,component_38,0.7739430890066841,0.6111613500890393,0.09928891392577828
MLP,2,component_39,0.748924273497753,0.6081333350528427,0.1520693593004407
MLP,2,component_40,0.7612304095615233,0.6163099916544561,0.08485900162968782
MLP,2,component_41,0.7738239366156314,0.6204412544612518,0.12014701564985128
MLP,2,component_42,0.8288384029645296,0.6626084867948354,0.12033721398243592
MLP,2,component_43,0.6952862274125781,0.5614950037404034,0.270976165025035
MLP,2,component_44,0.7165188841346777,0.5694917728482617,0.23652617022940173
MLP,2,component_45,0.7436868720854275,0.5979274792518016,0.27307053204773646
MLP,2,component_46,0.7802214218844046,0.6351838226482523,0.13259508279909304
MLP,2,component_47,0.7637345144280936,0.5944337267865484,0.03460932702366012
MLP,2,component_48,0.7469010726485023,0.5933724727104449,0.23633843862043927
MLP,2,component_49,0.7202908800239426,0.5663941275317761,0.09015623492338926
MLP,2,component_50,0.7470579287749078,0.5961128274813252,0.4002365904664639
MLP,2,component_51,0.747721187862305,0.5936107998612926,0.0694667815310177
MLP,2,component_52,0.7598675395803527,0.612183432786807,0.21273651108975408
MLP,2,component_53,0.7395295953388011,0.58562878708417,0.08419360482305265
MLP,2,component_54,0.7656398347949601,0.6206065541122382,0.111958310035996
MLP,2,component_55,0.7543229252088671,0.6007747933614341,0.20070224461133937
MLP,2,component_56,0.7587313258682093,0.6130655645669928,0.1857450003405223
MLP,2,component_57,0.7782578906765255,0.6227764702136773,0.08107269776276821
MLP,2,component_58,0.7708616443049757,0.6114158109378405,0.11141308208399994
MLP,2,component_59,0.7595883508876751,0.6090366817000512,0.1451991018683803
MLP,2,component_60,0.7547979583442267,0.6039634200987907,0.24445210901488532
MLP,4,overall,0.7886976349095737,0.629703993017657,0.19317121546215554
MLP,4,component_01,0.7358373568332994,0.5726413390403838,0.5209191131849082
MLP,4,component_02,0.8142096604096647,0.6405402630965596,0.44460175737315044
MLP,4,component_03,0.8295492910668484,0.6693434698662141,0.08636720329838891
MLP,4,component_04,0.7694807298942383,0.6212305452108237,0.21818076605667552
MLP,4,component_05,0.7892823875996853,0.6160644800290714,0.0985499419971749
MLP,4,component_06,0.8179265170615209,0.6550781907208776,0.41507461222399716
MLP,4,component_07,0.8448218875816589,0.6748954651647303,0.12945408312775838
MLP,4,component_08,0.8446447495501505,0.670510840119428,0.20953564156575993
MLP,4,component_09,0.8169275021779573,0.6619349447356802,0.21564332357706015
MLP,4,component_10,0.8348302194797801,0.676358774230353,0.05700491813661797
