time,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
1948-01-01,1.7213801844992678,1.0288901521871672,0.08760274060026807,0.02677519226241276,0.9873693009529507,0.2784901632691524,1.1086208730534721,-0.6885066459211829,0.7893177147645428,-1.3293849405969733,-0.7918162817142574,-0.3817363969289497,-0.13262657190294141,1.0371208686704414,-0.981375120027514,-0.8957284909758,-0.17473469203414543,2.065143174387243,0.9420583830688299,0.3718211780998334,0.5808488968573661,-0.6530973233280533,-0.3274358011195319,-1.341721281828654,-0.35213838119343405,0.3792786369988467,-0.08284506520462474,-0.24659529625975618,0.10644040669877362,-0.01364863290231839,-1.2788038773315866,-0.3151651792536558,-0.30848963611146296,0.2600272931129192,0.13549586529413393,1.2072160628486317,-1.0659573105032543,0.6057358126908267,-0.2610988680484178,-0.3499667078694286,-0.3643585609619386,-0.2143189135781563,0.5273200102177129,-0.7628162248329181,-0.4842563317990055,-0.7371963185168084,0.39205179730022977,0.09390562268382674,0.24059664188829114,0.43370936708319024,-0.05633722721087244,0.45169249388743893,0.12586252529323147,-0.9711138063642498,0.9445718055726623,-0.20041810521622289,-0.3801535333759758,-0.32512767973490575,0.14958568343364573,1.20509847141026
1948-01-08,0.48863630217036974,0.16202981518624174,0.44152590728816926,-0.9918768096748781,0.5252464869368406,0.03724775243666625,0.6465221792375251,0.40124966180730354,1.2570713976108068,-1.2935190243152952,-0.00011823122994563435,0.3348825189376577,0.5037311349680769,0.8700215798646111,-0.2290194630162193,-0.2678205691665226,0.0920877090695665,0.6060281911143452,-0.5067798482324892,0.4338413260215642,-0.03260029910540347,1.0752347900474095,0.04949374705918825,-0.4238470104350095,-0.6457854651138835,-0.39433464114806505,-1.032471149226168,-0.17072166379699263,-0.02502454200517163,0.2068264483913027,0.2980546010683321,0.10227673361327587,0.21269912645317923,0.24737902028783326,-0.25375331992468214,-0.4167501240503885,-0.6359373417781777,1.2833104405635418,0.030839614084700716,-0.685605390427034,0.14384558972736117,0.03325418786201493,0.34781542705027163,-0.7207990564867293,-0.16141243204919073,-0.0048499811260570725,0.10478389935526673,-0.27828496463454766,-0.013147059516152535,-0.5773778004812822,-0.5161557886967783,-0.27735714651126314,-0.2072907340205528,-0.7213848948299867,0.9005976336126906,-0.3686973944765572,-0.13489561541662703,0.3551072255543559,-0.23924276768356426,0.7253710388488841
1948-01-15,0.07698462706264261,0.3781498794164161,-1.5470243769685292,-0.12053369827968109,-0.3457689222579859,-0.2622118208369989,0.44084548879804125,-0.2712164534038705,-0.85743324011153,-0.624766358137081,0.33781058702538747,0.039289828903324345,0.7439434938722516,1.2654708474780312,-0.20281328214727434,0.19041620602179363,0.16321050552618127,-0.37418518208320484,-0.5288420435005283,0.17253622761480372,-0.8273046733269416,0.15520845685478254,0.05427995364956445,0.4815108820294454,-0.6665322158871675,-0.26273059683023764,-2.4492882347329554,-0.4568164084481862,0.13666021817619958,1.4941807142094043,0.12268919390867546,-0.11707865164202787,-0.6097884013330207,-0.14057342173512327,0.362215507127281,0.03470658852366843,-1.167002362648374,0.5371904354091391,0.992133471477132,-0.09874327253429872,0.3959051795723504,-1.004519485056463,0.34495545269912614,0.3300214066819796,-0.8043243102777833,0.6346380479081948,0.539254611996422,-0.8955141629857166,-0.5962475433510882,-0.4044682626817968,-0.8466620804571025,1.0868740928973863,1.703110145001487,-0.25924707496182553,0.6874596262695818,-0.43989470163688565,0.16839712802789805,-1.1895706575230773,0.7821088045070648,0.8707250215899395
1948-01-22,0.9640965396997415,-0.21651106741680357,-0.7034144919876802,0.18295230760753722,-1.077450930842677,0.5926153766795188,1.0565991915360076,-0.8862169360133559,-0.03125811101858015,-0.8183426642227836,-1.9786777688160548,0.9208878299110771,0.2487496325100618,0.33521857557199475,-0.24755327865984653,-0.07940719433834757,-0.34118666610406984,0.5308605258137855,0.22154768561311994,-0.2199207832741155,-1.3950887037290813,0.11848229797984346,-0.9698925278923759,0.39692264944633265,-1.0776491151248364,0.3340686378648285,-0.5904811291629574,0.10395557872256919,-0.5764339025136128,0.9820960743372312,0.5345647300447076,0.3430633085956706,0.08290227079113825,-0.14786178329583494,-1.421981570823281,-0.38242998275201867,-0.18517546650248592,-0.1579478385894566,0.6568264943172906,-0.7018735218044422,0.04939379913023353,-1.4515268087097908,0.875097680439418,-0.5646244817670374,0.027178697049842254,-0.3723763402545472,0.14776028425075197,-0.5196146379299885,-0.4744925741802927,0.12311505169585397,-1.0092437276351194,-0.14829216525373193,0.57630304609482,0.37108127814218594,0.7996428155771274,-0.028783534971839143,-0.6798650474493304,-0.30519596519801845,-0.7620628267276756,1.5181391898109806
1948-01-29,1.4237003490752707,0.29673770123100546,1.025853001996042,-0.34411897783211237,-0.5682081783535168,0.17868398860449128,0.5145086003931241,-0.8660916801809371,1.0001586895248222,-1.4096341457478871,-0.9063915780644889,-0.004163179979717301,-0.18553236048002358,0.24942572035254854,-0.7271415835397959,-0.3970654661040411,0.1647434212463909,1.2316614053107295,-0.1877763803024622,-0.6338489490766716,-0.27034229030938633,-0.2677711273576008,-0.9042700012703904,-0.7621696870930142,-1.0752270971438658,0.47127190734871427,-0.5226384530732732,-0.28001925155298385,0.32086456473615904,-0.3874259169972452,-0.41093827818543877,0.3440436168480648,1.3628844704959724,-0.1775305061385386,0.026746863051968738,-0.8955469744032732,0.982969756501514,0.18435014075632908,0.7037785811434494,0.6937915302838918,-0.20841748369877525,-0.3154449301815873,-0.27107529931626717,-1.4309680344766709,-0.5053015790532408,-1.0989056877210592,-0.5605998585931843,-1.06407788095122,0.3394402655475742,0.21496763434584615,-1.2313658427984913,0.15323664897923545,1.0196530524588907,-0.2978331185369825,0.6705498949388783,-0.010967589008844734,-0.7711343100604464,-0.40738852269300374,-0.3988012201944581,0.3687635478999347
1948-02-05,1.1815455897155347,0.39929689387932144,0.048129888613886306,0.20671218386797857,-0.8289037042830155,-0.7603783215650931,1.1269595669829315,-0.502908466670111,0.2981820581682859,-1.5432700010516385,-0.32685724213567263,0.04034566944675585,0.5042610538344753,0.5994716396978373,-0.9819981451475241,-0.46207205631631015,0.6602540351581624,-0.12118378946340266,0.059838191500380944,0.19804935476029353,0.034315740103764814,-0.2786581055960822,-1.1529458512177697,-0.6135199177954205,-0.6865977372029877,0.9933076963695777,-1.1634603869292057,-0.9413937606611008,0.017835725048585382,0.36078536860992544,-0.4394712845368756,0.661455075291042,0.29962030066413375,0.6077354456512225,-0.2189118013419211,-0.576556200630945,0.27406267846360055,1.3680136060012618,0.6147425486296039,0.2851001160538433,0.7375300195793786,0.19484432822862505,0.4712496408428762,-0.7486458770427674,-0.26379194682588586,-0.3484876060146035,-0.3926969075913645,-0.3532905455012809,0.8604926602741616,-0.04219164001111829,-0.6758240629773725,0.22882607288241572,0.97893862534106,0.150799824329962,-0.7942351628364931,0.2682796964048371,-0.9757141656479481,-0.9200925766645718,-0.6340369082122227,0.6138185741965909
1948-02-12,1.1855319732379732,0.7128427037002666,0.08217538676172244,0.5266013032915381,-1.3319174807371355,-1.0100404179752065,0.09832443960736291,-0.6184886963472934,0.5625377618326374,-0.37155388920153765,-0.2810970500131623,0.08426561666912381,1.8481163917394992,0.23734584966415478,0.16069996421045,-0.2866000721404129,-0.010208549447882086,0.16996615720557243,0.4338967762270493,0.49439677367678064,-0.42398438902529617,-0.5456170810234046,-0.8980869237746516,-0.1550616066030317,-1.0950445612636799,1.7518231113273157,0.166187517096651,-1.3306104910004326,0.6333929674182525,0.1160995069912264,0.3393512838268958,1.1445499893789497,0.15312472201611876,0.7929310836541001,-0.5602218890320911,-0.3982211677685213,-0.958941263250133,0.64012699808333,0.36384427179779355,1.0499456266739116,-0.4816316182652189,0.4181181930834489,0.40795077367673105,-0.031761593908726064,-0.10540676339106525,-0.8246721611730129,0.0017238236332873425,-1.0120987274508082,1.9751009228004845,0.6222379604366716,0.1853927996313463,-0.6261524745924579,0.640444424188901,1.6109348827508085,0.7026875235254554,-0.1350844153495397,-0.128107465994396,-0.7568305388546718,-0.35788457724877787,-0.025159421187330555
1948-02-19,1.7301529323297806,0.5655392160686453,-0.7572455987901002,-0.35632772563356113,-1.1530912631631085,0.3397067722774758,0.09662074471037155,-0.8009215647395302,0.305067001103993,-0.4142924443519826,-0.3485391444337101,-1.3491399035642277,0.7574024987902949,0.2680355881343308,0.019982526101167686,-0.5963813619199473,1.004110294904089,-0.6386527388179025,-0.17027294105248056,-0.28507006157231385,-0.5837535167113871,-0.15353596228779468,-1.0131049083861081,-0.6909389009248611,1.1222837323682726,1.0726473261862683,0.5307965602571187,-1.2816316377533759,1.828732790510766,0.38372383505328106,-0.5068682798638837,1.6981124068953217,-0.1980024137069623,0.9183881352623252,-0.03780932069729272,-0.12510647064295374,-0.36649422444557994,0.26152454795282715,1.5709706625999398,0.8095788899526045,1.3064937869305322,0.22368876971040588,0.24883765777451425,-1.4860190577811334,-0.36082682242233455,-0.606222289034796,-0.3245937606179548,-0.9681243877946591,0.6096688697473901,1.1002805604703314,0.8724368867172522,0.01429133344779612,-0.01678075767013188,-0.46572765451433457,0.9625853355388504,0.38211568455345574,0.9919775872134663,-0.0856576684111947,-0.1661949492856408,-0.8640280198198271
1948-02-26,1.3328689802376135,0.5826226616613858,-0.13763350855435727,-0.7306691452422999,-0.7328118212290236,-0.5899991975133381,0.12747557022113584,-0.9008178439532148,0.5478566171019168,-1.1080465635768664,-0.14465858005786444,-0.5958979024450672,1.100831199234085,-0.14937863433685733,0.6520378620365145,-1.0944397271185218,0.985690311709989,-0.3341840783466446,-0.10327192818033508,-0.560108160909336,-0.7945903219221411,-0.5115353044962946,-1.336608563805936,-0.8269720796537161,0.7270863916497696,0.8803971507837892,0.9203281936499336,0.14986732806615438,1.8544342322829306,0.21976122577137933,-1.0527627108409734,0.3656386604416438,0.8213094082162196,0.43443871930712946,-0.26526814911349894,-0.3380037493527416,0.5735332197812324,1.3871575361792086,1.0922904396506177,-0.11412915152196094,0.6352748484195324,-0.8048475672418259,0.2781940723923525,0.40567653174586693,-0.5844687242533616,-0.6495232430736247,-0.13352480037773337,-0.0020987999540812113,0.725999551059855,0.620060427060798,-0.3102123149546763,-0.20933876314300454,0.6028210905049143,-0.24506510012618074,0.4226387075702713,0.482642459908973,0.44149973345094207,0.3424432918485286,-0.8275686098300291,-0.04524970737156107
1948-03-05,0.26026977010305846,0.09773133479790815,0.20836538729797835,0.47648620788156715,-0.642032997962181,-0.02775133908467515,1.325068440484771,0.8013262123373223,0.5491545863262053,-1.722613903241539,0.3644111567827375,-0.33732729033817704,1.460766021394767,1.0034759696401232,0.8172082915135654,-1.3450629613545295,0.848647693718333,-0.5950979721986902,-0.6359150352934027,-1.7163226995671688,-0.7526605697653804,-0.054369978444543894,-0.4474118555241113,-1.472729527920129,-0.0007722100848963473,0.9673607327974983,0.05400897173804366,0.5904114179612796,0.4883895353398909,-0.1863300611025511,-0.24034514235889187,-0.19018316546949388,0.20929290078362697,0.38288675314704207,0.39293412456843796,0.3854433137282416,0.164423852586327,1.6186834291112608,0.03912889757887701,0.2992275074752545,0.7098834202085355,-0.4322245297458772,0.256922132247048,-0.5056074528841098,-1.245420826084801,-0.683978721306686,-0.8328069699736064,-0.7993760576559573,1.074495609235514,0.24569498834394451,-0.9131638614038471,-0.5272572905716121,-0.0011935056803243757,0.10862459394341416,0.23149457369802257,0.500997752365118,-0.03822052454720965,-0.16821250908259172,0.3545784096452594,0.10798354113881135
