source,mediator,target,lag,mce,mce_max_abs
54,12,28,4,-8.952127122397163e-05,8.952127122397163e-05
54,12,29,4,0.00012230469702471028,0.00012230469702471028
54,12,30,4,2.6714915483090542e-05,2.6714915483090542e-05
54,12,32,4,-7.324576053745289e-05,7.324576053745289e-05
54,12,34,4,-6.168557854579126e-05,6.168557854579126e-05
54,12,35,4,-0.00020603063740783772,0.00020603063740783772
54,12,37,4,-0.0002387083310246979,0.0002387083310246979
54,12,38,4,-0.00033054245621666825,0.00033054245621666825
54,12,39,3,-0.0006775917930065233,0.0006775917930065233
54,12,40,4,0.0002504990267915945,0.0002504990267915945
54,12,41,4,-5.8253679593165894e-05,5.8253679593165894e-05
54,12,42,3,-0.000664151379036991,0.000664151379036991
54,12,43,4,3.433653746711101e-05,3.433653746711101e-05
54,12,44,4,-0.00018600138880437746,0.00018600138880437746
54,12,46,4,-3.805902015243702e-06,3.805902015243702e-06
54,12,47,4,4.13692536797251e-05,4.13692536797251e-05
54,12,48,4,-9.576706281190679e-05,9.576706281190679e-05
54,12,49,4,0.00019904015868330363,0.00019904015868330363
54,12,50,4,-0.00015607911501715373,0.00015607911501715373
54,12,52,4,8.80353772991253e-05,8.80353772991253e-05
54,12,56,4,6.39997811923708e-05,6.39997811923708e-05
54,12,57,3,0.000849738013723329,0.000849738013723329
54,12,58,4,0.00012331170661825097,0.00012331170661825097
54,12,59,4,4.7614904473520354e-05,4.7614904473520354e-05
55,12,0,3,-0.0007758306586220266,0.0007758306586220266
55,12,1,4,8.846189098781279e-05,8.846189098781279e-05
55,12,2,4,-6.424972076236532e-05,6.424972076236532e-05
55,12,3,4,-4.4217843186786926e-05,4.4217843186786926e-05
55,12,4,4,-0.00019509479099748261,0.00019509479099748261
55,12,5,4,-0.00013048549947484306,0.00013048549947484306
55,12,7,3,0.0010401014247734125,0.0010401014247734125
55,12,8,4,0.0002950044668208751,0.0002950044668208751
55,12,9,4,-1.6579820061275036e-05,1.6579820061275036e-05
55,12,10,4,4.6464711969156774e-05,4.6464711969156774e-05
55,12,11,3,-0.001573470403386238,0.001573470403386238
55,12,13,4,8.34824300168617e-05,8.34824300168617e-05
55,12,14,4,-7.020737648284585e-05,7.020737648284585e-05
55,12,15,4,3.6165683938588385e-05,3.6165683938588385e-05
55,12,16,4,-0.00014669446849376998,0.00014669446849376998
55,12,17,4,1.7930627405130656e-05,1.7930627405130656e-05
55,12,18,4,-7.755414155823613e-05,7.755414155823613e-05
55,12,19,3,-0.0008120258741931251,0.0008120258741931251
55,12,20,4,0.00012058846581883102,0.00012058846581883102
55,12,21,4,-0.00018525741781262248,0.00018525741781262248
55,12,22,4,0.00040108769824210265,0.00040108769824210265
55,12,23,3,-0.0014416175033439421,0.0014416175033439421
55,12,24,4,0.00017649736261385503,0.00017649736261385503
55,12,25,4,-0.00022769220020796462,0.00022769220020796462
55,12,27,4,4.2650336588563424e-05,4.2650336588563424e-05
55,12,28,4,-0.00010673617902458646,0.00010673617902458646
55,12,29,4,0.00014582384564799673,0.00014582384564799673
55,12,30,4,3.1852183985365753e-05,3.1852183985365753e-05
55,12,32,4,-8.733089357006174e-05,8.733089357006174e-05
55,12,34,4,-7.3547692798351e-05,7.3547692798351e-05
55,12,35,4,-0.0002456502538250734,0.0002456502538250734
55,12,37,4,-0.0002846118560042207,0.0002846118560042207
55,12,38,4,-0.00039410564997116246,0.00039410564997116246
55,12,39,3,-0.0008078924476283139,0.0008078924476283139
55,12,40,4,0.0002986698982660532,0.0002986698982660532
55,12,41,4,-6.945584092903166e-05,6.945584092903166e-05
55,12,42,3,-0.0007918674469552644,0.0007918674469552644
55,12,43,4,4.09394410966768e-05,4.09394410966768e-05
55,12,44,4,-0.00022176938802147966,0.00022176938802147966
55,12,46,4,-4.5377755844497325e-06,4.5377755844497325e-06
55,12,47,4,4.93245460715698e-05,4.93245460715698e-05
55,12,48,4,-0.00011418303405652357,0.00011418303405652357
55,12,49,4,0.0002373155085918094,0.0002373155085918094
55,12,50,4,-0.0001860930719000834,0.0001860930719000834
55,12,52,4,0.00010496454824001581,0.00010496454824001581
55,12,54,3,0.0016260609688797632,0.0016260609688797632
55,12,56,4,7.630691576968849e-05,7.630691576968849e-05
55,12,57,3,0.0010131423237931016,0.0010131423237931016
55,12,58,4,0.00014702450281903895,0.00014702450281903895
55,12,59,4,5.677123323471339e-05,5.677123323471339e-05
56,12,0,4,0.0012194201378611259,0.0012194201378611259
56,12,1,4,-6.444341880447457e-05,6.444341880447457e-05
56,12,2,4,4.6805145322183564e-05,4.6805145322183564e-05
56,12,3,4,3.221216452979972e-05,3.221216452979972e-05
56,12,4,4,0.00014212419814261515,0.00014212419814261515
56,12,5,4,9.505710986583947e-05,9.505710986583947e-05
56,12,7,4,-0.0015765696744733985,0.0015765696744733985
56,12,8,4,-0.0002149071898897969,0.0002149071898897969
56,12,9,4,1.2078198600329326e-05,1.2078198600329326e-05
56,12,10,4,-3.38489812915046e-05,3.38489812915046e-05
56,12,11,4,0.002152189526623687,0.002152189526623687
56,12,13,4,-6.081594164805866e-05,6.081594164805866e-05
56,12,14,4,5.1145225535263045e-05,5.1145225535263045e-05
56,12,15,4,-2.6346263802181497e-05,2.6346263802181497e-05
56,12,16,4,0.00010686514796237265,0.00010686514796237265
56,12,17,4,-1.3062245430126625e-05,1.3062245430126625e-05
56,12,18,4,5.649725513043151e-05,5.649725513043151e-05
56,12,19,4,0.0011977605660942394,0.0011977605660942394
56,12,20,4,-8.784724042155793e-05,8.784724042155793e-05
56,12,21,4,0.0001349577906307603,0.0001349577906307603
56,12,22,4,-0.000292187542302251,0.000292187542302251
56,12,23,4,0.001969817212669654,0.001969817212669654
56,12,24,4,-0.00012857619625581893,0.00012857619625581893
56,12,25,4,0.00016587101691660302,0.00016587101691660302
56,12,27,4,-3.107025491131841e-05,3.107025491131841e-05
56,12,28,4,7.775601685270674e-05,7.775601685270674e-05
56,12,29,4,-0.00010623090973792984,0.00010623090973792984
56,12,30,4,-2.3203931201164858e-05,2.3203931201164858e-05
56,12,32,4,6.361950085014521e-05,6.361950085014521e-05
56,12,34,4,5.357860561402625e-05,5.357860561402625e-05
56,12,35,4,0.00017895324201079674,0.00017895324201079674
56,12,37,4,0.0002073362984714596,0.0002073362984714596
56,12,38,4,0.0002871012044926829,0.0002871012044926829
56,12,39,4,0.001102799555228805,0.001102799555228805
