alpha,L,q1_noise_std,tm_ei_mean,tm_ei_std,tm_syn_mean,tm_syn_std,tm_single_q2_mean,tm_single_q2_std,tm_single_q3_mean,tm_single_q3_std,tm_syn_ratio,tm_single_q2_ratio,tm_single_q3_ratio
0.0,2.0,0.05,2.4474236499638193,0.007527721234667948,0.00043715905690911144,0.0008662541141127626,2.4469346783516923,0.007008999552566593,5.181255521757594e-05,7.428931475882529e-05,0.00017862009992245274,0.9998002096563322,2.117024374523058e-05
0.2,2.0,0.05,2.2293652622940483,0.010629331937582484,0.46892142536069786,0.017433571479397666,1.760305629432394,0.012761121596665646,0.0001382075009567376,0.00026853243313300406,0.21033853594640256,0.7895994699500317,6.199410356583745e-05
0.4,2.0,0.05,1.9993706935988877,0.01659056594842952,0.9884541990310776,0.014176706498879149,1.010805299311062,0.012583588776721015,0.00011119525674786404,0.00022239051349572808,0.49438265860136715,0.5055617262707809,5.561512785190996e-05
0.6,2.0,0.05,1.7792753265367858,0.014320996205555955,1.336125711549492,0.01815005099544824,0.44298428992028704,0.006488917868180961,0.00016532506700675466,0.0003306501340135093,0.7509381440983345,0.24896893882214385,9.291707952166481e-05
0.8,2.0,0.05,1.7156633634325265,0.012279757508270418,1.6188344508037151,0.01013681434927939,0.09665227031873778,0.006230934581968479,0.00017664231007364568,0.0003329073820957893,0.9435618229702791,0.05633521842266635,0.00010295860705461328
1.0,2.0,0.05,1.8130232505676038,0.014520687832716773,1.8126668799509442,0.014603997439855078,5.726762957613517e-05,0.00011000178625114647,0.0002991029870834034,0.0004543212566975988,0.9998034384740803,3.15868147626934e-05,0.00016497471115704837
