source_region,module,ctx-lh-caudalanteriorcingulate,ctx-lh-frontalpole,ctx-lh-fusiform,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-middletemporal,ctx-lh-posteriorcingulate,ctx-lh-rostralanteriorcingulate,ctx-lh-superiortemporal,ctx-rh-caudalanteriorcingulate,ctx-rh-frontalpole,ctx-rh-fusiform,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-middletemporal,ctx-rh-posteriorcingulate,ctx-rh-rostralanteriorcingulate,ctx-rh-superiortemporal,ctx-lh-paracentral,ctx-lh-postcentral,ctx-lh-precentral,ctx-lh-transversetemporal,ctx-rh-paracentral,ctx-rh-postcentral,ctx-rh-precentral,ctx-rh-transversetemporal,ctx-lh-cuneus,ctx-lh-lateraloccipital,ctx-lh-lingual,ctx-lh-pericalcarine,ctx-lh-precuneus,ctx-rh-cuneus,ctx-rh-lateraloccipital,ctx-rh-lingual,ctx-rh-pericalcarine,ctx-rh-precuneus,ctx-lh-bankssts,ctx-lh-inferiorparietal,ctx-lh-superiorparietal,ctx-lh-supramarginal,ctx-rh-bankssts,ctx-rh-inferiorparietal,ctx-rh-superiorparietal,ctx-rh-supramarginal,ctx-lh-caudalmiddlefrontal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-rh-caudalmiddlefrontal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-lh-entorhinal,ctx-lh-insula,ctx-lh-lateralorbitofrontal,ctx-lh-medialorbitofrontal,ctx-lh-parahippocampal,ctx-lh-temporalpole,ctx-rh-entorhinal,ctx-rh-insula,ctx-rh-lateralorbitofrontal,ctx-rh-medialorbitofrontal,ctx-rh-parahippocampal,ctx-rh-temporalpole,Brain-Stem,Left-Accumbens-area,Left-Amygdala,Left-Caudate,Left-Hippocampus,Left-Pallidum,Left-Putamen,Left-Thalamus-Proper,Right-Accumbens-area,Right-Amygdala,Right-Caudate,Right-Hippocampus,Right-Pallidum,Right-Putamen,Right-Thalamus-Proper
ctx-rh-frontalpole,DMN,0.00011773344702315708,0.0005451143249903422,0.00022783752742549493,0.0003079999922399646,0.0005634099292348888,2.043964701753303e-05,1.0278018454545642e-05,0.0002922545868969152,3.89063691576767e-06,4.803486636991454e-06,0.0,0.00017010124691685142,0.003971853458890933,0.00015827091334420863,4.907621784983828e-05,0.0005016788377712853,0.00019206876804906084,7.972621625145835e-05,2.261679186549337e-05,7.059730967528656e-05,0.0010965712592159837,1.8057505652487116e-05,6.028982891735769e-06,0.0001656062654870936,0.0016246973769231286,7.93768755329893e-06,0.0072124615824518765,0.006114303592905879,0.0017580080608945376,2.6486323900900543e-06,1.7521654477557595e-05,0.0003539981863467208,0.0017076392350703238,0.0015166660067232108,0.0012573345981622037,0.0001907044724740431,0.0005471567041581867,0.0001501316646346902,2.0568937413223153e-05,1.4870606049869156e-05,9.270343457628144e-07,0.0001107715970147905,4.959421251500653e-06,0.00014310627221619836,2.7071367797364202e-05,0.00012631510458044096,0.00020309337892606322,2.189342293995719e-05,0.0004606799952477995,0.0006403090251774311,0.0002547959807618612,0.0004318028257645209,1.6610523989665455e-05,0.000371110670488445,1.1854064306460351e-05,9.101384515035986e-05,0.0007570460647324147,0.0023269035466906398,6.737461156971426e-06,0.0004110509137490506,0.0012196860578138882,0.0018658923968003038,0.0001566778205415297,0.0002353287182906852,3.824754618245804e-05,0.0001577645457693239,0.0010126841251011987,0.00021707466162452298,0.0006799796326854789,0.0004580742770274527,5.073644797683061e-05,0.00020202511536537168,0.0003520980314985995,0.00019142334840683488,0.0034714832097962065,0.0008323359467695029,0.00012214091230668866,0.002820701908266815,0.0014570826158863748,3.1172344884815752e-06,0.0012066054411517828,0.0021569483500135348,0.0006637701034817377
ctx-rh-fusiform,DMN,0.0005813284001157434,0.0019889103183205427,8.011655624641358e-05,0.00010908262037454725,0.004432818697778928,0.002316747952465622,0.0007733805093122041,0.011195749923379125,2.566151065481319e-05,2.393065150098448e-05,0.0027342592934830726,0.0,4.430321382159685e-05,0.0011262481200299728,0.001691046817027179,0.0008364623261361865,0.009139231976511569,4.130154422269649e-05,0.002651017226563964,0.0006198256217531765,0.0014382584366584648,0.0011097880942007603,0.0030312049543389833,0.0014795061912976674,0.0014856564463761963,0.0014119634945743496,0.007479056985605173,0.007758135442454664,0.002798570275284367,0.0018734877377711975,5.640485060524802e-05,7.548034840038052e-05,0.003709971272890412,0.013998712993220634,0.0004004611938415526,0.0003338501516665538,0.004745411468771702,0.0018076520358186908,0.0016692971803096755,0.0009550476972301946,0.0015094682935900315,3.559878102008359e-05,0.001603513147505698,0.000794288130214357,0.0023801020530965496,0.0008504118590562032,7.218249160249535e-05,0.008562963127020321,9.174304439292829e-05,3.394410170851429e-05,0.006139766303288478,0.012248070930883894,0.0005076572090608292,2.576053871288317e-06,2.084582686509021e-05,0.00016682227007189026,0.00864485267812611,0.002426429551829089,0.0013431747129987654,0.0016374396523030708,0.0014220290246149145,0.0018399112558066958,0.0017346880812450186,0.0014502495391625293,0.0005362762878175114,0.006853920811289373,4.2377747937699437e-07,0.0027564046804071907,0.007957618714739859,0.0020516538974255584,0.0014823121526804039,0.013509983276268041,0.0005255587353780746,0.00018956718283551257,0.00027809817787920036,0.014465615704411742,0.002059704974921457,0.0031619326494150583,0.0004545279421662231,4.984512716201883e-05,0.00046990578807484714,0.012105753387486666,0.0489414183354564
ctx-rh-inferiortemporal,DMN,0.007053123317872175,0.004712466825222403,0.0022367548335220193,0.00011228262600587304,0.0009343432076215128,9.180350252431906e-05,0.0008083966654554866,0.003767067945983973,2.567883408226958e-05,0.013430026496346427,0.0011398171559055858,0.003319689607287877,0.0,0.006588154977248588,0.0019005959516595605,0.009288689720503574,0.0029382087555469664,0.0007357884878814353,0.0006501812324154588,0.0004054777688064432,0.000883507831029298,0.006602187273360722,0.004575538177241082,0.000335837809851999,0.004319085686114113,0.002641780577417409,0.0015517750731963392,0.009649165574968284,0.0038237695523537646,0.0008563063048664671,0.00373731629047369,0.0010422007226240067,0.0018541494195075615,0.0038887461743974594,0.002941767871363743,0.0005655646152521841,0.002092866379284577,9.112180391385042e-05,6.27456757468835e-05,0.0015269771516778668,0.0108614195719479,5.448853116771374e-09,0.0016747492444775859,0.0004038008988370066,0.00023379849854972045,8.726053728310688e-05,0.001727598855004489,0.001207280584259027,6.458177616858134e-05,0.00297272862270624,0.0006217755207201917,2.938661819802008e-05,0.006937334778592517,0.00035415191806971165,0.011381232967823717,0.01192995997896149,0.010708841212676382,0.009484281204793176,0.0032898525204584288,0.011901949194283813,0.013011676715141455,0.00018974352946999124,1.036414249407895e-06,0.00027023608795697746,0.00398002567142163,0.0030264044819296454,0.003704942678017465,0.00151974102900058,5.495461711325596e-05,1.3746687096337932e-05,0.002220103151737966,0.008061991433308829,0.00047041009647194116,0.0003754346527193884,0.003000402328055185,0.001207780569116436,0.0006813577094494897,0.01004505546233688,0.00551559908304051,0.001157285991994509,0.007866996715263402,9.971530656189434e-05,0.0003552595939634326
ctx-rh-isthmuscingulate,DMN,0.0001839666058897908,0.001386960412374241,4.0511904981467564e-05,1.485757283335484e-05,7.020677202473458e-06,0.0011228667811444709,0.0007000336044359708,3.814159349147801e-05,0.0011922406381969374,0.0006999342261146508,0.00044870202921307184,0.0009098020371165389,5.723673644160534e-06,0.0,1.222920021452013e-05,0.0005025296800946979,3.948574089087509e-05,3.7161637612041098e-06,0.00022653385106405935,0.0010295357850589242,0.00047384690274522904,1.281283285135741e-06,0.001408976004558817,0.001954853324256562,0.0001742906016200444,0.0016980355117885736,0.0005401609344986417,0.0028116983797001863,0.0003734678642469314,1.253581089872276e-08,0.0009180912875957533,0.0004018348888649701,1.689810802426462e-06,2.4452968804297303e-05,0.0027900191446786123,1.3306142087534416e-06,0.0027792917439011275,0.0008794551279311411,0.0021543553526939337,0.0005378752696172674,0.004502296515007866,0.0005296611686706388,0.00017419940190164566,0.0005794113281185364,1.872792439451887e-05,0.00022920023399229143,0.0030281992887720827,2.4621679398219964e-05,0.00014713421462686383,0.0006992274185499961,0.001039077308048839,0.0020320977051573193,7.774146384490991e-05,2.1901507495882582e-07,1.604285672363522e-05,4.533335838528361e-06,0.0015643587348565734,4.7128102437508405e-06,0.00014318974949597678,0.0013159022945316177,0.0006292495953166116,1.0230278859806797e-06,5.339812539631721e-06,0.0014328402054901584,5.265632449606246e-07,0.00040506006197203005,6.507802109407288e-05,0.0014096886863354462,0.00021474127531649078,0.0021376399708455452,0.0064636798099734025,0.001724356542123437,5.9487827568174235e-06,0.00019417104579688,0.002291407450636222,0.000634824478618503,2.7634637480727176e-08,0.0005754275635633962,0.0014769251901307389,1.9360850829423027e-05,0.0008039267186114421,0.002544187098273055,0.0030283697093142765
ctx-rh-middletemporal,DMN,0.01857114179502534,0.03048179838121779,0.009640483986233682,0.0007529636641699455,0.001579951517094236,7.255051845527684e-05,0.0025946239953697696,0.00156718339943096,0.00047952034727641383,0.0004389211638956209,0.00012632885619569544,5.748874860677094e-05,0.0004887041765499642,0.018325439133280913,0.0,0.004446447461268548,0.00042396770133818336,2.2222399634946576e-05,0.006710491470733677,9.768555813196764e-05,0.00027274685721068734,0.004264530484730761,0.002688378345996047,0.0015662693901875113,4.415998482743713e-06,1.672143001538995e-06,1.2652097039975512e-05,0.016090473468374982,0.004828073820350951,0.0063461446686933435,4.4611612278685296e-05,4.144303847834385e-06,0.014400305227539822,0.0016814400477914264,0.001469434653181313,0.018208109286294037,0.0006744508640934057,0.00010692605037044875,0.0022344031685877447,0.00173997269737453,5.114136915308043e-07,0.00845935733070917,0.002299649816799878,1.8830918375583024e-05,0.0045558134329457545,0.009537481589571404,0.04903565125636398,1.2327350533978924e-05,0.000912999707060964,0.0070136425090595676,2.8560638190267233e-06,0.01627167568289405,0.001656782441635903,0.011278298344923592,0.0008887118417568659,0.0008820059754355811,0.012717961027862715,0.000802101063533684,2.614924550025291e-06,0.002568603725005787,0.003549145196878966,0.0024070512691410717,0.000513051217568429,0.00037623606890309916,0.00023053971047267018,0.006999273234507402,0.0007767568383740682,0.0028510296142009407,0.006596372505252589,0.009270955231938204,0.0012299911732955202,0.008877588452725422,0.007735352393107178,0.00012043306186015418,0.007756846389018528,0.0012205918670425964,0.014837471473463272,0.0031946808585224676,0.0016142701519459303,0.0005235853346593494,0.0019663406073179455,0.0019404914906709595,0.0001933425983068165
ctx-rh-posteriorcingulate,DMN,0.0007591384864901408,0.0006269660732366937,1.3495175905610213e-08,0.005847424157670413,0.008013678762998341,0.0003732333731563423,0.004990277345027776,0.0010194500154497178,0.0009025095255309839,0.0002716017617885279,0.0002515635134876115,0.0009415958421404088,0.0007016881854478213,0.0005313527921243042,0.0009604482898245437,0.0,0.008800790967050904,0.00014505294239258452,0.0033626754004104954,0.0005193230587827785,0.00027588995838342874,0.0012051277877772326,0.0002106479210981599,7.36969117155915e-05,0.004206443046835128,0.0003090483185929135,0.007478262725171381,3.7919791950000503e-06,0.010627719434010018,0.017644425329791224,0.0003919387804952678,0.0017682850035028606,0.007378612342432443,1.4540052833666627e-05,0.0001590493787706269,2.3759253681948356e-05,0.0020484739385464184,0.002048166235802824,4.54389468530852e-05,0.001595307973705599,0.002118497122013068,0.0008285557074547144,4.7498829881798784e-05,0.0003602151373302645,0.0018799673511813767,0.004438259209048036,0.0005397927409664153,0.0006065164438881961,0.0011724882646254326,0.0011951771567990438,5.817042249154917e-06,0.019338442345590148,0.02302595474468448,0.0008307886001320343,0.0018134248488127877,0.003080985918686511,0.021516083380703648,9.699788707229151e-07,0.00013021579900233357,0.0011116214303918777,0.00041345497440649717,0.00011419695013904083,0.006714814775249629,0.0024432501193749996,0.0008778075628120129,0.006411440959213986,0.0006619677607375737,0.0032066835589726218,0.000899349520118156,0.0005011611485926214,0.0006111234285440956,0.0001007180583564236,0.0029584375760327727,0.004165119826760248,0.0022521900570946557,0.0018735756308789807,0.01452562605762485,0.002857120797612315,0.009223672482231817,3.8863479858972914e-05,0.003545143585196072,0.004746525241880295,0.0014794579858722053
ctx-rh-rostralanteriorcingulate,DMN,0.0002027311839149213,0.0016720189954559045,9.827545990839234e-05,0.00042561435181726835,0.001523452951940991,0.00021228371796069923,0.0008224432697164912,0.0015661706986765005,0.000465315429925673,5.311045503518853e-06,2.2551290397364218e-05,2.479099313388615e-05,3.2761735271003203e-06,0.00048202134395470344,0.0005404382287976232,0.00016140460302848517,0.0,0.0007030358024439039,1.9773192022270956e-06,2.5983942575416148e-05,0.0009601645498420172,0.0003348157365717887,0.003076024084129612,0.001278273032489428,0.00036298730035792516,3.216747350149431e-05,0.00035769108721544725,0.0033924387176106135,0.00016544147597670537,0.0010980526448750047,0.00014960105455409515,8.067605807886873e-05,0.0002547570096716241,0.00014898580877969526,0.000336792757037162,0.0004143756007095468,0.00018954879387616058,0.00041081438828581644,0.0006628177555735548,0.0003203406032418767,0.0019265911372938682,2.8135074425848106e-07,0.0002443920653144629,5.750748428990173e-06,0.0013233298459256902,4.166131620651763e-05,0.00010377438124181248,0.0014283019335856852,0.0017335028304141587,6.465779483727127e-05,5.404889826836056e-06,0.0004794673170022684,0.002178066166276415,0.0005928071361879002,0.000465861970563262,0.00018719283565231805,0.0005653839649602992,0.0005112988427587262,0.0006484203570335787,0.0016305371437897946,6.363228991414991e-07,0.00037154902576008654,0.0007657570197374831,0.0005637895605283297,0.0001583764206684547,0.0017837306440361864,8.046335482702615e-05,6.862372216735602e-05,0.0006292131000580576,9.38426586596578e-05,0.0004187707656599383,0.00013715795898572408,3.995159785925432e-05,0.0036355266403233564,3.439865089541649e-05,8.331790152849457e-05,0.0005994907737409435,0.0009594929886412797,0.0005290896339770683,9.738761369085351e-09,6.749366213336682e-05,0.0003830311027964506,1.0189770908970138e-05
ctx-rh-superiortemporal,DMN,0.00015540898112674436,0.0017350008500296192,0.0025028496937209185,0.028237128896972885,0.047156707797297207,0.00040337543091687725,0.017936713572036536,0.0006794043486963072,0.0003312302366384733,0.02484006405268963,0.0291414869440945,0.0020682984497287,0.0005624495016949432,0.0003021023870098521,0.0023221488271463874,0.010917036314063513,0.0022994622254580662,0.0,0.02518224646910464,0.0007495647799785615,0.00018253452991357045,9.807645073606811e-05,0.0014529210197850911,0.002313535485339361,0.005169881930823032,0.00014873886875949862,9.904602120333871e-05,0.012274544239803885,0.008253504867570597,0.0016270248251673376,1.663503715537557e-06,0.010325947622285206,0.0027930232830334673,0.004788478914277628,3.7613385128256753e-05,0.0031324843742847946,0.0006870125064485686,0.03931784756396285,0.01764585622830546,0.00040287204979339535,0.0029272000441521004,0.00033721378491556164,0.012638962402058543,0.0016931903103386816,0.000540514188265548,0.0008721442872520399,2.3463731235046386e-05,0.07072965339741209,0.009665769090921697,0.008027502989358976,0.0006480757059648791,3.6168668047472683e-10,0.01987349550456749,0.0011976319513093718,0.008940032980165765,0.00614191512687377,0.00243547008448852,8.434604109879728e-05,4.640324078001636e-05,0.00012226505146863974,0.029592193170132893,0.0052951432420462454,0.00037076322701248837,0.00030969418414783615,0.002526489434568212,0.016338148315615923,0.022525342811240873,6.330630047146445e-05,0.0025345839860390893,0.016568585096033133,0.0038877220434244434,0.0025164970052145175,0.003605452943670428,0.0031566524234360716,0.0005458361389389672,0.02640865806168753,0.0013431175578539583,0.00046207438211842055,0.0026268780317072714,0.0016879061403055656,0.04196795348881106,0.0009647935987346608,0.0017237283205493437
ctx-lh-paracentral,Som,0.0077108665685581565,0.0020219629187327,3.1848431768754224e-05,0.0005097299945614359,0.00028529179160820674,0.0009458720713668862,2.2182987017237387e-05,0.0016132223900784492,0.0010364422753187036,0.004683922241411334,0.0007220109892747948,0.0001709820976753803,0.004051161086756774,0.0002300960545174181,0.00018869410298198884,2.6797719014574125e-05,0.0016102974170391616,0.0007409071470420252,0.0,0.0003164335611064811,0.002586003777233194,0.007523970810037483,3.659802832220462e-05,0.0026784670194631914,0.00015469894289032567,0.0006179469408508984,6.8923501935343214e-06,0.0046177902416438665,3.4342586677398803e-06,0.003484579813987792,0.0006393415215197397,0.0006782577349762873,5.517000917008432e-05,1.5519646247438116e-05,0.00019173242385791978,0.00018882452669397194,0.00043572116964799484,0.00038971862594068334,8.444363805471988e-05,0.0028690735109199806,0.0003319576121914227,9.611887951569427e-06,0.00021036419559166742,1.372394511281424e-06,0.0005984169485323869,0.0007551317932480974,0.011500443102176468,5.711903895314212e-05,0.0007045926845710851,0.0004919684044544138,0.0004411299670695974,0.006244032499105583,0.001189688839376501,4.339120049745223e-06,0.017878607957889023,0.0025421020664073636,0.002984789271878829,0.0007167112325443491,0.00011588075111979515,0.004311175468369664,0.001840734427474448,0.009128083831157485,4.446119026523764e-10,0.0012255734773162954,0.0009031695850830826,0.000798012475725982,0.0004030927521534027,6.054727430784956e-06,0.003945389313328779,0.006586499463568113,0.00028122386174540647,6.37024297941497e-05,0.0006400124825864136,0.0001986238057470996,0.007078554741744808,0.0013002254067015198,8.711717090439107e-06,0.011017734481093612,0.0018227215464085586,0.0009866572423727934,0.0011614598512652992,2.2626996124316652e-05,0.0018917097271409198
ctx-lh-postcentral,Som,0.0006250777297210708,0.002318304854960734,0.00346745066128062,0.0012505062956021703,9.470180797885659e-05,0.005511290996884153,0.0011832663748707357,4.3323815467139614e-05,0.0025054010431464946,0.000825235947676537,0.009831530978766606,0.0056077498082376985,0.0017200816899173813,0.0006289972146552276,0.0027544430824965726,1.877187098632489e-05,0.0037869802976268226,0.002617544941355406,0.004291920892936957,0.0,0.0007109628759916301,0.003479286857903045,0.0022732113620160944,6.934175090534455e-05,0.007333519232285632,0.010197852812674525,0.005709781193820525,0.000385819042272316,0.006082438080269313,0.021941309963116943,0.002580541021659454,0.007554708050139572,0.004146072185128965,0.06471138120155315,0.009326949096673889,0.00835637750240725,0.026687140383349187,0.014678449905147503,0.003334826260256713,0.00623532051265946,7.08081106536803e-06,0.011517783757237601,0.0006621329933125831,0.01469109845134034,0.015107100809354259,0.0015757354334039692,0.0012786395447275283,0.013834433294655592,0.003045575672765532,0.00037925366965138347,0.001854598559762969,0.0009837451277887837,0.0037213205920056786,3.189702689604764e-05,0.000996527051199816,0.004068498221303386,0.0025174475620297603,0.0014668078222413643,0.00023019780876833078,0.011415691968963136,0.005112523187076796,0.005466748139173472,0.016030423058832892,0.001845836902491515,0.0025510098439742264,0.007040502779592592,0.0014253126647258418,0.0020425570359499335,0.03535565464587147,0.0002282297618386787,0.0007251027612900018,0.001323377576511544,0.0006205872396100415,0.003067348032820211,0.009862436513504946,0.0001097479155745054,0.0015149005213297405,0.003361853517288052,0.0005374559861568369,0.0023531681840047542,1.8654126610095633e-06,0.0005022855605667216,0.0005200251590158399
ctx-lh-precentral,Som,0.0002749434831118253,0.00017207460085262425,0.01022030393895669,0.0011234041077889277,0.0011779098792175952,0.012266369555073193,0.023953181152789972,0.00038465806377471437,0.00021550797630931013,0.012262158895629437,0.012290447369583669,0.00035773068829535756,0.004116653343132384,0.004924921424071594,0.005394279080889137,0.00021270922410346075,0.007782285636331871,0.001014964432141394,0.0003957999897716666,0.004090192585071516,0.0,0.010504050575078703,0.0037208797253898054,0.0013296445863859693,0.006413387827341938,0.004377256823462529,0.001982653702904116,0.0010847960981397475,0.003919752547824813,0.0030333377423374724,0.01582866212253511,0.0058923708260925824,1.3244120607716416e-06,0.000958579383944608,0.0006094066227343447,0.002975893779218155,0.00015050141122078856,0.00012124204187187855,0.00015739999673665173,0.021978590539790118,0.006706027078570521,0.016355896123921573,0.001698119004090864,0.0021152519914208745,0.0014238805161530708,0.0005193308082058457,0.013441772432586865,5.9735544147569346e-05,0.0009165226366796348,0.005751479793749257,3.5864635999125473e-07,0.00012241275604739645,0.0007681709333669027,0.003508399530084735,0.00515519339553561,0.0013735647116564504,0.0643839176728799,0.023737655729743935,0.006479230286634448,0.02394652044977532,0.04149806962743191,0.008713064617969593,0.008015206221188478,1.6553554743775512e-05,0.0038580134064262806,0.00090385518317449,0.010478849139562589,0.00392693018390153,0.013346503040900355,0.00046562504610536795,0.00908406175133709,0.0018857604944846858,0.00029934667700759157,8.780242518935107e-06,0.02995589740714273,0.0007224336694396676,0.023176371838774117,0.0054429444022976664,0.0039155868161226725,0.0061358172965065745,0.0037089317993794333,0.0016556892720177932,0.0013113978039655443
ctx-lh-transversetemporal,Som,0.00025246348946377,0.001533057540071881,0.00013958949513190132,0.0001467324000184404,0.002703821801285963,0.0008422289805950144,0.0005051572134991621,2.9050974637429002e-05,0.001525774069689286,8.606114577253785e-05,0.0008256956251923436,0.00308570922317376,0.0034228535421855777,4.232529405690764e-05,3.883312126063168e-05,0.0009067314047775807,0.015440650227881228,0.0001294325592983559,0.0010726083242284046,0.001753627977730521,0.00014348509283549347,0.0,0.0010366805679546398,0.0012045305672322756,9.96368810792548e-05,0.0005699696075608138,0.0023623395957188416,0.0005433651835113618,0.0037582496533762116,0.00200478189391837,0.0005549762944152141,0.0005121339974738742,0.003837824438023063,2.8223534171131587e-05,7.158299456838379e-05,0.0006651809517717325,0.0013564571818979036,0.0002927273814703365,0.001908034642818257,0.0011715245861262924,0.010357687310851845,0.0008722839870529209,0.00034339072712970866,0.001527034489262277,0.0017855464039154977,2.976973517419432e-07,0.00029340951650516146,0.002419790877853252,0.005349992258931857,0.00043267950365474974,0.0016500444525865624,0.00022336566199059166,0.0014114280767421414,0.0006989133530228355,0.00017579534869704568,4.91046080368565e-05,0.0022653879157220713,0.0015866906499732972,8.324912698315836e-06,1.5962000547893332e-05,1.2936469233178202e-05,0.0004299201719494739,0.00016138160191260994,0.001033551922566877,0.000997582883638834,0.004646695786691013,0.00021072486302698193,0.00235197052564172,0.0008445989390647646,0.00027539911009871325,0.0005259618992734855,0.0008495864520129572,0.0042380646186346415,0.010354280568833188,0.004278951394033269,0.003323710370535398,5.0161549207454876e-06,9.680258990392676e-05,0.0008223463532921859,0.002847623933827393,0.006359956886811823,0.002662370718661433,0.0006252944770070886
ctx-rh-paracentral,Som,0.00519292170091881,0.001370258950806006,0.00012371040287874197,0.0002272237129913116,0.005131284507746119,0.0015372810158484523,0.0015949890723414395,0.00021634272865955564,1.3163263609201892e-06,7.49497007729751e-05,0.0005376854875113811,0.000960209193941615,0.0004053738391408299,0.0012774528973393993,0.00023968789660143888,0.002767471210289961,0.011050061148451792,0.00019284366921015663,0.002161356685778592,3.2494478118301804e-05,0.0005574899815862683,0.009658007099130833,0.0,0.0006688358734723714,0.001231147556609381,0.018278684950998755,6.525145724045285e-05,0.0026351245728418174,0.0005699421370379573,0.0007153855943465476,0.003497185701002535,0.0009740980994088782,0.0004532421604109629,0.00012790808849118618,0.014400262913995158,5.149251481314801e-05,0.0012854075838586968,0.0006505276585675717,0.004056189558864113,0.0014732394889766087,0.005482040524296781,3.943141704924294e-05,0.003417139272751895,0.005635465252220158,0.00040271529603519695,0.00012616269377722784,2.320712440784583e-05,0.0007299880803182434,0.00037472501028297474,0.007791620717924312,0.001110092098160815,0.0005461316460131775,0.009681673074952333,1.835675832601205e-06,0.0005514686338937988,4.085342488438571e-06,0.0009794804969378262,0.00011357463868752413,0.003297170713766285,0.0022789849179477174,0.0022291428075163424,0.0007591145388929126,0.00965890846229933,0.0009935895820283932,0.005536312749750887,0.00023676436080382002,0.012912738725505198,0.0005142381203778647,0.004807386590040115,0.021215807844971728,0.009473195649549642,0.00031374353891011874,0.002804088995444567,0.01170349082195373,0.000738738463119148,0.004715541223674956,0.014072376830334113,0.00041218088283290596,0.0006172301191542277,4.613587029553948e-05,0.002030312988111121,0.010624995832645655,0.002874245692689272
ctx-rh-postcentral,Som,5.014987968693558e-05,0.000570088628977431,0.0024286992896521147,1.2509661641540902e-06,0.013386653291573408,0.002773855400687692,0.0002690585897176259,0.00022628181381344897,0.004937539238779008,0.0007480258510386034,0.0002529313130684067,0.019034500199629295,0.0010685715508750233,2.938632505847691e-06,0.001391228100233058,0.022099857983346318,0.021105069228738407,0.007771530093950681,0.005379673031743101,0.013601111818764158,0.0003065477125852197,0.0008994355035493585,0.0005038978004750933,0.0,0.025438472393570295,0.0446351226057736,0.004125134625064237,0.006461116583544029,0.0001227773775977033,0.0010694575558605633,0.0049754472470951395,0.0010664353141473706,0.0009429861838053652,0.00390005439442866,0.010559692943382132,0.00012512765391825223,1.7397702524494222e-05,0.007174668242689296,0.03659673256836648,0.005911557731130516,0.006459019302096318,0.00104257231555764,0.0003722425848799593,0.021665829543356028,0.011387507687832005,0.001929845007833486,0.0002575920782463425,0.004517940537389015,0.004243077216016859,0.0009496686845340499,0.0001523102384703273,0.0065853791560536125,0.0023086048459011123,0.0008595369655816352,0.00026407653414720593,0.008220737832798412,0.0015310132328454653,0.002183152704945867,0.006937664423548776,0.00019710042014175168,0.003714959295209229,0.0020031348320766343,0.06354486861507067,0.0012006470899722371,0.0012698492394841831,0.0006235903992782242,0.03168718989522907,0.002317553385134139,0.014497058354042008,0.007074415509317095,6.675391112303039e-05,8.695356143033264e-05,0.009941883254494936,0.0002651151142544399,8.506355628267964e-05,0.0031393548780076557,0.007810507115902548,0.0011082351917237328,0.0017440136468199537,0.0032961493938999794,0.000991348030910856,0.0005836542625422475,0.005633702468077475
ctx-rh-precentral,Som,0.005536088429497703,0.02842640757676727,0.0009262075283737664,0.00342653414350274,1.1522673445277116e-05,0.004031468974495806,0.000527776015810982,0.004446331811781714,0.0026682432665425023,1.869059070016457e-05,0.001704763879572754,0.016103838645240568,0.005249167495139666,0.002471943624715304,0.00027313385592514646,0.02578299591745746,0.01696693947832298,0.002024665439437265,0.013206182628078513,0.0007588358329037458,0.0010584424304246106,0.0624218976718288,0.004001018665993547,0.0322102513210631,0.0,0.022611623385655418,0.007631850671619217,0.00507910936544524,0.001094630857669153,4.533008170053598e-06,0.017697499551078025,0.0014029438765857704,0.005872315746109492,0.02103117163535772,0.0023738442960978836,0.006154637374120265,6.290629166736213e-06,0.009105918382863879,0.0022096319670227467,1.967458086230843e-05,0.0004269060295949539,1.3106459319990845e-05,0.0029108685902302345,0.013350604336973037,0.010136141245334114,0.002354452162347762,0.010678587210838048,0.0006119142315021392,0.00985492268794499,9.856449639831191e-05,0.003283344113244932,0.01661397801413239,0.011371232167846444,0.003798696657827647,0.03446952231443779,0.0021177248629819247,2.38556908621503e-06,0.0007539640649928022,0.003944926250792341,0.041169312855053174,0.004949128309031768,0.0007218038875899254,0.0011815352857873366,0.0008499260934270919,0.01674446733749682,0.007623661754754402,0.002612848563527038,0.0005032756088796619,0.00010387999659784869,0.002270501406133259,5.19648730603153e-05,0.0019845603035918884,0.002302586000459049,0.010959843524615348,8.961394440491508e-05,0.02134065460033244,0.016019823073349322,0.007455307738280805,0.008926457722746002,0.00610131450287077,0.014106186375737753,0.0017651454733605245,0.0033415675248804127
