region_index,region,target_burden,ace,acs,amce,direct_out_strength,direct_in_strength,ace_rank,acs_rank,amce_rank,requested_g,actual_g,tau,sample_count,whole_system_phi_eid,target_burden_sum,mean_rate_hz,stabilization_start_s,runge_path_scale_factor,runge_path_spectral_radius,runge_path_alpha,runge_path_max_length
36,Left-Putamen,0.34391968137600326,0.0008027266549476932,0.004341338476804905,2.8989882481816736e-06,0.05422137094891035,0.2966379014278526,70,19,70,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
73,ctx-rh-parsorbitalis,0.3259744650031293,0.0007771274241892053,0.00383595682256125,2.4490500989390127e-06,0.05390965666981132,0.25853979150231304,72,31,79,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
49,ctx-rh-middletemporal,0.6447411406713434,0.007268050414385559,0.002865261067453828,1.7367359348284813e-05,0.4807917257886034,0.1958632477403149,3,43,1,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
53,ctx-rh-transversetemporal,0.6325722028915697,0.002944322890214914,0.002928079111620219,7.159923610436301e-06,0.19949053997533475,0.19905870874846576,37,42,32,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
62,ctx-rh-rostralanteriorcingulate,0.6178377474107423,0.0018314996883379406,0.004256185144641694,6.481550842605768e-06,0.12312460316104376,0.29064423141416745,48,15,37,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
9,ctx-lh-parahippocampal,0.6172485658060896,0.002301025160402468,0.003594761906640212,6.929485619359086e-06,0.15700666460903784,0.24742528052302684,42,34,34,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
8,ctx-lh-middletemporal,0.6107485801543118,0.0063665900552593475,0.002567964797941505,1.3661166458815067e-05,0.4292485614043948,0.17579794165660598,8,54,3,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
13,ctx-lh-inferiorparietal,0.6106083852051174,0.002423504177254974,0.003462392096215718,7.062043240066404e-06,0.16580628681553491,0.23891844735755102,41,35,33,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
51,ctx-rh-superiortemporal,0.6073079584982247,0.006476694396469468,0.0023717565108354543,1.2606221761470523e-05,0.41652882805405894,0.15998578220286297,6,60,5,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
72,ctx-rh-medialorbitofrontal,0.6047908567265623,0.0013577494684862182,0.004979263567239984,5.607958516691433e-06,0.08947479380066238,0.34019144284284075,59,2,43,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
17,ctx-lh-supramarginal,0.6023679919755907,0.004472176985489654,0.0019887754703006616,7.366016755413016e-06,0.30048086786314626,0.13513923230319155,28,68,30,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
26,ctx-lh-parstriangularis,0.6020376050332038,0.004626839026869939,0.0021682689596908547,8.189323595043689e-06,0.3233544243896876,0.1450771693624076,26,64,24,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
6,ctx-lh-fusiform,0.5977171372957193,0.0053753821265481744,0.0024489553368910117,1.1041777257037662e-05,0.35673597515181427,0.167748803393176,16,58,8,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
48,ctx-rh-inferiortemporal,0.5877479597458327,0.003098581590724834,0.002802871138146684,7.183655612397292e-06,0.20750113829775815,0.1898807636891401,35,46,31,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
63,ctx-rh-paracentral,0.5784583139777166,0.0052614914131693885,0.002931925219875846,1.2827262203620252e-05,0.3563750890187341,0.19902196554714077,19,41,4,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
3,ctx-lh-pericalcarine,0.5693158673959027,0.0014735554585680556,0.0037879117015626163,4.6258325245616875e-06,0.09799611926330816,0.25835789247783236,56,28,56,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
12,ctx-lh-transversetemporal,0.5641893669549424,0.004720952122329863,0.0026536252817761694,1.0543835640509137e-05,0.3272412272762129,0.18254667250172202,25,52,10,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
2,ctx-lh-lingual,0.5624487512438572,0.0020687568270238415,0.004531055134811815,7.78735520048883e-06,0.1368877982028094,0.3097862277875993,46,9,26,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
25,ctx-lh-parsopercularis,0.5605484891815397,0.004833240125179042,0.0019718971073950067,7.848989416575371e-06,0.3418969180400324,0.13310106483268283,23,69,25,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
23,ctx-lh-caudalmiddlefrontal,0.5603958537219202,0.005482800754147737,0.0024692531501924043,1.1202755746525894e-05,0.377970626601026,0.16734412197663442,15,56,7,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
4,ctx-lh-bankssts,0.550715533875409,0.002472594464191926,0.003602805342981264,7.369405217842913e-06,0.1631785327011727,0.24455419344633073,40,33,29,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
67,ctx-rh-parstriangularis,0.5502031506842093,0.004392771914310517,0.0026711014812713023,9.748701021708084e-06,0.29998610601295905,0.1818180291881143,29,49,15,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
68,ctx-rh-precentral,0.5487231479774338,0.006699181845227423,0.001356780735304931,7.4801456264143625e-06,0.43711393260942266,0.09152844766101584,5,80,28,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
10,ctx-lh-superiortemporal,0.5484962755550697,0.006111680023828576,0.0019489107497245933,9.775167899019376e-06,0.40854625592297394,0.13119746019023834,11,70,14,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
61,ctx-rh-posteriorcingulate,0.5475976157713558,0.0015067430533862287,0.0044142309741462965,5.53829179717921e-06,0.10065984551039554,0.3005559012033411,55,12,44,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
54,ctx-rh-inferiorparietal,0.5457663608260521,0.004783125903675887,0.002260547453649672,9.016046937536741e-06,0.33224010215570143,0.15411646828954792,24,62,20,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
37,Left-Hippocampus,0.536576010966848,0.005226120647503739,0.0023960622901477557,1.0211388624774626e-05,0.35953197475942733,0.16020845281630278,20,59,12,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
59,ctx-rh-caudalanteriorcingulate,0.5331331717205837,0.0038452247816656393,0.0029466713858686488,9.390274936015767e-06,0.26451184810840433,0.19999726995352066,31,39,16,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
55,ctx-rh-postcentral,0.5313061958395001,0.005694895535122864,0.0019406585254947355,9.107101909866189e-06,0.38332794841605683,0.1312240253700008,13,71,18,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
74,ctx-rh-insula,0.5259188013081391,0.006018666413993674,0.0022194080989897287,1.0975653289250417e-05,0.41599517860053176,0.1492608665890045,12,63,9,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
57,ctx-rh-superiorparietal,0.52333654896989,0.004382123088676132,0.0021039821605699873,7.61487104959622e-06,0.3056136941872634,0.14230941525058416,30,65,27,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
33,ctx-lh-insula,0.5207308658968492,0.007464311123624375,0.0016218177276124321,9.892690369428059e-06,0.5213334289165733,0.10858623204924686,2,79,13,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
30,ctx-lh-lateralorbitofrontal,0.5193732019005329,0.005487766933794563,0.0017811175959297197,8.200057456549846e-06,0.3820082138378965,0.12229111120055564,14,74,23,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
40,Left-Amygdala,0.5180304219954139,0.006400642054095822,0.0017099507292501369,9.018439200103897e-06,0.43550641181796573,0.11544525221463756,7,76,19,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
11,ctx-lh-temporalpole,0.5171480596514326,0.003611857297176195,0.002082086669944708,6.1814151090916425e-06,0.24254973912722524,0.1405518790810775,33,67,39,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
64,ctx-rh-caudalmiddlefrontal,0.5136401053753937,0.006171434962450704,0.0016999034795312225,8.56482851526339e-06,0.4389206916427848,0.11355989045230977,10,77,21,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
66,ctx-rh-parsopercularis,0.511597888435685,0.00251565873135691,0.0028253586467238776,5.9568816245186306e-06,0.16924694092630518,0.19381242344398544,39,45,41,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
27,ctx-lh-precentral,0.5103320343898095,0.006942051252247507,0.0018128756728074337,1.0452120790495244e-05,0.47358879438959905,0.12346786567452782,4,73,11,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
44,ctx-rh-pericalcarine,0.5063286360109411,0.0019197664719753835,0.004278454467437438,6.83727974978083e-06,0.12912577040080378,0.29255727373833434,47,14,36,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
41,ctx-rh-cuneus,0.503505553685959,0.0014004391952963842,0.0029456928081673175,3.456474464845707e-06,0.09242664008786594,0.202379396618751,58,40,68,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
73,ctx-rh-parsorbitalis,0.49785266397908184,0.0014675549989512865,0.004080691750913011,5.01487908259722e-06,0.09716276580632238,0.27974504250999843,57,22,47,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
5,ctx-lh-entorhinal,0.4919449693518203,0.0021763941461332317,0.0025956090571607033,4.689652259239581e-06,0.14480432996067882,0.17702679781135677,44,53,54,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
47,ctx-rh-fusiform,0.4902600448171269,0.003768930677505366,0.0027635554643195533,8.4205152071661e-06,0.24999287654239338,0.18331698147579067,32,48,22,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
24,ctx-lh-frontalpole,0.48889516338886374,0.0012029156958426894,0.005115395989735895,5.010686865749109e-06,0.08170670050409165,0.34222225537794504,66,1,48,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
42,ctx-rh-lateraloccipital,0.4862698064411515,0.0015564546081954366,0.004172012485981703,5.4234547375681265e-06,0.10467749283929721,0.2863852358204253,54,19,46,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
29,ctx-lh-superiorfrontal,0.48222547703848817,0.005322229161317309,0.0020901783264645275,9.169025950685958e-06,0.3574159208824212,0.14110579611225746,18,66,17,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
46,ctx-rh-entorhinal,0.47771366955500777,0.0013145056587871625,0.003978776680203603,4.422593507495001e-06,0.0882068499180303,0.27550153926736476,62,24,59,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
31,ctx-lh-medialorbitofrontal,0.46615139705690906,0.0017989699671384742,0.0038126614447180243,5.651857513025142e-06,0.12110790859582735,0.2588839887439469,49,27,42,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
58,ctx-rh-supramarginal,0.4641319411804036,0.007800730876617271,0.0023161653294849747,1.4936232686272105e-05,0.5357178821119505,0.15660011417534536,1,61,2,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
28,ctx-lh-rostralmiddlefrontal,0.46009816676514537,0.005108106986110835,0.0011833388600535446,4.946724071999702e-06,0.34885456863948283,0.07970364558401308,21,83,49,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
32,ctx-lh-parsorbitalis,0.4593259487203701,0.0012447375700563108,0.0040931471767349775,4.223826285337013e-06,0.08306544544837245,0.27887734655034685,63,21,62,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
78,Right-Hippocampus,0.4565925015945861,0.004892030335761748,0.0017447378779992687,6.846461713895955e-06,0.3359792187638497,0.11461249800465081,22,75,35,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
21,ctx-lh-rostralanteriorcingulate,0.452188815693712,0.0007705916178763456,0.004775129494112618,3.048730511640816e-06,0.05236059906120971,0.3263705482745792,76,4,73,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
71,ctx-rh-lateralorbitofrontal,0.4511360151500917,0.0027387974862943232,0.0026648643555872357,6.111196484039551e-06,0.18570279735360357,0.18275853245377058,38,50,40,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
16,ctx-lh-superiorparietal,0.4511242882440236,0.001701909087470437,0.003888745168403714,5.49920861849567e-06,0.12004306101919668,0.2646966452164855,51,25,45,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
60,ctx-rh-isthmuscingulate,0.44841270826192425,0.002099611622742038,0.0024617498287098625,4.23630092657965e-06,0.1400751060276206,0.16597944431209177,45,57,61,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
18,ctx-lh-caudalanteriorcingulate,0.44595790323201345,0.0022444786426396666,0.0025327895539375964,4.728866931348167e-06,0.15428901203466328,0.17271181532702468,43,55,51,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
14,ctx-lh-postcentral,0.445116974203562,0.005323438839496679,0.0026637925813463802,1.1716258077166824e-05,0.36621234017951215,0.18006566111757122,17,51,6,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
76,Right-Pallidum,0.44421461755335406,0.0010200267407858268,0.004521096708759625,3.893360135850411e-06,0.06790911008688831,0.31376973727746627,69,10,64,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
7,ctx-lh-inferiortemporal,0.44156582991139703,0.006211684726086556,0.0012389726137866132,6.335377023647584e-06,0.43357567354845106,0.08340358341432624,9,82,38,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
45,ctx-rh-bankssts,0.43715768494676294,0.000804680751082962,0.0046985220519479955,3.2123891695626327e-06,0.05403749300599638,0.3273258128864452,74,6,70,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
0,ctx-lh-cuneus,0.4340696224358298,0.0007748489087976839,0.00444810309663117,2.8803147190348773e-06,0.05244196241026376,0.30502442878515096,75,11,74,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
38,Left-Caudate,0.43380370555165465,0.001350381488157258,0.004171010724616082,4.638693464973088e-06,0.09304429865868064,0.28286534596183327,60,20,55,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
65,ctx-rh-frontalpole,0.4329478911455363,0.0006129670936501138,0.004873824680466931,2.485372518638569e-06,0.04232154378497008,0.33200313008423626,82,3,80,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
50,ctx-rh-parahippocampal,0.4307662974234882,0.0006625963037479605,0.004199554220710184,2.2651281665952833e-06,0.045360415707630074,0.28062018535111016,81,18,81,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
79,Right-Caudate,0.42744583262200414,0.0007215513128096866,0.004638578195233959,2.821021904455098e-06,0.04896448161750938,0.32078961653717425,79,7,75,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
82,Brain-Stem,0.42495871854315154,0.0005750738227359084,0.0047078211898199974,2.2067556699675075e-06,0.03958935232790785,0.3146353991888373,83,5,82,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
70,ctx-rh-superiorfrontal,0.42419439401581216,0.004528864784096843,0.001259349860845898,4.704668750403237e-06,0.3102833922555464,0.08510178991159255,27,81,53,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
35,Left-Pallidum,0.42358391780649873,0.0008942226962911828,0.004535172747959805,3.34599151978355e-06,0.061224544093718074,0.3066052892017035,73,8,69,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
56,ctx-rh-precuneus,0.42275963795313687,0.003158995827299835,0.0016838364171049517,4.300532410052122e-06,0.21129329706077718,0.111830485360791,34,78,60,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
77,Right-Putamen,0.42194870539372503,0.0009875396398337406,0.004219105104872036,3.4828782314595442e-06,0.06642440808305472,0.28940220608941375,71,17,66,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
80,Right-Accumbens-area,0.421028922681887,0.0010042106210673572,0.003737428393634438,3.132260029323847e-06,0.06573126190236919,0.2558413559995719,70,31,72,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
43,ctx-rh-lingual,0.41961994598304453,0.0017065954851921189,0.002832341881423701,4.002997200453922e-06,0.12021927202043414,0.1919003369051923,50,44,63,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
36,Left-Putamen,0.41815983985127564,0.0007268974066105291,0.004414182149149204,2.6319962869164094e-06,0.049969059289102245,0.29766312745047446,78,13,77,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
19,ctx-lh-isthmuscingulate,0.4173056921592585,0.0012211989407630507,0.0027833089657733068,2.762606794711759e-06,0.08213739021506514,0.1858853176197661,64,47,76,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
1,ctx-lh-lateraloccipital,0.40608618129665053,0.0012084089026724062,0.0038802025163486515,3.872665730143231e-06,0.07877407086768878,0.26322613226412983,65,26,65,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
34,Left-Thalamus-Proper,0.4034500814109777,0.0009105373675402916,0.0034301189990795437,2.5288280061075105e-06,0.06048110974807386,0.228900678174179,72,36,78,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
69,ctx-rh-rostralmiddlefrontal,0.4019152355616007,0.0030413920290556147,0.0018447220397484919,4.602175589777146e-06,0.20088622183651722,0.12420339552587731,36,72,57,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
22,ctx-lh-paracentral,0.40028096834316484,0.0016555819007506131,0.0033051555179719992,4.523474624168975e-06,0.11290382499536783,0.22389741312894748,52,37,58,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
52,ctx-rh-temporalpole,0.38779415143478174,0.0006654526954044971,0.003773835173374442,2.07595407649833e-06,0.04433264668967825,0.2561476376050459,80,29,83,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
81,Right-Amygdala,0.37961079070513115,0.0011267718555923267,0.0037702013923423066,3.480106968308875e-06,0.07616495134253772,0.25414130181710154,68,30,67,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
75,Right-Thalamus-Proper,0.37909299504820276,0.0013312606941243807,0.00424749544536454,4.72338180899665e-06,0.09251270737030916,0.29030324657008727,61,16,52,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
39,Left-Accumbens-area,0.37770468763318804,0.0007469174896482531,0.004040083344465387,2.486282937218281e-06,0.052625652683848265,0.2725458595200276,77,23,79,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
20,ctx-lh-posteriorcingulate,0.373245700903488,0.0012000114172255325,0.0032345795819156676,3.1992939811828893e-06,0.08021001861189768,0.2194474925609051,67,38,71,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
15,ctx-lh-precuneus,0.3365502667486849,0.0016520763109459634,0.0036428394273679684,4.944977948862994e-06,0.11036282861468369,0.24512505824687922,53,32,50,1.8,1.8,1.0,399.0,16.15400908648118,40.830203124464674,6.688387598554197,0.15,1.0,0.17261835069698173,1.0,60.0
